# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Feb 08 19:24:53 GMT 2023 [seed=1675884292347]
# YFV.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Americas)	age(Americas)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1.alpha	CP2.alpha	CP3.alpha	CP1.nu	CP2.nu	CP3.nu	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
46300	-7097.337795255336	-991.1116417585564	-6106.226153496779	95.20853883880976	1913.7914611611902	655.4227980846078	62.76957953047622	1946.2304204695238	39.274806731044514	6.58778748387322	8.19093972312797	10.970825857794953	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10268365292605931	0.21864718286914614	1.8861771565083023	0.9975061218259154	1.0884210817370303E-4	0.0023850360659116165	2.9906237669557596	3.266297866011221E-4	0.0071573753422841955	1.0	1.0	-6106.226153496779	0.0	-323.7651037191745
46400	-7099.353534336491	-989.0985772001006	-6110.254957136391	95.20853883880976	1913.7914611611902	653.3928263162447	62.76957953047622	1946.2304204695238	39.274806731044514	9.506344347705738	8.19093972312797	10.970825857794953	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10268365292605931	0.32304226090512095	1.8861771565083023	0.9973676082047864	8.203888147398028E-5	0.0025503529137402632	2.9902084891761733	2.461946281495777E-4	0.007653483031062749	1.0	1.0	-6110.254957136391	0.0	-322.9541144122689
46500	-7103.917794590281	-997.2461389131269	-6106.671655677154	96.82820997654316	1912.1717900234569	660.6817485042346	62.76957953047622	1946.2304204695238	39.274806731044514	9.506344347705738	8.19093972312797	10.970825857794953	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10268365292605931	0.32304226090512095	1.8861771565083023	0.9973676082047864	8.203888147398028E-5	0.0025503529137402632	2.9902084891761733	2.461946281495777E-4	0.007653483031062749	1.0	1.0	-6106.671655677154	0.0	-323.8183008043417
46600	-7095.843089054889	-1002.9664731875521	-6092.876615867337	96.82820997654316	1912.1717900234569	665.6510110475965	62.76957953047622	1946.2304204695238	39.274806731044514	9.506344347705738	8.19093972312797	13.488679912483967	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10268365292605931	0.32304226090512095	1.8861771565083023	0.9973676082047864	8.203888147398028E-5	0.0025503529137402632	2.9902084891761733	2.461946281495777E-4	0.007653483031062749	1.0	1.0	-6092.876615867337	0.0	-324.1683534858662
46700	-7100.920083222726	-1021.7618622900143	-6079.158220932712	99.55728138190437	1909.4427186180956	682.8980896889948	64.02895206866343	1944.9710479313367	39.274806731044514	9.506344347705738	8.19093972312797	13.488679912483967	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10268365292605931	0.32304226090512095	1.8861771565083023	0.9976419332283388	8.203888147398028E-5	0.0022760278901878634	2.991030943211648	2.461946281495777E-4	0.006830247195174035	1.0	1.0	-6079.158220932712	0.0	-325.72945400335453
46800	-7108.32640771964	-1028.826892178062	-6079.499515541578	96.26360416376578	1912.7363958362341	688.4027649545085	64.02895206866343	1944.9710479313367	38.117704649488964	9.506344347705738	6.049340346699412	10.54882418546869	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10268365292605931	0.32304226090512095	1.8861771565083023	0.9976419332283388	8.203888147398028E-5	0.0022760278901878634	2.991030943211648	2.461946281495777E-4	0.006830247195174035	1.0	1.0	-6079.499515541578	0.0	-328.28989244221384
46900	-7107.834431291381	-1026.6730381735638	-6081.161393117818	98.22098742925128	1910.7790125707488	686.846667646267	64.02895206866343	1944.9710479313367	38.613340529998105	10.10381539565763	6.049340346699412	10.54882418546869	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10268365292605931	0.32304226090512095	1.8861771565083023	0.9976419332283388	8.203888147398028E-5	0.0022760278901878634	2.991030943211648	2.461946281495777E-4	0.006830247195174035	1.0	1.0	-6081.161393117818	0.0	-327.5671032469715
47000	-7098.4809848281875	-1024.6944105473463	-6073.786574280841	98.51012069109305	1910.489879308907	685.4109513950283	64.02895206866343	1944.9710479313367	38.613340529998105	10.10381539565763	5.818628521409774	10.54882418546869	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.09773716645709905	0.32304226090512095	1.8861771565083023	0.9976419332283388	8.203888147398028E-5	0.0022760278901878634	2.991030943211648	2.461946281495777E-4	0.006830247195174035	1.0	1.0	-6073.786574280841	0.0	-327.0913470795273
47100	-7095.35879173391	-1017.964907724318	-6077.3938840095925	98.51012069109305	1910.489879308907	679.8550715612973	64.02895206866343	1944.9710479313367	38.613340529998105	10.10381539565763	5.818628521409774	10.917583503487625	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10109861647980958	0.32304226090512095	1.8861771565083023	0.9976419332283388	8.203888147398028E-5	0.0022760278901878634	2.991030943211648	2.461946281495777E-4	0.006830247195174035	1.0	1.0	-6077.3938840095925	0.0	-325.8423741471618
47200	-7090.583270280237	-1015.775048897237	-6074.808221383	98.51012069109305	1910.489879308907	677.7792549569925	64.02895206866343	1944.9710479313367	38.613340529998105	10.10381539565763	5.818628521409774	10.917583503487625	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10109861647980958	0.32304226090512095	2.0957029228720057	0.9975552861251761	8.203888147398028E-5	0.00236267499335064	2.990771166474056	2.461946281495777E-4	0.007090270868828869	1.0	1.0	-6074.808221383	0.0	-325.3077513950935
47300	-7087.947803926438	-1012.5694060400708	-6075.378397886367	99.25197009149612	1909.748029908504	674.4634814683741	64.02895206866343	1944.9710479313367	38.613340529998105	10.10381539565763	5.818628521409774	10.917583503487625	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10109861647980958	0.32304226090512095	2.050555308964207	0.9975552861251761	1.240581949143276E-4	0.0023206556799102926	2.990771166474056	3.722925107837759E-4	0.006964172986194671	1.0	1.0	-6075.378397886367	0.0	-325.50572519450174
47400	-7092.413856364812	-1008.8639402955287	-6083.549916069283	99.25197009149612	1909.748029908504	671.1906178340009	64.02895206866343	1944.9710479313367	41.2182823389705	10.10381539565763	5.818628521409774	10.917583503487625	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10109861647980958	0.32304226090512095	2.050555308964207	0.9975552861251761	1.240581949143276E-4	0.0023206556799102926	2.990771166474056	3.722925107837759E-4	0.006964172986194671	1.0	1.0	-6083.549916069283	0.0	-325.00540682881336
47500	-7091.5210716871325	-1007.8408325111977	-6083.680239175935	99.25197009149612	1909.748029908504	669.8050770963073	64.02895206866343	1944.9710479313367	41.2182823389705	10.10381539565763	5.818628521409774	10.917583503487625	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10109861647980958	0.32304226090512095	2.3099180063131346	0.9975552861251761	1.240581949143276E-4	0.0023206556799102926	2.990771166474056	3.722925107837759E-4	0.006964172986194671	1.0	1.0	-6083.680239175935	0.0	-324.84808116922403
47600	-7090.699226905414	-997.1057540388126	-6093.593472866602	97.17807044652105	1911.8219295534789	660.068430165823	64.02895206866343	1944.9710479313367	41.2182823389705	10.10381539565763	5.818628521409774	13.005579011557103	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10035878033036492	0.3217361407686389	2.3099180063131346	0.9975552861251761	1.240581949143276E-4	0.0023206556799102926	2.990771166474056	3.722925107837759E-4	0.006964172986194671	1.0	1.0	-6093.593472866602	0.0	-323.5058904268985
47700	-7088.647977152141	-1000.0031340754342	-6088.644843076707	97.60642435097633	1911.3935756490237	662.9584757371837	64.09238023458215	1944.9076197654178	41.2182823389705	8.512989425768513	5.818628521409774	13.005579011557103	0.22775849470153436	0.2576659211046636	0.2576450650972699	0.2569305190965321	0.10035878033036492	0.3217361407686389	2.3099180063131346	0.9974670721435561	1.240581949143276E-4	0.0024088696615302573	2.9905066920771195	3.722925107837759E-4	0.0072288987846492615	1.0	1.0	-6088.644843076707	0.0	-323.8212911501917
47800	-7081.609577720908	-984.444011829813	-6097.165565891096	95.84773031543617	1913.1522696845639	649.9540323271799	63.491109676067815	1945.5088903239323	31.31162361293366	8.512989425768513	5.818628521409774	13.005579011557103	0.22775849470153436	0.25692976438355364	0.25838122181837986	0.2569305190965321	0.10035878033036492	0.26818542181049326	2.3099180063131346	0.9974670721435561	1.240581949143276E-4	0.0024088696615302573	2.9905066920771195	3.722925107837759E-4	0.0072288987846492615	1.0	1.0	-6097.165565891096	0.0	-321.6387009082332
47900	-7084.378231985367	-975.7387450388646	-6108.639486946502	95.84773031543617	1913.1522696845639	642.8356987030354	63.491109676067815	1945.5088903239323	31.31162361293366	8.512989425768513	5.818628521409774	13.005579011557103	0.22775849470153436	0.25692976438355364	0.25838122181837986	0.2569305190965321	0.10035878033036492	0.26818542181049326	2.3099180063131346	0.9974670721435561	1.240581949143276E-4	0.0024088696615302573	2.9905066920771195	3.722925107837759E-4	0.0072288987846492615	1.0	1.0	-6108.639486946502	0.0	-320.0462615052699
48000	-7089.5002935608045	-982.7465316705434	-6106.753761890261	97.54167840774303	1911.4583215922569	648.9907691090297	63.491109676067815	1945.5088903239323	31.31162361293366	8.512989425768513	5.818628521409774	13.005579011557103	0.22775849470153436	0.25692976438355364	0.25838122181837986	0.2569305190965321	0.10035878033036492	0.26818542181049326	2.3099180063131346	0.9974670721435561	1.240581949143276E-4	0.0024088696615302573	2.9905066920771195	3.722925107837759E-4	0.0072288987846492615	1.0	1.0	-6106.753761890261	0.0	-320.90374239334307
48100	-7089.379644872711	-985.4653265280147	-6103.914318344696	97.54167840774303	1911.4583215922569	650.5562051176	63.491109676067815	1945.5088903239323	41.85983698720871	8.512989425768513	5.818628521409774	13.005579011557103	0.22775849470153436	0.25692976438355364	0.25838122181837986	0.2569305190965321	0.10035878033036492	0.26818542181049326	2.3099180063131346	0.9974670721435561	1.240581949143276E-4	0.0024088696615302573	2.9905066920771195	3.722925107837759E-4	0.0072288987846492615	1.0	1.0	-6103.914318344696	0.0	-321.76796841142425
48200	-7092.057383095731	-998.0125672753624	-6094.044815820369	97.54167840774303	1911.4583215922569	662.0265538462243	63.491109676067815	1945.5088903239323	41.85983698720871	8.512989425768513	5.818628521409774	13.005579011557103	0.22775849470153436	0.25692976438355364	0.25838122181837986	0.2569305190965321	0.09989998438020208	0.15006449049112913	2.3099180063131346	0.9974070972979061	1.240581949143276E-4	0.002468844507180233	2.9903268814525066	3.722925107837759E-4	0.0074088803319087414	1.0	1.0	-6094.044815820369	0.0	-323.0907588694438
48300	-7090.056598538635	-1002.9994488066191	-6087.057149732016	97.54167840774303	1911.4583215922569	665.44257695956	63.491109676067815	1945.5088903239323	42.27268348546162	8.512989425768513	5.818628521409774	13.005579011557103	0.2348505940004332	0.25692976438355364	0.25838122181837986	0.24983841979763324	0.09989998438020208	0.15006449049112913	2.3099180063131346	0.9973364808323064	1.240581949143276E-4	0.0025394609727799424	2.9901151661800487	3.722925107837759E-4	0.00762079685462574	1.0	1.0	-6087.057149732016	0.0	-324.65437635411143
48400	-7088.167337179514	-984.4128896037298	-6103.754447575784	95.60824524066379	1913.3917547593362	650.2412918443922	63.491109676067815	1945.5088903239323	36.481713962631815	8.512989425768513	5.818628521409774	12.292061137736464	0.2348505940004332	0.25692976438355364	0.2370741845891816	0.27114545702683146	0.09989998438020208	0.15006449049112913	2.3099180063131346	0.9973364808323064	7.407015529367218E-5	0.0025894490124005977	2.9901151661800487	2.2228087477388125E-4	0.007770808490635634	1.0	1.0	-6103.754447575784	0.0	-321.5168125441466
48500	-7092.888779565438	-1002.186375427439	-6090.702404137999	100.16101076423485	1908.8389892357652	665.5780393735577	63.290847286739606	1945.7091527132604	36.481713962631815	8.987868026206828	7.753630015496496	12.292061137736464	0.2348505940004332	0.25692976438355364	0.2370741845891816	0.27114545702683146	0.09989998438020208	0.21105917180153794	2.3099180063131346	0.9973364808323064	7.407015529367218E-5	0.0025894490124005977	2.9901151661800487	2.2228087477388125E-4	0.007770808490635634	1.0	1.0	-6090.702404137999	0.0	-323.29502067024987
48600	-7089.9064947195175	-990.3057509466478	-6099.6007437728695	96.05276160526425	1912.9472383947357	654.2058529392139	63.290847286739606	1945.7091527132604	39.30900922958297	8.987868026206828	7.753630015496496	12.292061137736464	0.2348505940004332	0.25692976438355364	0.2370741845891816	0.27114545702683146	0.09989998438020208	0.21105917180153794	2.3099180063131346	0.9973364808323064	1.1274689249336042E-4	0.002550772275200909	2.9901151661800487	3.3834785133226127E-4	0.0076547415140772535	1.0	1.0	-6099.6007437728695	0.0	-322.7033231197151
48700	-7087.01984742092	-986.0733892654981	-6100.946458155422	96.05276160526425	1912.9472383947357	651.0144747996463	63.290847286739606	1945.7091527132604	39.30900922958297	8.987868026206828	8.379730574906947	12.292061137736464	0.2348505940004332	0.25692976438355364	0.2370741845891816	0.27114545702683146	0.09989998438020208	0.1114008561302906	2.3099180063131346	0.9975429041274799	1.1274689249336042E-4	0.002344348980027361	2.9907340439985317	3.3834785133226127E-4	0.007035275408694276	1.0	1.0	-6100.946458155422	0.0	-321.7275342709903
48800	-7086.066548443845	-985.0978988591229	-6100.968649584722	96.05276160526425	1912.9472383947357	650.1461835693591	63.290847286739606	1945.7091527132604	39.30900922958297	8.987868026206828	8.379730574906947	13.076618941607745	0.2348505940004332	0.25692976438355364	0.2370741845891816	0.27114545702683146	0.09989998438020208	0.1114008561302906	2.3099180063131346	0.9975429041274799	1.1274689249336042E-4	0.002344348980027361	2.9907340439985317	3.3834785133226127E-4	0.007035275408694276	1.0	1.0	-6100.968649584722	0.0	-321.4968186931462
48900	-7089.349602832419	-986.1248694160308	-6103.224733416388	96.05276160526425	1912.9472383947357	651.5683330618796	63.290847286739606	1945.7091527132604	35.73391871147587	8.987868026206828	9.26730620313195	13.076618941607745	0.2348505940004332	0.25692976438355364	0.2370741845891816	0.27114545702683146	0.09989998438020208	0.1114008561302906	1.9907340834102198	0.9975946890638017	1.1274689249336042E-4	0.0022925640437056836	2.9908893004505432	3.3834785133226127E-4	0.006879871374504604	1.0	1.0	-6103.224733416388	0.0	-321.6599930737589
49000	-7088.101595051948	-982.1143945041921	-6105.9872005477555	96.28472310618822	1912.7152768938117	648.8398029550932	63.290847286739606	1945.7091527132604	35.73391871147587	6.401337213872848	10.97607890317632	13.076618941607745	0.2348505940004332	0.25692976438355364	0.2370741845891816	0.27114545702683146	0.09989998438020208	0.1114008561302906	1.9649749926143116	0.9974967760962345	1.1274689249336042E-4	0.0023904770112728032	2.9905957475173905	3.3834785133226127E-4	0.00717370335036905	1.0	1.0	-6105.9872005477555	0.0	-320.6784977330095
49100	-7091.163985834806	-984.5867262690966	-6106.57725956571	96.28472310618822	1912.7152768938117	650.8174936137034	63.290847286739606	1945.7091527132604	35.73391871147587	6.401337213872848	10.97607890317632	13.076618941607745	0.2348505940004332	0.25692976438355364	0.2370741845891816	0.27114545702683146	0.10078883070894204	0.1114008561302906	1.9649749926143116	0.9975097182292741	9.980475945378081E-5	0.0023904770112728032	2.99063454933506	2.9950914980569015E-4	0.00717370335036905	1.0	1.0	-6106.57725956571	0.0	-321.1728828494755
49200	-7094.015270538033	-984.8998688954684	-6109.115401642564	93.60714715866966	1915.3928528413303	648.592447271385	63.290847286739606	1945.7091527132604	35.73391871147587	6.401337213872848	10.97607890317632	13.544682913988332	0.2348505940004332	0.25692976438355364	0.2370741845891816	0.27114545702683146	0.10078883070894204	0.6609725230262216	1.9649749926143116	0.997330779669481	9.980475945378081E-5	0.0025694155710658364	2.990098073519992	2.9950914980569015E-4	0.0077106891234361655	1.0	1.0	-6109.115401642564	0.0	-322.53929647169235
49300	-7095.01075027851	-985.906910916558	-6109.103839361953	93.60714715866966	1915.3928528413303	648.6512585663465	63.290847286739606	1945.7091527132604	35.73391871147587	12.139580215929271	10.97607890317632	13.544682913988332	0.2348505940004332	0.25692976438355364	0.2370741845891816	0.27114545702683146	0.10078883070894204	0.6006606103037618	1.9649749926143116	0.997330779669481	9.980475945378081E-5	0.0025694155710658364	2.990098073519992	2.9950914980569015E-4	0.0077106891234361655	1.0	1.0	-6109.103839361953	0.0	-322.4863690244777
49400	-7092.906440361001	-998.2991236838932	-6094.6073166771075	97.44622118537812	1911.5537788146219	660.1572932015158	63.290847286739606	1945.7091527132604	35.73391871147587	12.139580215929271	10.97607890317632	13.544682913988332	0.26635970815908416	0.25692976438355364	0.2370741845891816	0.23963634286818047	0.09913508580377274	0.6006606103037618	1.9649749926143116	0.997330779669481	9.980475945378081E-5	0.0025694155710658364	2.990098073519992	2.9950914980569015E-4	0.0077106891234361655	1.0	1.0	-6094.6073166771075	0.0	-323.3846461011331
49500	-7092.398391700371	-1006.8362791194659	-6085.562112580905	97.63487353461592	1911.365126465384	667.9924202932299	63.290847286739606	1945.7091527132604	35.73391871147587	12.139580215929271	10.97607890317632	13.544682913988332	0.26635970815908416	0.25692976438355364	0.2370741845891816	0.23963634286818047	0.09913508580377274	0.6006606103037618	1.6213717517548534	0.9975497369430323	9.980475945378081E-5	0.002350458297514586	2.990754529467382	2.9950914980569015E-4	0.007053609168491967	1.0	1.0	-6085.562112580905	0.0	-324.77978027518435
49600	-7097.757008835315	-1013.3085999474281	-6084.448408887887	96.40667604800372	1912.5933239519964	670.9367082846146	63.290847286739606	1945.7091527132604	33.10021047900373	12.139580215929271	10.97607890317632	13.366715549894993	0.26635970815908416	0.25692976438355364	0.2370741845891816	0.23963634286818047	0.09913508580377274	0.6006606103037618	2.482433991595793	0.9974078827035987	9.980475945378081E-5	0.0024923125369482107	2.990329236177836	2.9950914980569015E-4	0.007479306729225762	1.0	1.0	-6084.448408887887	0.0	-326.6912132406263
49700	-7094.952604716286	-1005.9323338639422	-6089.020270852344	96.63390320600261	1912.3660967939975	665.5086018041786	63.290847286739606	1945.7091527132604	41.817264094097986	12.139580215929271	10.97607890317632	13.366715549894993	0.26635970815908416	0.25692976438355364	0.2370741845891816	0.23963634286818047	0.09913508580377274	0.6006606103037618	2.482433991595793	0.997528316587452	9.980475945378081E-5	0.002371878653094935	2.990690309085077	2.9950914980569015E-4	0.007117890596787747	1.0	1.0	-6089.020270852344	0.0	-324.50522238546307
49800	-7093.798814569743	-1006.6312691382398	-6087.167545431503	96.63390320600261	1912.3660967939975	665.4811313947685	63.290847286739606	1945.7091527132604	41.817264094097986	12.139580215929271	10.97607890317632	13.366715549894993	0.26635970815908416	0.25692976438355364	0.2370741845891816	0.23963634286818047	0.09913508580377274	0.6006606103037618	2.482433991595793	0.997528316587452	9.980475945378081E-5	0.002371878653094935	2.990690309085077	2.9950914980569015E-4	0.007117890596787747	1.0	1.0	-6087.167545431503	0.0	-325.23160743008594
49900	-7094.38824882985	-1000.0072805539978	-6094.380968275853	95.43877611426514	1913.5612238857348	659.4788962707046	63.36372448599492	1945.636275514005	41.817264094097986	12.139580215929271	10.97607890317632	13.366715549894993	0.26635970815908416	0.25692976438355364	0.2370741845891816	0.23963634286818047	0.09913508580377274	0.6006606103037618	2.482433991595793	0.9976000335407056	9.980475945378081E-5	0.0023001616998413457	2.9909053237303014	2.9950914980569015E-4	0.006902671565018183	1.0	1.0	-6094.380968275853	0.0	-324.6053238134817
50000	-7091.124838617083	-992.068942479274	-6099.055896137809	92.67009693736533	1916.3299030626347	655.8987519603746	63.36372448599492	1945.636275514005	34.26458839554937	9.252594466096683	5.507873980180168	12.637940689708818	0.26635970815908416	0.25692976438355364	0.2370741845891816	0.23963634286818047	0.09913508580377274	0.13336285628772632	1.6337130921082141	0.9976000335407056	9.980475945378081E-5	0.0023001616998413457	2.9909053237303014	2.9950914980569015E-4	0.006902671565018183	1.0	1.0	-6099.055896137809	0.0	-324.84923868655295
50100	-7084.130368664232	-991.3497155980639	-6092.780653066168	96.4299557306364	1912.5700442693635	655.823609474111	63.36372448599492	1945.636275514005	43.35898637391952	9.252594466096683	5.507873980180168	12.637940689708818	0.26635970815908416	0.25692976438355364	0.2370741845891816	0.23963634286818047	0.0999924612293106	0.10783580772440063	1.6337130921082141	0.9976000335407056	9.980475945378081E-5	0.0023001616998413457	2.9909053237303014	2.9950914980569015E-4	0.006902671565018183	1.0	1.0	-6092.780653066168	0.0	-324.01903478522877
50200	-7086.74267396559	-984.1666540871946	-6102.5760198783955	96.4299557306364	1912.5700442693635	649.7166945371489	63.36372448599492	1945.636275514005	36.1585055780703	9.252594466096683	5.507873980180168	12.349441473152842	0.24151306739396772	0.2817764051486701	0.2370741845891816	0.23963634286818047	0.0999924612293106	0.10783580772440063	2.3831986202706115	0.9976000335407056	9.980475945378081E-5	0.0023001616998413457	2.9909053237303014	2.9950914980569015E-4	0.006902671565018183	1.0	1.0	-6102.5760198783955	0.0	-321.666474538422
50300	-7097.761123007312	-986.8743086608636	-6110.886814346448	96.4299557306364	1912.5700442693635	652.2493766217659	63.36372448599492	1945.636275514005	38.73675512028186	9.252594466096683	4.010468534265885	11.905500633947739	0.24151306739396772	0.2817764051486701	0.2370741845891816	0.23963634286818047	0.0999924612293106	0.12658684842011464	2.3831986202706115	0.9976000335407056	9.980475945378081E-5	0.0023001616998413457	2.9909053237303014	2.9950914980569015E-4	0.006902671565018183	1.0	1.0	-6110.886814346448	0.0	-322.23711080731186
50400	-7096.518031350721	-988.0955417030293	-6108.422489647692	92.36137947635333	1916.6386205236468	651.6659578386871	63.36372448599492	1945.636275514005	38.73675512028186	9.252594466096683	4.010468534265885	11.905500633947739	0.24151306739396772	0.2817764051486701	0.2370741845891816	0.23963634286818047	0.0999924612293106	0.12658684842011464	2.3831986202706115	0.997302350289455	9.980475945378081E-5	0.0025978449510919363	2.990012839376837	2.9950914980569015E-4	0.007796004287639965	1.0	1.0	-6108.422489647692	0.0	-324.0413151964336
50500	-7094.61568581922	-988.1038374319278	-6106.511848387292	91.21439028819047	1917.7856097118095	651.2048153371129	63.36372448599492	1945.636275514005	39.6612646675937	9.252594466096683	4.010468534265885	11.905500633947739	0.24151306739396772	0.2648193135257044	0.2540312762121473	0.23963634286818047	0.10013941466328559	0.12658684842011464	2.3831986202706115	0.9975112677860267	9.980475945378081E-5	0.002388927454520178	2.9906391950621902	2.9950914980569015E-4	0.0071690532071484805	1.0	1.0	-6106.511848387292	0.0	-324.48651946033607
50600	-7091.747281435446	-986.8301879657633	-6104.917093469683	93.2781982127348	1915.7218017872651	650.9501034864168	63.36372448599492	1945.636275514005	39.6612646675937	9.252594466096683	4.010468534265885	10.570837641161646	0.24151306739396772	0.2648193135257044	0.2540312762121473	0.23963634286818047	0.10013941466328559	0.12658684842011464	2.3831986202706115	0.9975112677860267	9.980475945378081E-5	0.002388927454520178	2.9906391950621902	2.9950914980569015E-4	0.0071690532071484805	1.0	1.0	-6104.917093469683	0.0	-323.6941589429223
50700	-7092.8965741256725	-995.6743703087732	-6097.222203816899	93.2781982127348	1915.7218017872651	657.7731538715933	63.36372448599492	1945.636275514005	35.08366952396862	9.252594466096683	4.010468534265885	11.282120318329499	0.24151306739396772	0.2648193135257044	0.2540312762121473	0.23963634286818047	0.10013941466328559	0.12658684842011464	2.3831986202706115	0.9975112677860267	9.980475945378081E-5	0.002388927454520178	2.9906391950621902	2.9950914980569015E-4	0.0071690532071484805	1.0	1.0	-6097.222203816899	0.0	-325.72006519125733
50800	-7099.746371558031	-1000.8912392784152	-6098.855132279616	93.2781982127348	1915.7218017872651	662.2402501116779	63.36372448599492	1945.636275514005	39.060224132434634	9.252594466096683	4.010468534265885	11.282120318329499	0.24151306739396772	0.2648193135257044	0.2540312762121473	0.23963634286818047	0.10013941466328559	0.12658684842011464	2.3831986202706115	0.9975550377048149	9.980475945378081E-5	0.00234515753573213	2.990770421684806	2.9950914980569015E-4	0.007037701844397657	1.0	1.0	-6098.855132279616	0.0	-326.3658531660773
50900	-7102.049536778291	-1006.9858279904861	-6095.063708787805	93.2781982127348	1915.7218017872651	667.3687012645987	63.93760729224003	1945.06239270776	39.060224132434634	9.252594466096683	4.010468534265885	11.282120318329499	0.24151306739396772	0.2648193135257044	0.2540312762121473	0.23963634286818047	0.10013941466328559	0.12658684842011464	2.3831986202706115	0.9975550377048149	9.980475945378081E-5	0.00234515753573213	2.990770421684806	2.9950914980569015E-4	0.007037701844397657	1.0	1.0	-6095.063708787805	0.0	-327.33584785674026
51000	-7104.731486269661	-1013.208456028455	-6091.5230302412065	93.56653465745995	1915.43346534254	671.5268466358085	62.6042219704045	1946.3957780295955	40.29263235121969	9.252594466096683	4.010468534265885	13.175228576925104	0.2478724265740155	0.2660857746931861	0.2464054558646178	0.23963634286818047	0.10013941466328559	0.12658684842011464	2.613131037348876	0.9974986685469825	9.980475945378081E-5	0.0024015266935644096	2.9906014212752363	2.9950914980569015E-4	0.0072068629007441464	1.0	1.0	-6091.5230302412065	0.0	-328.608396347877
51100	-7098.823486496887	-1010.9139264371036	-6087.909560059784	94.81699464544913	1914.183005354551	670.0202562200287	62.6042219704045	1946.3957780295955	40.29263235121969	9.252594466096683	4.010468534265885	13.175228576925104	0.2478724265740155	0.2660857746931861	0.2464054558646178	0.23963634286818047	0.10013941466328559	0.12658684842011464	2.613131037348876	0.9976151957533635	9.980475945378081E-5	0.0022849994871834483	2.9909507815701506	2.9950914980569015E-4	0.006857170514294816	1.0	1.0	-6087.909560059784	0.0	-327.81933414722
51200	-7101.188980519263	-1009.5586091197196	-6091.630371399544	94.81699464544913	1914.183005354551	669.0340596955949	63.72846982447087	1945.271530175529	40.29263235121969	9.252594466096683	4.010468534265885	13.175228576925104	0.2478724265740155	0.2660857746931861	0.2464054558646178	0.23963634286818047	0.10013941466328559	0.12658684842011464	2.613131037348876	0.9976151957533635	9.980475945378081E-5	0.0022849994871834483	2.9909507815701506	2.9950914980569015E-4	0.006857170514294816	1.0	1.0	-6091.630371399544	0.0	-327.4494768668169
51300	-7101.2758302812435	-1016.6678092501498	-6084.608021031094	97.10083376542684	1911.8991662345732	675.2013706884854	63.72846982447087	1945.271530175529	40.29263235121969	9.252594466096683	5.929268467508453	13.175228576925104	0.2478724265740155	0.2660857746931861	0.2464054558646178	0.23963634286818047	0.10013941466328559	0.12658684842011464	2.613131037348876	0.9975508906463182	9.980475945378081E-5	0.002349304594228816	2.99075798838597	2.9950914980569015E-4	0.007050146961958529	1.0	1.0	-6084.608021031094	0.0	-327.85872257055246
51400	-7102.5077516498795	-1013.9777232856004	-6088.530028364279	97.10083376542684	1911.8991662345732	672.829489733926	63.72846982447087	1945.271530175529	32.332939349209695	9.252594466096683	5.929268467508453	13.175228576925104	0.2478724265740155	0.2660857746931861	0.2464054558646178	0.23963634286818047	0.10013941466328559	0.12658684842011464	2.145306473694997	0.9975508906463182	9.980475945378081E-5	0.002349304594228816	2.99075798838597	2.9950914980569015E-4	0.007050146961958529	1.0	1.0	-6088.530028364279	0.0	-328.6944892982166
51500	-7099.426296578101	-1009.566197431519	-6089.860099146582	94.16801602281559	1914.8319839771843	669.1141436985745	63.72846982447087	1945.271530175529	39.22378069075642	9.252594466096683	5.929268467508453	13.175228576925104	0.2478724265740155	0.24579937761562176	0.23502995237273233	0.27129824343763026	0.10013941466328559	0.12658684842011464	2.145306473694997	0.9975508906463182	9.980475945378081E-5	0.002349304594228816	2.99075798838597	2.9950914980569015E-4	0.007050146961958529	1.0	1.0	-6089.860099146582	0.0	-327.80234413349206
