EL1: Electronic Ladder,A1: 4WkFrozen_F_2,B1: 4WkFrozen_F_3,C1: 8WkFrozen_F_2,D1: 8WkFrozen_F_3,E1: 12WkFrozen_F_2,F1: 12WkFrozen_F_3,G1: 16WkFrozen_F_2,H1: 16WkFrozen_F_3,A2: 20WkFrozen_F_2,B2: 20WkFrozen_F_3,C2: 24WkFrozen_F_2,D2: 24WkFrozen_F_3,E2: 36WkFrozen_F_2,F2: 36WkFrozen_F_3,G2: 48WkFrozen_F_2,H2: 48WkFrozen_F_3
68.94247,46.21856,37.4602,103.9281,122.3758,81.47446,75.03313,83.94505,56.19661,68.02157,76.15032,359.2344,173.392,28.81565,70.46295,117.3193,83.9852
62.84081,43.91674,38.91246,102.2047,123.0521,80.56601,76.38931,81.59637,56.01291,67.54666,75.86153,338.0157,158.4832,28.37726,73.05675,117.5571,86.9144
56.55688,41.8728,40.51873,100.5238,124.0124,79.54678,78.00771,79.39986,56.08651,67.29726,75.40376,315.4395,146.0043,27.86471,76.1027,117.4734,90.01584
50.46388,40.14357,42.2422,98.36404,125.3913,78.47543,79.96629,77.21923,56.3096,66.82356,74.83675,292.6028,135.3461,27.14489,79.21272,117.1426,93.12154
44.74711,38.58371,44.05779,96.61367,127.4053,77.56412,82.62234,75.2486,56.54508,66.70184,74.27802,270.8672,126.1113,26.4065,82.68457,116.4138,96.20181
39.44721,37.13797,45.83977,94.52048,130.0732,76.69447,85.99208,73.38264,56.84964,66.48717,73.7225,248.183,118.4185,25.79571,86.24351,115.4455,99.04051
34.87772,35.93821,47.56855,92.29913,132.9319,75.90677,89.73983,71.72542,57.02102,66.35044,73.18742,226.4336,111.6589,25.1813,89.97457,113.8952,101.7853
30.95333,34.86243,49.22732,90.1625,136.0121,75.27679,93.965,70.31493,57.13548,65.89442,72.71489,206.9281,106.045,24.52612,93.54308,112.3081,103.8969
27.34794,33.70666,50.63255,88.30599,139.3706,74.71066,98.37344,68.90797,57.20546,65.54609,72.185,189.4006,101.2291,23.83767,96.93954,110.2893,106.1075
24.55551,32.42513,51.89889,86.45302,142.657,74.12605,102.6401,67.50941,57.39205,65.29828,71.49995,173.7511,97.03563,23.27305,100.1916,108.2,107.5256
22.37551,31.59088,52.82813,84.79298,145.7242,73.66112,106.7325,66.42001,57.77062,64.98981,70.888,160.2412,93.49382,22.73809,102.9273,105.9943,108.881
20.65787,30.93554,53.48315,83.63433,148.7837,73.25215,110.6348,65.28356,58.31937,64.83092,70.25152,148.9689,90.7368,22.35387,105.274,103.7684,110.1328
19.16058,30.45267,53.95063,82.88206,151.4491,72.76187,113.9569,64.46535,59.49088,64.90004,69.966,139.2379,88.50774,21.92556,107.2856,101.5694,110.8438
18.21872,30.17051,54.0439,82.49554,153.9255,72.42963,116.7034,63.97877,61.18278,64.95459,69.96125,130.9715,87.14261,21.4978,108.7955,99.40933,111.108
17.438,30.1001,53.63132,82.66653,156.2675,72.04318,118.6819,63.84057,63.05214,65.06805,70.36336,123.7234,86.58325,21.13806,109.7173,97.33817,110.7296
16.86738,29.94947,52.55504,82.47373,158.4889,71.39743,119.8506,63.56359,65.15727,65.08334,70.72218,117.4161,86.79369,20.88399,109.834,95.35095,109.9486
16.64213,30.04447,51.08629,82.27971,160.398,70.75845,120.039,63.42165,67.31142,64.91393,71.12759,112.1235,87.75377,20.63934,109.4187,93.40791,108.7908
16.57688,30.17297,49.30513,82.01478,161.6906,70.21751,119.5746,63.49065,69.55409,64.59831,71.41523,107.4758,90.19302,20.31309,108.3827,92.03369,107.1707
16.45852,30.343,47.097,81.68675,162.5932,69.78828,118.3456,63.61901,71.72375,64.28655,71.39961,103.2821,93.7934,20.10908,106.6707,90.5981,105.3815
16.46589,30.3162,44.87277,81.04129,162.9813,69.46107,116.5664,63.78183,74.00383,63.93309,71.01223,99.43527,98.71262,20.00093,104.2332,89.45517,103.144
16.63826,30.55082,42.63155,80.35546,162.8697,69.28986,114.5359,64.01464,76.22432,63.47844,70.33829,96.17087,105.2467,19.85148,101.2705,88.36734,101.0311
16.67247,30.37908,40.51657,79.88278,162.1597,69.29202,112.354,64.29678,78.32689,63.12685,69.52427,93.34377,113.3806,19.75456,97.86345,87.47183,98.71805
16.84927,30.04179,38.99554,79.77817,160.1073,69.33672,110.1046,64.91206,80.43045,62.8793,68.87357,90.88248,123.5662,19.64268,94.13597,86.64795,95.94979
17.22406,29.81743,37.68036,79.71201,157.4398,69.60703,108.2113,65.97866,82.25581,62.59365,68.249,88.59206,135.258,19.50935,90.32031,86.04135,93.314
17.14243,29.4247,36.68415,79.72288,154.0644,69.65581,106.3722,67.63341,83.75876,62.19537,67.99078,86.45244,149.219,19.38195,86.21566,85.53712,90.48051
17.43853,28.85803,35.93074,79.46912,149.9614,69.59331,104.5536,69.66807,84.77495,61.69837,67.88742,84.40672,165.3697,19.22645,81.96729,84.99442,87.5422
17.82478,28.31374,35.36722,79.00554,145.384,69.65204,102.7382,72.47648,85.33986,61.0915,67.69773,82.64845,184.1019,18.98669,78.03941,84.43277,84.53862
17.96032,27.7356,34.85036,78.62741,140.2094,69.75726,101.1873,76.02077,85.6515,60.45863,67.80554,81.02249,205.5831,18.66776,74.27794,83.99745,81.5777
18.25215,27.31694,34.28326,78.38936,134.8428,69.90948,99.58682,80.25633,85.33585,59.78604,67.83508,79.57687,228.5404,18.51285,70.4512,83.6942,78.57081
18.41615,26.89149,33.72174,78.15293,129.5381,69.99673,98.14601,85.03619,84.98807,59.05476,67.74155,78.45798,254.6785,18.40098,67.0108,83.45113,75.90004
18.5258,26.61769,33.31785,78.02071,124.5304,70.26332,96.85032,90.15402,84.53102,58.38992,67.54085,77.87259,283.8509,18.18131,64.16158,83.05124,73.72676
18.76223,26.11006,32.77754,78.07854,119.2959,70.42401,95.37565,95.40852,84.05768,57.88136,67.27923,77.36084,314.2142,18.20163,61.63912,82.81638,71.79849
19.05353,25.70802,32.54133,78.04292,114.182,70.56065,93.79153,100.2908,83.35432,57.38239,66.91312,77.13852,347.3463,18.12278,59.41637,82.44815,70.16949
19.16386,25.48262,32.14754,77.96458,109.6427,70.89644,92.50153,104.7259,82.70125,57.01256,66.38078,77.33025,382.4662,18.06689,57.83772,82.134,69.24743
19.16387,25.15154,32.25091,78.18136,105.5537,71.39488,91.25799,108.4423,82.07475,56.6676,65.86769,77.87944,419.8675,18.08083,56.52811,81.877,68.34627
19.28988,24.99305,32.43005,78.28324,101.9176,72.15094,90.09561,111.1853,81.4216,56.33478,65.41054,78.66083,457.5211,18.06763,55.75104,81.43806,67.65285
19.35769,25.04424,32.93217,78.21084,98.77045,73.19882,89.08073,112.9897,80.49892,55.87135,64.70149,79.4406,495.8006,17.94379,55.49825,80.8929,67.08318
19.3758,25.31661,33.75212,78.47453,96.12121,74.41908,88.327,113.4415,79.57463,55.41824,64.22571,80.65335,534.3557,17.8561,55.28349,80.51091,66.73836
19.57454,25.79103,34.85337,78.92053,94.08185,75.85077,87.54735,112.9504,78.25269,54.98556,63.52466,82.08133,571.5496,17.69755,55.17284,80.26331,66.18203
19.62598,26.2123,35.76475,78.93616,92.44022,77.3812,86.79298,111.6751,76.94061,54.44889,62.99909,83.54243,606.0604,17.60582,55.49406,79.90863,65.99023
19.78218,26.89177,36.94237,79.03545,91.23808,78.80455,86.39213,109.5942,75.40883,54.1001,62.81747,85.61046,638.8857,17.4394,55.7411,79.40231,65.87025
20.18354,27.45138,37.67472,78.93084,89.91856,80.12053,85.74004,106.6597,73.67749,53.78174,62.95979,88.04175,667.0306,17.267,55.83653,79.03835,65.77132
20.41926,28.10311,38.26661,78.6555,89.1481,81.252,85.19417,103.3994,71.75212,53.56834,63.51707,91.06615,692.8798,16.99789,55.85079,78.45869,65.70982
20.65388,28.70503,38.4146,78.67085,88.3806,82.38594,85.07167,100.0595,70.18408,53.51941,64.54628,94.91945,715.8513,16.81005,55.92278,77.93404,65.5437
21.04916,29.27859,38.5484,78.4318,87.5861,83.60799,84.96322,96.79552,69.02365,53.39344,65.65965,99.16747,734.2159,16.65585,55.75375,77.69284,65.18771
21.33175,29.78423,38.52417,78.28148,86.6467,84.61165,85.05254,93.74873,68.18376,53.2207,66.43582,103.7094,747.1815,16.53057,55.5555,77.41385,64.74027
21.92436,30.28804,39.07743,78.13409,85.56819,85.55313,85.33619,91.08027,67.50183,53.07933,66.99182,108.3333,755.0522,16.36221,55.24326,77.20105,64.25136
22.47783,30.60194,39.86053,78.09821,84.32993,86.36316,85.55359,88.55496,67.10605,52.96415,66.65235,113.0829,755.5571,16.32211,54.62808,77.18861,63.66091
23.19967,30.82324,40.79776,77.94543,82.98373,87.14069,85.75323,86.605,66.84602,52.76083,65.64381,117.3959,750.5659,16.24539,53.94853,77.20778,62.8259
24.00547,30.77995,41.70598,77.54568,81.44964,87.7036,85.88867,84.95283,66.72749,52.77206,64.24866,120.8388,740.6234,16.44956,53.25835,77.36195,62.05677
24.92137,30.69537,42.89331,77.30227,80.17229,87.76369,86.20918,83.37479,66.0464,52.52231,63.18684,123.7768,725.5099,16.47979,52.33664,77.48438,61.37114
26.07762,30.32985,44.03244,77.14326,78.74292,87.77222,86.53632,81.74631,65.0475,52.20233,62.24162,125.6253,705.1907,16.44812,51.43391,77.64206,60.76624
27.05424,29.7608,45.33323,77.30704,77.4264,87.73566,86.82133,80.19182,64.0677,52.13163,61.43601,126.4554,682.9562,16.59758,50.73277,77.48703,60.22869
28.35841,29.12349,46.40831,78.17908,76.06179,87.72173,87.58323,78.48148,63.2237,51.93924,61.02222,126.0905,659.051,16.54172,50.02642,77.41689,59.79395
29.94373,28.5104,47.23484,79.0662,74.72523,87.8947,88.1647,76.74684,62.52421,51.47875,60.85442,124.913,632.7747,16.50035,49.42796,77.38791,59.47286
31.9086,27.67448,47.98392,81.13812,73.30242,88.19217,88.86675,74.63696,62.0429,51.11836,60.45939,123.1213,605.7936,16.27714,48.83838,77.04715,59.31129
34.26385,26.79638,48.49945,83.75426,72.11892,89.04143,89.8826,72.45146,61.56137,50.73377,60.19911,121.0351,576.5853,16.0517,48.44238,76.69463,59.25012
36.98215,25.93605,48.66705,86.16702,70.84023,89.82007,90.90953,70.20795,61.26088,50.34182,59.57104,118.6062,546.7191,15.845,48.20818,76.40242,59.10236
40.44484,25.41086,48.59137,88.10985,69.68602,91.33408,91.89242,68.0126,61.27786,50.06182,59.37695,116.4012,518.6948,15.75981,48.0686,76.14352,59.17912
44.49338,24.92323,48.63643,88.95015,68.67818,92.69948,92.87204,65.79279,61.39011,49.77626,59.6594,114.3758,494.0798,15.70928,48.12543,75.88266,59.20113
49.04794,24.55837,49.0857,88.18675,67.90833,93.85971,93.71295,63.80577,61.11525,49.09335,60.9257,112.6483,470.2308,15.49695,48.28085,75.51625,59.36442
54.35099,24.12154,49.6251,86.32905,67.18613,95.05351,94.54163,62.19901,61.04863,48.55125,62.22578,111.2331,450.1375,15.46573,48.72323,75.47147,59.65154
60.32379,23.78389,49.81089,83.50266,66.38953,96.07741,95.12999,60.95452,61.2286,48.22512,63.26066,110.0862,434.4867,15.57002,49.32264,75.12787,60.13115
67.59665,23.54665,49.57092,80.47538,65.52287,96.66628,95.85944,60.29359,61.40392,48.02255,64.01158,108.8188,421.4322,15.51715,50.1198,74.9337,60.50873
76.28723,23.19429,48.98542,77.55459,64.741,96.81288,96.15398,59.83621,61.71286,47.82121,64.25056,107.8284,411.0338,15.519,50.98296,74.61047,60.96999
86.51976,22.78877,48.26401,75.49744,64.02753,96.68207,96.48749,59.64256,62.17699,47.97379,63.72395,106.5473,404.2475,15.32841,51.78939,74.14078,61.57499
97.90131,22.2964,47.55892,74.17953,63.43909,95.79451,96.51996,59.72675,62.24659,47.71692,62.54211,104.9035,398.1473,15.33645,52.60692,73.76932,62.01783
110.6739,21.72427,47.09414,73.18764,62.81873,94.25246,96.34328,59.87138,62.03018,47.57182,60.61243,102.6723,393.6238,15.23794,53.33081,73.26613,62.39008
125.2747,21.3559,46.74978,72.74067,62.44436,92.88345,96.11376,60.17166,61.50889,47.46595,58.53442,100.3699,389.1933,15.20732,53.96806,72.74901,62.84599
140.65,20.91644,46.57504,72.18504,62.20761,91.02634,95.92323,60.327,60.69048,47.14879,56.54153,97.48468,385.0869,15.14019,54.42467,72.1938,63.10809
156.6973,20.58718,46.17951,71.34915,62.16297,89.10921,96.03467,60.49385,59.7391,46.73173,55.15262,94.35971,380.9341,15.03586,54.63617,71.83171,63.25668
174.3146,20.2491,44.86554,70.33424,62.24247,87.28999,96.32833,60.62331,58.96532,46.36935,53.91405,91.25101,375.4436,14.91949,54.80074,71.61255,63.31197
192.1764,20.00713,42.62911,69.43158,62.07233,85.55478,96.82719,60.465,58.18605,46.12634,52.85253,88.25395,368.2406,14.70713,54.68412,71.10573,63.18116
210.3529,19.76787,39.99533,68.56743,61.93839,84.07277,97.66823,60.29031,57.78062,45.94702,52.21832,85.55615,359.4547,14.5713,54.48524,70.73576,62.69142
229.0379,19.66762,37.43274,67.46519,61.9072,82.8532,98.69207,59.69095,57.79994,45.72328,51.7916,82.81996,348.3325,14.44387,53.92139,70.42372,62.22238
247.1249,19.78928,35.03592,66.38801,61.73756,81.81084,99.79787,59.01729,58.33696,45.57111,51.8011,80.29703,335.6623,14.33891,53.29688,70.08205,61.69939
263.5541,19.95244,33.52386,65.43285,61.40919,80.60535,100.6831,58.02841,59.22503,45.04173,51.77218,78.17831,320.3828,14.3161,52.61853,69.68802,60.98709
278.7838,20.09042,32.40128,64.4805,60.86698,79.91307,101.5817,56.879,60.1497,44.51744,51.44853,76.23508,303.0574,14.29094,51.97586,69.3111,60.13573
292.334,20.34665,31.6187,63.7475,60.26263,79.42598,102.7189,55.79929,61.10369,44.00817,51.2417,74.9381,284.6093,14.37739,51.48199,69.09818,59.5442
303.5136,20.70041,30.96635,63.13855,59.56246,79.22054,103.8707,54.71431,61.93085,43.46074,50.96044,73.87691,264.8914,14.56176,50.93378,68.84306,59.0237
312.692,21.00405,30.11025,62.83832,58.73473,79.10603,105.2564,53.83765,62.68463,43.01128,50.80712,73.18948,245.4113,14.6432,50.49451,68.70331,58.44839
320.2479,21.29,29.04644,62.76203,57.6953,79.08475,106.3101,53.02626,63.27689,42.76194,50.76576,72.88069,226.3067,14.67695,50.23494,68.5145,57.9721
324.4709,21.44797,27.88286,63.32841,56.47932,79.07413,106.9785,52.32747,63.20781,42.62077,50.54807,72.65222,208.5557,14.59128,49.96079,68.2822,57.5908
325.13,21.56491,26.81894,63.91687,55.34384,79.35356,107.4898,51.9151,63.17803,42.43578,50.60049,72.69624,192.8173,14.5822,49.69538,68.2169,57.18235
321.8196,21.7043,25.89307,64.20265,54.22264,79.6806,107.6536,51.46484,62.83707,42.29367,50.44572,72.32526,177.5795,14.50201,49.53593,68.1925,56.9603
314.2173,21.75155,25.0844,64.61208,53.04671,80.29974,106.9585,51.15447,62.9563,42.21698,50.51053,72.25438,164.5404,14.37674,49.32897,68.01863,56.71722
301.6001,21.7671,24.62718,64.46651,51.80842,81.33804,105.8536,50.87054,63.09096,42.09854,50.45224,72.04755,152.8934,14.24443,49.1534,67.98248,56.49147
285.5716,21.79593,24.04634,63.92905,50.46281,82.92796,104.366,50.86121,62.97496,41.95531,50.19025,71.50594,142.6374,14.25792,49.04399,67.9483,56.31374
266.1414,21.78444,23.43563,63.0773,49.25934,84.86966,102.9406,50.92915,62.68566,41.81739,49.85636,71.05524,133.677,14.4364,48.92523,67.88391,56.28732
244.6514,21.8263,22.90321,62.25319,48.31104,87.29892,101.3922,51.34551,62.37271,41.68279,49.56799,70.49532,126.0138,14.77576,48.76148,67.80302,56.09513
222.0472,21.79542,22.38788,61.28661,47.33183,89.67259,99.8069,51.99987,61.95177,41.42327,49.25012,69.89114,119.5396,15.47656,48.65645,67.68787,55.95108
199.2599,21.78457,21.97242,60.10004,46.44884,91.89273,98.032,52.73206,61.44194,41.30521,49.30654,69.36801,114.6797,16.61061,48.55752,67.61894,55.9112
177.1982,21.84668,21.55447,58.9642,45.64824,93.77704,96.37507,53.69324,60.55555,41.17471,49.27393,68.64267,110.8558,18.20891,48.41928,67.6111,55.955
155.8681,21.81648,21.07943,57.9258,44.88478,95.0648,95.02258,54.70904,59.89579,41.06005,49.49358,68.2375,107.6962,20.41798,48.30499,67.71957,55.86903
135.7902,21.75053,20.74277,57.12689,44.18135,95.60316,93.85812,55.79694,59.22453,41.00835,49.46188,67.82085,105.1263,22.97266,48.34222,67.88585,55.93741
117.63,21.60933,20.54618,56.51379,43.61064,95.37186,92.59407,56.92999,58.83945,40.96995,49.62755,67.53401,103.1311,25.60972,48.17354,67.94342,55.98746
101.3451,21.41999,20.49073,55.61752,42.95322,94.44688,91.5035,57.89352,58.31535,40.86511,49.64438,67.16331,101.068,28.00943,47.93929,67.92126,56.35501
87.3914,21.23156,20.52213,54.93245,42.35502,93.05984,90.64215,58.88219,57.64222,40.87914,49.61774,66.83755,99.56882,29.9642,47.88374,67.78793,57.1876
75.58495,20.82549,20.43981,54.1787,41.81113,91.27425,89.78866,59.57694,56.90096,40.71466,49.25202,66.37961,97.85535,31.19435,47.9803,67.47018,58.20856
65.88819,20.46301,20.54817,53.68967,41.61791,89.57077,88.98631,60.10775,56.23372,40.51802,49.01389,66.07617,96.39774,31.42884,48.36497,67.22987,59.45962
58.11989,20.13245,20.69336,53.11637,41.52268,87.879,88.3073,60.21773,55.4407,40.25429,48.74859,65.97905,95.12376,30.79103,48.97008,66.84277,61.09358
52.0619,19.81245,21.00995,52.52629,41.63097,86.33496,87.64188,59.98606,54.60669,40.0815,48.67386,65.71844,94.15906,29.35681,49.56664,66.43047,63.00201
47.68968,19.55809,21.30218,52.18369,42.08324,85.30754,87.30963,59.52582,53.86975,39.84372,48.57516,65.50339,93.41765,27.47376,50.16055,66.01941,64.89892
44.34575,19.37206,21.39365,52.48043,42.69421,84.54446,87.34048,58.80512,53.30772,39.76698,48.50877,65.79889,93.00601,25.38077,50.62457,65.54926,66.43072
41.65612,19.27639,21.3979,52.95493,43.76981,83.77348,87.82607,57.93089,52.70227,39.74863,48.3248,66.1964,92.90883,23.26582,50.95852,65.11545,67.59071
39.66372,19.12828,21.23237,53.77821,45.02432,83.14017,88.71467,56.8355,52.14961,39.71154,48.25177,66.85315,93.21597,21.33027,51.10601,64.59839,68.05558
38.28231,19.03141,20.99914,55.08646,46.48727,82.63789,90.00904,55.61226,51.5771,39.73577,48.07991,67.5132,93.96989,19.57665,50.98355,64.20618,67.88692
36.87449,18.90449,20.71683,56.68793,47.87983,81.95389,91.53191,54.42276,50.9735,39.80856,47.90705,68.38728,95.37808,18.27905,50.72985,63.78011,67.14124
35.83654,18.77768,20.23911,58.40398,49.0114,81.30106,93.12862,53.37097,50.45633,39.77254,47.65233,69.16539,97.31352,17.35067,50.67606,63.39933,65.87408
34.94268,18.66515,19.93834,60.38128,50.06568,80.98003,94.75031,52.34471,50.0899,39.75875,47.46198,70.14249,100.0634,16.64493,50.75261,63.20937,64.25838
34.24714,18.56054,19.64772,62.09329,50.51897,80.82208,96.18058,51.40047,49.75866,39.69486,47.27213,70.70113,103.6315,16.12782,50.86751,63.18924,62.73465
33.63666,18.34223,19.52153,63.47342,50.4379,81.2883,97.01829,50.68332,49.44856,39.57571,46.90795,70.81786,108.0415,15.87374,50.85108,63.25515,61.23689
33.13741,18.05241,19.41531,64.33167,49.75099,82.88538,97.36282,50.10551,49.3717,39.33376,46.56537,70.99814,113.2285,15.58112,50.90687,63.19727,59.77051
32.5499,17.78872,19.29929,64.83041,48.64765,85.78462,97.07015,49.67725,49.41895,39.16153,46.12004,71.16071,118.9133,15.33445,50.9081,63.2274,58.49057
31.83706,17.69732,19.08542,64.26137,47.29659,89.83705,96.41661,49.36765,49.52134,38.90382,45.70407,70.91975,124.6825,15.07038,50.98717,63.16117,57.37933
31.33617,17.4911,18.87137,63.39381,45.78762,95.03636,95.32613,49.23824,49.6677,38.53944,45.35055,70.52414,130.55,14.87084,51.00397,63.03718,56.15302
30.74152,17.4919,18.54316,61.99348,44.44599,101.3053,94.02729,49.14977,49.80702,38.32207,44.90182,69.79897,136.0082,14.52025,50.88676,62.98617,55.07186
30.1513,17.33773,18.0692,60.16803,43.11613,107.7941,92.61545,49.09959,49.89827,38.07534,44.51601,68.95428,140.3549,14.31972,50.66001,62.66708,54.08135
29.65636,17.24122,17.49446,58.36293,41.89964,114.1833,91.30575,49.12603,50.06163,37.8918,44.34895,68.01051,143.6595,14.08916,50.53865,62.35766,53.15336
29.13369,17.01637,17.14805,56.46664,40.98013,120.0726,89.98749,48.9162,50.30124,37.7278,44.22955,67.06169,145.6282,13.86196,50.35148,61.95231,52.43178
29.03858,16.74737,16.75388,54.78072,40.06842,124.7254,88.95097,48.4277,50.37314,37.58208,44.03571,65.7883,146.0778,13.77274,50.1872,61.70048,51.98911
28.80333,16.29199,16.37494,53.3623,39.36197,128.0385,88.15292,47.86246,50.11037,37.45335,43.7099,65.01225,144.9167,13.78473,49.89416,61.35093,51.53189
28.68405,15.8684,16.13696,52.22108,38.58936,129.7328,87.56372,47.37328,49.82199,37.38163,43.38352,64.47958,142.1864,13.61653,49.79436,61.00399,51.23927
28.53453,15.47411,16.05621,51.45757,37.91876,129.6897,87.02653,46.87776,49.35189,37.2638,42.96964,64.00276,137.8389,13.41041,49.68735,60.74358,50.97931
28.3835,15.20252,16.13504,50.77947,37.17342,128.0079,86.55513,46.57996,48.78281,37.09095,42.56876,63.47648,132.4864,13.14826,49.85618,60.32843,50.75764
28.41796,14.89662,16.33657,50.23521,36.63708,125.102,85.78246,46.53376,48.23591,36.87559,42.16971,63.09566,126.8906,12.94356,50.35905,60.03343,50.44055
28.3785,14.64499,16.54774,49.53771,36.32048,121.7157,84.96539,46.52629,47.45029,36.70061,41.80743,62.78379,121.1007,12.61818,51.23321,59.67406,50.30157
28.49684,14.27475,16.69789,48.91574,36.1342,117.8556,84.14755,46.73922,46.65607,36.50779,41.65295,62.20654,115.3617,12.5063,52.33095,59.21997,50.05103
28.68027,14.0554,16.85904,48.19644,36.14969,114.0803,83.71911,46.94457,45.91382,36.52729,41.55533,61.75037,110.2157,12.3707,53.38689,58.69551,49.68163
28.8009,13.72789,17.07368,47.51854,36.31614,110.829,83.6742,47.19661,45.33242,36.50699,41.47333,61.17374,105.7126,12.24964,54.41284,58.14655,49.40105
29.15866,13.59619,17.11817,46.74089,36.55925,108.2749,84.70698,47.34578,44.86889,36.48772,41.37468,60.5383,101.8903,12.2467,55.01959,57.76175,49.1856
29.19191,13.4466,17.13733,45.94162,36.87284,106.331,86.6734,47.54511,44.34472,36.43023,41.22988,60.39983,98.45906,12.27964,55.23504,57.12169,48.83949
29.2986,13.43224,17.12667,45.36941,37.1432,104.6526,89.99937,47.6583,44.10209,36.5,40.98576,60.16218,95.61757,12.28951,54.95258,56.59557,48.5199
29.56035,13.38637,17.08564,44.83763,37.08964,102.9657,94.54686,47.56192,43.76183,36.44562,40.71772,59.7482,92.96953,12.28653,54.30186,56.11966,48.05991
29.79193,13.39748,16.98958,44.4182,36.75369,101.4935,100.0009,47.38386,43.50535,36.26834,40.40713,59.42077,90.83069,12.38381,53.69577,55.67547,47.67645
29.99135,13.4563,16.84278,44.04503,36.24618,99.93655,105.4899,46.98136,43.28871,36.22315,40.02539,59.29439,89.38445,12.38966,53.38589,55.48357,47.28596
30.35151,13.41646,16.58654,43.58463,35.57121,97.87033,110.8197,46.37554,42.82906,36.18013,39.72937,59.05038,87.96776,12.2718,53.10557,55.20226,47.00027
30.71473,13.26268,16.25252,43.16379,34.54796,95.29553,115.239,45.68948,42.57077,36.24451,39.44806,58.66956,86.7811,12.15308,52.93877,54.96663,46.73319
31.33374,13.18732,15.82503,42.78653,33.41891,92.26471,118.5136,44.99727,42.46068,36.59298,39.18811,58.60839,85.92673,12.02606,52.87517,54.80549,46.55301
31.8958,12.9322,15.45008,42.45358,32.1972,88.90819,119.6973,44.40453,42.74456,36.68062,39.00387,58.52139,85.18575,11.73153,53.11655,54.6984,46.37918
32.6011,12.81975,14.93416,42.01715,31.21746,85.53719,119.3869,43.76102,43.25629,36.58466,38.80812,58.58967,84.64923,11.61508,53.46499,54.49517,46.12463
33.20981,12.70043,14.52119,41.91135,30.30834,82.28011,117.3204,43.25758,43.86353,36.34735,38.65728,59.15879,84.047,11.62748,53.86758,54.10897,45.80149
34.07283,12.56571,14.19456,41.97712,29.55913,79.25285,114.0991,42.54106,44.3974,35.97011,38.54055,59.81585,83.62352,11.57899,53.81977,53.63503,45.28139
35.05488,12.47252,13.80462,42.08247,28.87099,76.70914,110.0254,41.98793,44.83182,35.44921,38.45891,60.59401,83.05304,11.66731,53.52965,53.22976,44.60201
36.04663,12.48198,13.46892,42.43357,28.37523,74.74933,105.7696,41.54491,45.13157,34.80156,38.10608,61.66953,82.56526,11.8419,53.03162,52.68667,43.98363
36.83076,12.40001,13.11459,42.91079,27.94052,73.14001,101.4011,41.04246,45.21299,34.49679,37.83078,62.57481,82.2103,12.01562,52.2279,52.34983,43.30113
37.98085,12.3231,12.66013,43.28685,27.53491,71.89464,97.70354,40.7431,44.89503,34.24733,37.59244,63.05864,81.7606,12.09421,51.16269,52.04672,42.79726
39.08854,12.25691,12.26942,43.78166,27.02649,70.94041,94.54707,40.48267,44.5096,34.05611,37.19313,63.14042,81.50183,12.10859,49.90292,51.8086,42.2748
40.44449,12.3746,11.89545,44.15593,26.59711,70.37515,92.19689,40.42661,44.02549,34.03789,36.94712,63.00077,81.45039,12.18518,48.93995,51.87004,41.95195
41.66251,12.58624,11.65707,44.24628,26.25781,70.17865,90.47067,40.48608,43.68831,34.04035,36.72419,62.29129,81.29646,12.16869,48.5415,52.04159,41.71159
43.2342,13.1598,11.41909,44.42176,25.91593,69.96451,89.74296,40.42768,43.14172,33.89246,36.60649,61.34988,81.07887,12.32934,48.78233,52.20445,41.54331
44.89377,14.22536,11.36681,44.3662,25.47239,69.98538,89.36498,40.59821,42.66264,33.62449,36.5931,60.29202,80.95198,12.53752,49.44656,52.51102,41.42795
46.91675,15.68298,11.33995,44.10225,25.01632,70.18175,89.13007,40.67383,42.08504,33.33963,36.65991,59.1151,80.71027,12.77335,50.0701,52.92574,41.18413
48.89026,17.62636,11.29992,43.71493,24.60966,70.35822,88.78846,41.15938,41.6389,33.09188,36.84257,58.06095,80.3083,13.3635,50.80782,53.5391,41.03192
51.3625,19.72894,11.39511,43.31161,24.17291,70.65355,88.21612,41.82954,41.28902,32.90912,36.88418,57.08995,79.90495,14.21264,51.43984,54.13267,40.98279
55.00621,21.92717,11.32755,42.97291,23.8402,71.07532,87.11304,42.59232,40.97469,32.86242,37.11204,55.8974,79.52745,15.29736,51.602,54.96893,40.92252
60.78937,24.06036,11.32182,42.35686,23.50062,71.4603,85.76357,43.42315,40.68121,32.79286,37.23814,54.80243,79.26361,16.50218,51.6275,55.72721,41.13897
67.45579,25.9424,11.36952,41.88877,23.33882,71.68535,84.22955,44.02656,40.63789,32.65026,37.21338,53.93265,79.23993,17.6756,51.33118,56.40419,41.33865
76.93469,27.53149,11.45755,41.29184,23.24549,71.82492,82.51335,44.51522,40.50994,32.54784,37.2608,53.2528,79.19923,18.8838,51.19859,57.06891,41.70998
89.78162,28.81161,11.51537,40.70856,23.24068,71.66685,80.90145,44.67783,40.53882,32.45856,37.27591,52.61746,79.19673,19.89723,51.30418,57.49519,42.16012
108.1065,29.75766,11.50343,40.30257,23.28975,70.97975,79.54292,44.34146,40.49857,32.09129,37.30076,52.14062,79.40205,20.69698,51.78571,57.92289,42.63534
132.5022,30.55774,11.44531,39.63829,23.34179,70.36313,78.6179,43.69296,40.50652,31.76668,37.16507,51.66866,79.77245,21.30966,52.50294,58.19664,43.10194
