EL1: Electronic Ladder,A1: 4Wk_frozen,B1: 8Wk_frozen,C1: 12Wk_frozen,D1: 16Wk_frozen,E1: 20Wk_frozen,F1: 24Wk_frozen,G1: 36Wk_frozen,H1: 48Wk_frozen,A2: 60Wk_frozen
45.88068,12.57679,23.08823,157.1576,91.92205,67.2002,42.69596,16.69542,55.89802,7.59865
47.22343,12.43994,22.73754,148.0083,92.79995,67.07986,46.58663,16.57543,54.8271,7.403158
48.34975,12.20868,22.43995,140.1492,93.18468,66.68233,50.94823,16.39763,53.58228,7.188063
49.37782,12.01338,22.0839,133.5206,92.45811,66.21888,55.62721,16.11776,52.12772,6.924139
50.39648,11.76178,21.76424,128.0575,90.02305,65.8883,60.28991,15.87626,50.75428,6.774588
51.83561,11.63929,21.50767,123.3978,85.99754,65.76353,64.73412,15.63985,49.51961,6.537489
52.99356,11.45301,21.19145,118.9996,80.4723,65.43555,68.55482,15.60965,48.23466,6.243711
54.57263,11.33479,20.80874,115.0766,74.13931,65.19284,71.85745,15.43651,47.01233,6.044313
56.20294,11.17588,20.60182,111.44,67.76587,64.98769,74.7008,15.35518,46.09525,6.024248
58.65975,10.99789,20.4964,107.7876,61.45953,64.77151,76.82327,15.13482,45.11549,5.884779
61.24603,10.79479,20.27475,104.2483,55.37828,64.50883,78.04349,14.94079,44.15363,5.762442
64.48589,10.73607,20.01595,100.9706,50.56904,64.22701,78.73426,14.78043,43.22714,5.691782
69.39481,10.55208,19.75597,98.02231,46.66739,63.85799,78.4184,14.58132,42.48434,5.554293
75.40455,10.2976,19.51514,95.60789,43.85041,63.53995,77.19911,14.3831,41.80844,5.378645
82.90659,10.29366,19.27234,93.56155,41.51497,63.08653,74.70535,14.1772,41.20853,5.240835
92.90875,10.26495,19.18973,91.8822,39.62775,62.56423,71.25761,14.02316,40.75463,5.089117
105.8389,10.15497,19.06449,90.60558,38.04434,61.92982,66.79332,14.05611,40.40379,4.925394
124.8385,10.05384,18.8494,89.45762,36.67029,61.35086,62.00341,13.99897,40.08693,4.858683
152.2131,9.916853,18.80945,88.58103,35.41374,60.84896,56.97768,13.94289,39.83192,4.801235
188.503,9.829185,18.74191,87.77595,34.13084,60.25985,51.91219,13.71125,39.4435,4.659071
233.4973,9.697321,18.5679,87.00529,32.8409,59.61527,47.41383,13.50317,39.08868,4.637033
286.0728,9.579426,18.4318,86.339,31.80034,59.14296,43.50968,13.46071,38.65739,4.596268
339.0046,9.395033,18.30117,85.92049,30.79643,58.87001,40.15218,13.27889,38.06367,4.542559
386.9084,9.229288,18.0563,85.62307,29.93855,58.39134,37.26896,13.1785,37.37195,4.501472
424.165,9.223644,17.89042,85.46039,29.14494,57.75801,34.65284,12.97063,36.63445,4.419359
445.8756,9.088167,17.82475,85.0514,28.44304,57.28458,32.72753,12.90081,36.00026,4.405039
450.1462,8.874949,17.59979,84.81484,27.87016,56.82825,30.9631,12.78473,35.40804,4.222015
438.2472,8.681458,17.44338,84.36543,27.48049,56.43906,29.50294,12.71307,34.84193,4.190228
412.7982,8.423594,17.2866,84.17867,27.10302,55.99277,28.16149,12.58793,34.28935,4.031658
377.4191,8.272301,17.14053,84.10255,26.70322,55.50254,27.05507,12.35651,33.92026,3.981915
337.5124,8.144886,16.9893,83.93649,26.16009,55.01128,26.11416,12.16672,33.58475,3.933273
295.9637,8.033396,16.9303,83.86768,25.80319,54.57375,25.2414,12.03629,33.11083,3.877518
253.5426,7.98044,16.74439,84.16442,25.58917,54.00011,24.42845,11.88585,32.55193,3.976418
215.4013,7.736303,16.72003,84.83428,25.1507,53.34264,23.60194,11.79632,32.08136,3.99032
181.458,7.63063,16.70704,85.63765,24.82673,52.66219,22.92183,11.59505,31.40018,3.939487
152.4125,7.519852,16.6136,86.2132,24.46683,52.16086,22.34545,11.45385,30.74743,3.868616
128.6558,7.311323,16.5486,87.18643,24.1299,51.85539,21.73999,11.40765,30.15112,3.803829
109.6806,7.166702,16.5411,88.18365,23.87272,51.57602,21.18843,11.42719,29.50003,3.855385
94.68867,6.910076,16.43401,89.15661,23.54659,51.16008,20.67376,11.3822,29.06435,3.740194
83.35398,6.859257,16.25825,89.55201,23.23519,50.66964,20.25056,11.25786,28.69451,3.623835
74.50935,6.962263,16.01513,89.53362,23.08457,50.28189,19.55509,11.12548,28.33296,3.511778
67.80062,6.987429,15.85144,89.13172,22.95213,49.75938,19.02564,11.02253,27.99631,3.433535
62.52628,7.001194,15.63418,88.39222,22.90036,49.13403,18.48683,11.03479,27.77449,3.442394
59.22767,6.904839,15.571,87.14396,22.57479,48.55226,18.06539,10.93308,27.48339,3.249142
56.75893,6.973476,15.34428,85.44048,22.33421,47.77686,17.73318,10.77005,27.00966,3.079975
55.00687,6.987072,15.12095,83.61642,22.06297,47.11423,17.35679,10.59702,26.48527,2.998463
53.52545,6.870859,15.03954,81.65453,21.72225,46.5943,17.19782,10.63079,26.1567,3.033047
52.47616,6.799084,15.10559,79.85279,21.38558,45.97872,17.03466,10.66017,25.83199,3.075407
51.44522,6.68553,15.02556,78.22637,21.16654,45.36792,16.82919,10.63456,25.61746,2.970592
50.72421,6.647058,14.87494,76.43733,20.94888,44.76813,16.67723,10.59068,25.14279,3.002626
49.92419,6.529524,14.73939,75.0554,20.75796,44.15346,16.3946,10.47192,24.83639,3.041502
49.17576,6.40691,14.55822,73.94041,20.41324,43.56412,16.2895,10.49643,24.6037,3.083879
48.30043,6.264139,14.30624,72.93603,20.11138,42.96218,16.01578,10.46156,24.35168,3.059778
48.00196,6.182661,14.17087,71.96889,19.76062,42.42445,15.77847,10.36911,24.02183,2.887829
47.61724,6.155056,14.07166,71.51219,19.38733,41.87948,15.55803,10.22433,23.64811,2.92631
47.07895,6.110834,13.89422,71.31052,18.98299,41.39465,15.24395,10.0861,23.29823,2.926867
46.92889,6.000109,13.73821,71.14821,18.52112,40.85717,15.01664,10.11234,23.03032,2.899937
46.89749,5.866323,13.70092,71.3312,18.2544,40.31268,14.80929,10.09569,22.65051,2.782675
46.92075,5.756664,13.56241,71.80693,17.99674,39.68322,14.59534,10.03277,22.35306,2.640827
47.17645,5.610682,13.45425,72.17821,17.76658,39.07485,14.5768,9.950609,21.92378,2.608307
47.48476,5.407921,13.471,72.70857,17.64335,38.32569,14.59365,9.82341,21.71857,2.455961
47.87957,5.356266,13.36295,72.91351,17.52254,37.72287,14.54852,9.733953,21.39276,2.33477
48.47378,5.282297,13.28074,72.83173,17.51163,37.16187,14.36032,9.482517,21.05117,2.091564
49.55062,5.302198,13.4409,72.49011,17.52223,36.54669,14.24549,9.242521,20.81652,1.960814
50.41106,5.274149,13.61056,71.97826,17.53427,36.17129,14.14142,9.012207,20.49864,2.015425
51.42236,5.186136,13.50029,71.20281,17.54931,35.77597,13.8494,8.850803,20.11271,1.991711
52.67937,5.118574,13.32097,70.31961,17.51444,35.18188,13.60442,8.78896,19.75073,1.933933
53.67337,5.064354,13.20219,69.43422,17.61538,34.71745,13.41419,8.766146,19.34204,1.891819
54.70521,5.088522,13.09371,68.69345,17.82438,34.15105,13.20573,8.75103,19.01834,1.952051
55.93967,4.95986,12.8814,67.87337,18.12362,33.62285,13.06637,8.729864,18.89354,1.978899
57.09141,4.801493,12.75548,67.24695,18.40147,33.17362,12.83871,8.651793,18.82515,1.923424
58.44881,4.776445,12.61833,66.62019,18.65129,32.67926,12.55804,8.575514,18.5547,1.973225
60.30965,4.659962,12.61972,66.00958,18.74429,32.20424,12.40901,8.411497,18.4065,1.989273
62.52384,4.575335,12.74156,65.3941,18.69863,31.71921,12.38122,8.307774,18.22893,2.149323
64.87007,4.430847,12.77453,64.68452,18.53493,31.23083,12.33655,8.202375,17.92705,2.124138
67.41753,4.242435,12.72543,64.12644,18.23548,30.75557,12.46145,8.045794,17.59387,2.130552
69.9974,4.072292,12.67556,63.64991,17.70344,30.21799,12.60428,8.19363,17.32394,2.025818
72.6283,3.966841,12.63914,63.30923,17.18337,29.82921,12.72956,8.20726,16.94313,1.849525
74.83287,3.953573,12.52452,63.04734,16.9344,29.44004,12.9025,8.224174,16.72638,1.654537
76.90598,3.703632,12.43162,62.62956,16.49883,29.1037,13.10385,8.114534,16.54055,1.435806
78.17733,3.67437,12.35346,62.25795,16.14303,28.85639,13.09789,8.033028,16.35271,1.217712
79.09708,3.724581,12.32335,61.92946,15.87026,28.58165,13.08933,7.862782,16.23846,1.223183
79.85885,3.734066,12.18303,61.52015,15.53513,28.221,12.97154,7.813154,16.00241,1.052752
80.00867,3.819344,12.05501,61.04749,15.26674,27.90099,12.69624,7.752728,15.76957,1.015745
80.23985,3.806868,12.02737,60.65635,15.11402,27.5563,12.38669,7.802502,15.50211,0.9416847
79.97934,3.786531,11.98171,60.31907,14.95663,27.24098,12.09984,7.759727,15.22161,0.8977413
80.12814,3.713903,11.95183,60.01124,14.85561,26.90116,11.73383,7.952051,15.0174,0.7575321
80.21479,3.705641,11.94909,59.89405,14.84155,26.46685,11.47548,7.835672,14.79246,0.6104813
80.91386,3.723665,11.90521,59.69757,14.8724,26.00521,11.23082,7.777039,14.59261,0.4374771
81.86594,3.588814,11.96755,59.34372,14.69867,25.61404,11.0124,7.604095,14.25596,0.4162083
83.06207,3.600077,11.94556,58.81254,14.55802,25.27572,10.78938,7.580935,14.08632,0.4464054
85.35784,3.63339,11.80726,58.31868,14.34123,25.01204,10.74072,7.4081,13.96827,0.4713345
88.39478,3.698626,11.59392,57.68703,14.08592,24.76343,10.63925,7.407436,13.75292,0.35886
92.76147,3.681992,11.5735,57.01318,13.92391,24.70868,10.47396,7.349339,13.55626,0.459856
100.2734,3.509344,11.54906,56.41731,13.8418,24.67101,10.29962,7.363932,13.31492,0.5374565
111.2732,3.412458,11.45268,55.69841,13.62821,24.40888,10.0645,7.288429,13.0799,0.4857121
129.5123,3.243357,11.43952,54.96378,13.49846,24.04979,9.851362,7.313078,12.98349,0.4116611
159.4942,3.12616,11.54874,54.52544,13.43024,23.64532,9.742041,7.205757,12.88561,0.3377953
202.4525,3.023361,11.54262,54.00606,13.31799,23.34144,9.549524,7.336575,12.75939,0.2892799
258.2606,2.936922,11.64851,53.51369,13.10412,23.04843,9.363432,7.427107,12.57243,0.2458229
319.0791,3.002737,11.76104,52.8913,12.85651,22.84565,9.308622,7.506496,12.41773,0.2742081
380.6234,3.119902,11.79225,52.59191,12.67646,22.75205,9.358572,7.370665,12.19316,0.1581936
434.3946,3.294992,11.79473,52.1703,12.48201,22.65837,9.275042,7.353647,12.02066,0.1118126
474.1948,3.430584,11.94841,51.85495,12.35184,22.70098,9.237719,7.316614,11.66574,0.1366844
496.6637,3.416191,11.9212,51.63012,12.17947,22.64688,9.178743,7.282543,11.49099,0.08041763
499.2065,3.481916,11.94861,51.29364,11.83151,22.47302,9.02767,7.340538,11.29891,0
485.083,3.519045,11.94248,50.99927,11.55173,22.23876,8.824591,7.416592,11.17826,0.01014709
460.3896,3.580153,12.05028,50.83784,11.33518,22.08624,8.731115,7.458111,11.10021,0.008749008
427.2648,3.556599,12.1144,50.56362,11.19496,21.97533,8.679686,7.658209,10.96567,0.01216125
391.7967,3.595057,12.15071,50.1035,10.93592,21.67842,8.675688,7.692495,10.78767,0.06399536
351.8622,3.67346,12.20295,49.62283,10.79999,21.46927,8.616125,7.714064,10.5791,0.1984177
313.5379,3.66573,12.10721,49.18579,10.74664,21.29952,8.55158,7.608488,10.32739,0.3057728
275.9799,3.695274,12.04972,48.57506,10.64191,21.00262,8.360449,7.572292,10.12451,0.3702259
241.4358,3.73661,12.14347,48.12041,10.61754,20.83238,8.186216,7.539282,9.915724,0.427475
210.9331,3.666391,12.22075,47.69215,10.55026,20.68276,7.924646,7.566698,9.924913,0.3525448
184.3872,3.669498,12.37508,47.25994,10.50988,20.5157,7.603823,7.644915,9.817961,0.3468933
161.9705,3.667181,12.4731,46.91481,10.44794,20.4246,7.435186,7.701746,9.781141,0.3909798
143.8161,3.682951,12.63661,46.73019,10.51959,20.34171,7.335104,7.713324,9.726763,0.3269119
128.2083,3.702003,12.65438,46.60996,10.65771,20.2202,7.312338,7.794867,9.554853,0.3138103
116.2876,3.797375,12.64615,46.25125,10.56643,19.97832,7.359106,7.766973,9.401209,0.4895039
106.7961,3.944902,12.56824,46.08204,10.60256,19.73158,7.351839,7.856531,9.228325,0.7293625
100.4204,4.02075,12.37724,45.9911,10.55519,19.48235,7.509981,7.949551,9.19359,0.949707
95.38192,4.268661,12.19574,45.9152,10.48196,19.17715,7.517252,7.972975,9.127417,1.089041
93.35226,4.483524,12.09375,45.86293,10.44285,18.90285,7.557329,8.108753,9.121836,1.221498
92.64267,4.678408,11.99883,45.73678,10.24851,18.74809,7.453493,8.132376,9.198013,1.26874
94.22371,4.77849,11.95278,45.49474,10.23256,18.67004,7.411234,8.297262,9.059505,1.386215
96.90433,4.756796,11.89959,45.2964,10.21059,18.64357,7.345381,8.387663,8.979372,1.429272
102.3827,4.522043,11.76137,45.15604,10.32204,18.55736,7.207983,8.380964,8.792471,1.427843
110.2861,4.461039,11.7387,44.95004,10.38977,18.45951,7.129232,8.399952,8.60907,1.503477
122.4735,4.4604,11.76473,44.56607,10.38983,18.26616,7.037535,8.271841,8.472282,1.583504
141.3798,4.510365,11.7465,44.41634,10.43928,18.03664,7.039167,8.224619,8.44894,1.740515
170.7986,4.579647,11.77136,44.26822,10.39046,17.84211,7.088961,8.238268,8.418848,1.716824
210.9362,4.845486,11.70919,44.09131,10.38509,17.66867,7.045431,8.132494,8.283447,1.797573
259.3776,5.066069,11.65294,43.98309,10.27536,17.42734,7.151442,8.215082,8.08486,1.813898
308.4174,5.383461,11.69764,43.76705,10.15719,17.27331,7.170729,8.24367,7.927351,1.866131
355.5263,5.591135,11.72111,43.63264,10.04146,17.23728,7.323687,8.452326,7.696808,2.065041
393.5872,5.64035,11.64639,43.43928,10.0608,17.10474,7.334948,8.486237,7.548552,2.234419
419.0917,5.479818,11.61173,43.18371,10.08615,16.98802,7.220606,8.494225,7.352757,2.383734
428.2565,5.555904,11.72577,42.93839,10.22998,16.85448,7.213358,8.531681,7.290768,2.473219
422.171,5.56793,11.63495,42.59371,10.27104,16.74455,7.226377,8.497538,7.251942,2.587276
403.9083,5.559744,11.62385,42.43599,10.30208,16.58959,7.217077,8.547373,7.325602,2.730141
378.5743,5.482958,11.56849,42.20881,10.21848,16.40995,7.174818,8.589657,7.315149,2.789446
349.6916,5.465418,11.42709,42.0143,10.23775,16.30902,7.162901,8.577076,7.217571,2.829573
318.0304,5.476574,11.34267,41.93152,10.19003,16.14494,7.267179,8.629827,7.100399,2.840389
283.594,5.599293,11.42064,41.73758,10.1048,15.96607,7.423117,8.617573,7.066744,2.865538
251.2514,5.624819,11.35435,41.77013,9.908718,15.84106,7.625479,8.680445,7.094879,2.961979
219.5008,5.624821,11.3286,41.47435,9.767643,15.67347,7.622198,8.625998,7.119314,2.952522
189.4948,5.573723,11.29111,41.18576,9.625904,15.60389,7.630239,8.555758,7.103519,2.881517
161.8502,5.620173,11.25923,40.96003,9.633831,15.50613,7.667639,8.475454,7.111975,2.905396
137.637,5.686705,11.09324,40.62181,9.553457,15.47069,7.696192,8.352406,7.099119,2.971325
116.0849,5.673273,11.02895,40.52172,9.49507,15.2207,7.607584,8.296978,7.168858,3.045204
97.27939,5.615532,10.88867,40.33744,9.389606,14.95997,7.533541,8.141987,7.197121,3.066776
82.55047,5.629606,10.79022,40.08882,9.529692,14.74015,7.49024,8.022533,7.284515,3.145863
70.45276,5.576374,10.73366,39.91339,9.550697,14.481,7.449808,7.814074,7.31214,3.378685
60.37433,5.537937,10.72977,39.67243,9.502426,14.18994,7.265535,7.676058,7.446444,3.564177
52.84796,5.469616,10.64354,39.35756,9.520716,14.02434,7.071402,7.614218,7.482904,3.688625
46.54646,5.459623,10.60193,38.93522,9.450867,13.88753,6.899878,7.425072,7.458178,3.823008
41.43076,5.430584,10.56767,38.62912,9.321304,13.92205,6.897985,7.355843,7.380754,3.898226
37.51205,5.43508,10.53522,38.34467,9.185061,13.82873,6.886808,7.171736,7.249748,3.979334
34.6571,5.434504,10.48137,38.00784,9.115772,13.67468,7.062738,7.031082,7.145769,3.971975
32.13435,5.244125,10.44462,37.7846,8.909288,13.56923,7.167158,7.023245,7.086201,3.948746
30.0269,5.090263,10.37546,37.48259,8.79961,13.44492,7.242804,6.937164,7.020687,3.924137
28.46075,4.847828,10.36237,37.04408,8.866192,13.25518,7.462881,6.841064,7.175688,4.087244
26.90372,4.71089,10.26771,36.82637,8.734913,13.10241,7.539248,6.659405,7.112057,4.183971
25.56643,4.510763,10.15909,36.63311,8.645853,12.91617,7.454508,6.482719,7.226442,4.272753
24.37341,4.339376,9.890755,36.37459,8.53611,12.86048,7.231207,6.308825,7.318441,4.453186
23.58046,4.045383,9.673,36.04491,8.523518,12.69095,7.29862,6.10771,7.312143,4.617794
22.75212,3.787174,9.577888,35.89082,8.402847,12.55525,7.334414,5.905027,7.377169,4.694864
22.14318,3.617405,9.282608,35.71848,8.461452,12.20959,7.40053,5.663517,7.413794,4.812
21.61739,3.436867,9.128538,35.44568,8.485069,12.01192,7.522192,5.587666,7.427195,4.807358
20.96795,3.341562,9.003323,35.17423,8.473289,11.96352,7.526804,5.636461,7.431686,4.780203
20.34533,3.274731,8.874712,34.86728,8.587858,11.72381,7.564642,5.642906,7.480312,4.801935
19.55369,3.316765,8.719702,34.53476,8.722313,11.58707,7.577765,5.581865,7.571379,4.843859
18.72646,3.504128,8.617081,34.38606,8.66115,11.33867,7.522287,5.546124,7.522768,4.786024
18.06227,3.334667,8.507586,34.225,8.513205,11.1379,7.205778,5.523701,7.573208,4.791233
17.34932,3.121855,8.328657,33.99424,8.393007,10.99888,6.746695,5.437546,7.592201,4.867649
16.862,2.785814,8.211624,33.63332,8.289522,10.80016,6.652754,5.299814,7.559923,4.884441
16.39036,2.50325,8.109501,33.40496,8.136383,10.64805,6.487066,5.095179,7.495911,4.904249
15.86924,2.330563,7.888575,33.11775,8.066938,10.59291,6.278738,4.909821,7.431219,4.862259
15.43531,2.221878,7.937288,32.85247,7.881041,10.6675,6.183218,4.809542,7.353914,4.767408
15.2607,2.16592,7.939939,32.67363,7.746456,10.55629,6.125372,4.7139,7.385799,4.603251
15.06444,2.12615,7.788933,32.45292,7.541311,10.31063,6.085226,4.712038,7.416597,4.514441
14.83599,2.240507,7.687654,32.22033,7.490072,10.16958,5.892569,4.64765,7.43671,4.273491
14.61701,2.263271,7.586287,31.888,7.3424,10.00576,5.866663,4.619707,7.498392,4.061752
14.32147,2.190426,7.421276,31.60581,7.224907,9.806406,5.621656,4.649515,7.473724,3.848625
13.9205,2.222622,7.313938,31.3133,7.256952,9.666523,5.449106,4.55592,7.459467,3.68396
13.43469,2.179302,7.112074,31.02008,7.186111,9.58123,5.369331,4.46771,7.512518,3.593971
13.04265,2.109585,6.867367,30.76086,7.151859,9.534451,5.234167,4.413673,7.427177,3.558147
12.63771,2.050348,6.680914,30.59375,7.11796,9.526922,5.102282,4.29001,7.463917,3.514454
12.33934,1.955093,6.689259,30.5747,7.089434,9.466658,5.11656,4.294918,7.331463,3.610413
12.20116,1.7227,6.618153,30.60465,7.062077,9.17964,4.989063,4.352411,7.386288,3.596212
11.92788,1.519194,6.478125,30.56658,7.023069,8.892422,4.892401,4.370251,7.319643,3.769636
11.69658,1.36783,6.524815,30.45239,6.937998,8.837524,4.827213,4.35541,7.19054,3.784739
11.36579,1.317589,6.518639,30.11385,6.759037,8.850779,4.872612,4.406929,7.164841,3.860424
10.9402,1.355953,6.567463,29.79681,6.668383,8.721954,4.925653,4.43499,7.083101,3.920607
10.75631,1.4804,6.640528,29.50842,6.657799,8.690475,4.834213,4.381763,7.05265,3.912565
10.48614,1.631365,6.596609,29.12333,6.560318,8.762739,4.676785,4.293646,7.001322,3.937943
10.28107,1.774353,6.508841,28.76337,6.544554,8.790861,4.495106,4.185314,6.990211,4.032825
10.23685,1.831024,6.438465,28.51426,6.45647,8.708721,4.48893,4.06974,6.933664,3.933546
10.16339,1.829905,6.411766,28.29458,6.417892,8.500526,4.357592,4.01268,6.740053,3.827934
9.926272,1.687254,6.377752,27.97306,6.372993,8.237982,4.23609,4.044128,6.771257,3.744574
9.68505,1.479364,6.256714,27.72873,6.262739,8.01392,4.2969,3.905125,6.604263,3.669827
9.49529,1.268246,6.184614,27.54827,6.121925,7.98004,4.41334,3.857262,6.476248,3.574741
9.363746,1.10071,6.015818,27.20771,6.047899,7.920902,4.430941,3.843315,6.394831,3.446497
9.389474,1.016285,5.923813,27.04471,6.020376,7.798971,4.499264,3.862129,6.275221,3.440151
9.438195,1.022957,5.829309,26.91372,5.909967,7.765629,4.374203,3.833208,6.153219,3.369871
9.400531,0.995615,5.723574,26.67219,5.90535,7.845671,4.229132,3.838446,6.044996,3.405481
9.311664,1.074287,5.642881,26.39887,5.970324,7.825016,4.064123,3.721111,5.980831,3.551332
9.360101,1.157272,5.649336,26.07398,5.980612,7.70998,3.95919,3.653072,5.940802,3.646936
9.367885,1.216076,5.603449,25.89224,5.944962,7.503952,3.816883,3.502459,5.938725,3.744223
9.111299,1.196314,5.524065,25.45825,5.770039,7.410265,3.804695,3.467762,5.977125,3.710506
8.719924,1.129572,5.451004,25.18814,5.503786,7.357199,3.765465,3.281836,5.899534,3.788021
8.522365,0.970499,5.471304,24.85373,5.330112,7.377386,3.753067,3.21171,5.870165,3.939371
8.265935,0.8174114,5.513382,24.37282,5.139032,7.352131,3.672777,3.17,5.671646,3.992575
8.196654,0.7940254,5.568092,23.99092,5.026443,7.248095,3.612818,3.202211,5.51726,4.206818
8.012654,0.805088,5.566511,23.53696,4.930845,7.191675,3.519844,3.084236,5.360228,4.188265
7.826961,0.7975121,5.505568,23.14072,5.062344,7.05419,3.42486,2.977131,5.210714,4.163664
7.440206,0.8500767,5.450022,22.67533,5.181589,6.862904,3.2523,2.794365,5.000626,4.203779
7.225717,0.9723167,5.390078,22.28437,5.424921,6.619719,3.152903,2.730732,4.94437,4.229916
7.17373,0.9849072,5.154926,22.0478,5.603769,6.39329,3.163952,2.568169,4.81698,4.083929
6.929011,1.084415,4.98279,21.74972,5.660282,6.217724,3.124626,2.56245,4.789728,4.085827
6.670002,1.153835,4.95335,21.48736,5.531662,6.129154,3.159861,2.546446,4.751192,4.139942
6.534923,1.143486,4.875446,21.02696,5.317631,6.12874,3.046286,2.595846,4.752146,4.10833
6.438015,1.265339,4.863213,20.52437,5.083366,6.051001,2.951269,2.690672,4.566113,4.133301
6.533257,1.491005,4.802645,20.06112,4.969213,5.97608,2.847237,2.785563,4.360874,4.238651
6.545789,1.824617,4.689556,19.58122,4.672916,5.954819,2.692102,2.710644,4.272381,4.172338
6.555316,2.130945,4.572302,19.06417,4.474293,5.83341,2.616259,2.658089,4.210318,4.147406
6.438367,2.310331,4.529844,18.62524,4.374878,5.780512,2.562721,2.619282,4.183054,4.205008
6.381869,2.529779,4.506489,18.11198,4.376675,5.56341,2.586441,2.546152,4.146452,4.182858
6.320765,2.696898,4.520895,17.69247,4.470781,5.459538,2.657442,2.368355,4.064926,4.219292
6.14119,3.036076,4.654671,17.39058,4.481676,5.347172,2.690027,2.451815,4.131565,4.362032
5.945993,3.139509,4.809708,17.13477,4.4519,5.340376,2.741638,2.450191,4.089411,4.395565
5.762953,3.142731,4.849895,16.78032,4.288717,5.356577,2.55789,2.463329,4.129951,4.480787
5.588173,3.282253,4.972862,16.48944,4.234518,5.260176,2.401247,2.495636,3.955339,4.525555
5.522785,3.367069,5.08506,16.13843,4.287939,5.200775,2.293409,2.457542,3.912645,4.617151
5.494606,3.577677,4.948959,15.74432,4.192516,5.203968,2.187267,2.484566,3.858185,4.587187
5.46798,3.805626,4.841402,15.26552,4.164061,5.23497,2.093964,2.472464,3.800871,4.626076
5.308587,3.975533,4.704464,14.92099,4.093489,5.199221,2.075596,2.372126,3.795473,4.669304
5.249495,4.220654,4.499947,14.40245,4.03026,5.045475,1.950634,2.221657,3.706406,4.575138
5.238706,4.421778,4.396395,14.03271,3.929632,5.067028,1.87709,2.130693,3.678722,4.596369
5.190334,4.644068,4.267019,13.70461,3.807486,4.988251,1.926275,2.209675,3.591005,4.579803
5.051305,4.769653,4.285093,13.46772,3.769657,5.050219,1.929962,2.097582,3.55625,4.651785
4.876223,4.795832,4.209999,13.2251,3.602354,4.984924,1.870033,2.099937,3.52227,4.676073
4.631876,4.680841,4.170666,13.04002,3.610569,4.894403,1.799606,2.032135,3.367094,4.616772
4.561522,4.486376,4.230228,12.73526,3.65189,4.681366,1.863533,1.991184,3.486586,4.543024
4.465994,4.413767,4.174076,12.4898,3.577835,4.571381,1.977068,2.048429,3.487717,4.491625
4.224935,4.360918,4.215586,12.24216,3.368984,4.479418,1.958349,2.002224,3.470098,4.538952
4.138312,4.381218,4.161026,11.96984,3.120747,4.264555,1.98233,1.908323,3.569834,4.578604
4.119016,4.684343,4.203226,11.64257,3.019783,4.131092,1.889368,1.854614,3.545197,4.582851
4.15511,4.963484,4.338762,11.43427,2.832787,3.975779,2.018011,1.780689,3.522987,4.654411
4.014673,5.499138,4.322945,11.18299,2.716103,3.8505,2.176394,1.607672,3.480698,4.735674
3.865959,6.197624,4.377243,11.00645,2.756912,3.988665,2.261211,1.405581,3.46475,4.731256
3.694413,6.748741,4.305866,10.85167,2.78661,3.904854,2.175713,1.405167,3.20352,4.847878
3.649324,7.174782,4.311987,10.64031,2.935942,3.930376,2.095293,1.415092,2.991693,4.912813
3.608536,7.455814,4.433561,10.37139,2.988064,3.84384,2.050184,1.428198,2.943892,4.904589
3.568916,7.635612,4.51354,10.19348,2.875257,3.909031,2.057621,1.489676,2.84292,5.007303
3.633841,7.542927,4.574446,9.923704,2.79421,3.893377,1.942545,1.612331,2.775656,5.034967
3.723514,7.338783,4.556454,9.71756,2.735012,3.790522,1.928614,1.679359,2.871443,5.014944
3.584785,7.152456,4.74085,9.550177,2.728493,3.703768,1.905418,1.738321,2.910088,5.017336
3.514358,7.004398,4.91643,9.462404,2.645279,3.676064,2.057547,1.676353,2.984459,4.972357
3.163714,6.94442,4.896526,9.248152,2.554401,3.674543,2.034424,1.387138,3.11524,4.964308
2.882694,7.177071,4.938995,9.200529,2.688725,3.679592,2.01845,1.216587,3.094423,4.945642
2.646958,7.568512,4.987659,8.927162,2.784605,3.617502,1.992252,1.220812,3.073235,5.063517
2.617253,8.161409,5.155125,8.729792,2.801727,3.526403,1.905424,1.299955,2.996565,5.077581
2.573172,9.025181,5.305305,8.550907,2.886887,3.328346,1.905584,1.224247,2.831249,5.037138
2.59084,10.34271,5.350988,8.344917,2.885836,3.119244,1.966938,1.302299,2.680613,5.001081
2.863736,11.69019,5.304258,7.991602,2.88571,2.983852,1.917677,1.264328,2.570599,4.99225
3.039529,13.08272,5.197069,7.804176,2.793547,2.819824,1.914793,1.210415,2.495081,5.003477
3.121466,14.43554,5.169161,7.659651,2.728155,2.756222,1.945448,1.133154,2.447441,4.952032
3.130886,15.67789,5.100418,7.63797,2.652187,2.8766,1.937757,1.03565,2.3032,4.994913
3.064619,16.51852,5.016733,7.594517,2.599665,2.911283,1.779366,0.8631382,2.38933,5.01502
2.924486,16.8599,5.090794,7.6558,2.507313,2.941353,1.575308,0.8838215,2.254084,5.059305
2.7396,16.85981,5.335337,7.620132,2.506422,2.904108,1.510939,1.017971,2.282854,5.046183
2.625036,16.61751,5.84306,7.595554,2.4205,2.724043,1.344717,1.204792,2.302286,5.045851
2.475174,16.38347,6.436998,7.550138,2.294176,2.595886,1.385216,1.240561,2.271072,4.980921
2.33345,16.28035,6.974949,7.388651,2.087194,2.468082,1.542524,1.351961,2.279682,5.016443
2.187563,16.4972,7.445417,7.147097,1.916731,2.476643,1.738209,1.403196,2.252808,5.153738
