A1: Ladder,B1: PHDIP1072-11,C1: StPaul1919_1,D1: Oahu1950_1_mel,E1: Oahu1950_2_mel,F1: Honolulu1951_mel,G1: Kauai1954_mel,H1: Oahu1960_sim,A2: Kilaueau1953_sim,B2: Kauai_1952_sim,C2: Maui1958_sim,D2: Oahu1965_sim
145.9045,17.85211,2.20132,0.6960683,1.001097,0.845778,0.6911812,0.4110069,0.3240814,0.2784016,0.629621,0.857882
146.3244,17.32694,2.108486,0.7315938,0.8057728,0.7325611,0.6719251,0.4166894,0.4229393,0.2447929,0.4826684,0.7694039
143.7693,16.75628,1.956183,0.6832173,0.6579533,0.7423759,0.6728334,0.3704295,0.4845834,0.2319927,0.4082479,0.7249618
138.1367,16.24062,1.840966,0.6444445,0.5388627,0.7301626,0.7009912,0.2628202,0.5278397,0.3939555,0.3206573,0.5654078
129.8638,15.79027,1.848294,0.6559014,0.5461493,0.6261749,0.6217289,0.2655168,0.6144509,0.5698531,0.3802466,0.5866742
119.9062,15.33363,1.780501,0.7591276,0.5495048,0.5082784,0.5696902,0.1933589,0.7071166,0.6137986,0.4406796,0.578474
108.6487,14.8619,1.593806,0.8663523,0.6142292,0.4819708,0.4734468,0.1936522,0.5767202,0.6295514,0.3859453,0.5502896
97.23586,14.42816,1.515175,0.9632072,0.7071376,0.3642778,0.3915815,0.192234,0.4909668,0.6767406,0.3467598,0.4308109
86.2237,14.02852,1.461824,0.9600415,0.8026018,0.3758483,0.4059401,0.1836696,0.3985467,0.6619198,0.344574,0.4044175
75.03029,13.63094,1.296391,0.9373286,0.929646,0.4010863,0.4442997,0.1624274,0.3173475,0.7109361,0.3418865,0.3612604
64.66372,13.3019,1.292349,0.9588375,0.9927287,0.4690518,0.5375376,0.1440754,0.2411642,0.7268112,0.3391843,0.3568811
55.2735,12.85169,1.091897,0.9147277,1.00429,0.5583735,0.5758686,0.1864018,0.2808156,0.7431917,0.2977877,0.2121706
46.90512,12.34846,0.9593301,0.890841,1.005302,0.6689343,0.6624293,0.134294,0.2004848,0.7664866,0.3521042,0.2936206
39.37812,11.89303,0.9004717,0.7847075,1.042776,0.7236505,0.740818,0.1556191,0.1701274,0.7708671,0.4577885,0.2114825
33.17543,11.54569,0.903079,0.6893871,1.05927,0.779654,0.744628,0.2034755,0.2362547,0.7015502,0.649673,0.3500528
28.09631,11.00969,0.8667698,0.596694,1.026943,0.6652822,0.6882963,0.1965785,0.3795838,0.6436696,0.692925,0.3715477
23.89093,10.45197,0.8995895,0.5421767,1.006702,0.5199084,0.7028003,0.3160229,0.3630509,0.6333554,0.6036,0.3307381
20.60676,9.818192,0.9378071,0.4660487,0.9562664,0.3066378,0.6649184,0.2854242,0.4514227,0.55656,0.5520906,0.2312312
18.00458,9.171355,0.9889112,0.4656489,0.8140388,0.3458858,0.6033669,0.3399224,0.4599814,0.476866,0.5387654,0.3269615
15.84336,8.591919,1.09604,0.5517974,0.8508742,0.382503,0.5225263,0.2923794,0.3523684,0.4679253,0.4847274,0.2302012
14.2079,7.999491,1.087775,0.6001141,0.7780523,0.3689189,0.37744,0.3516779,0.2232757,0.4540896,0.4397507,0.2303019
13.12363,7.460648,0.8735466,0.6036391,0.7392702,0.3433504,0.2248502,0.3824544,0.1543379,0.5276201,0.3621826,0.1831918
12.26341,7.016552,0.7848845,0.7970815,0.6671658,0.2678719,0.3317852,0.2603207,0.0636549,0.5047264,0.3393707,0.3210349
11.75859,6.598937,0.6060758,0.7393429,0.6247931,0.1636171,0.2385387,0.3544054,0.01191711,0.5112565,0.4505038,0.3411055
11.54008,6.262887,0.458981,0.6420336,0.5451989,0.1692815,0.2055941,0.3646922,0.03922033,0.4698358,0.5551338,0.4405055
11.52546,5.838165,0.4004762,0.4404018,0.5959973,0.09914398,0.05617905,0.3722224,0.2065833,0.4891996,0.5762939,0.4801722
11.54113,5.541713,0.4555252,0.3478618,0.5738802,0.1101875,0.1643758,0.4438977,0.2822919,0.4632766,0.7020626,0.3319511
11.49272,5.162024,0.3614693,0.3313246,0.524502,0.1667814,0.2375355,0.3565841,0.3803277,0.4282444,0.7731867,0.1784387
11.59036,4.842931,0.452486,0.3132305,0.4660559,0.3094983,0.343688,0.3625274,0.4112334,0.3523946,0.7704854,0.1345863
12.05952,4.597727,0.4740033,0.2931728,0.6085105,0.4235072,0.4064307,0.281827,0.443346,0.2591963,0.6295786,0.03385544
13.31972,4.35464,0.3803706,0.2465694,0.641726,0.4757667,0.3974395,0.2433119,0.5317576,0.2507579,0.5279942,0
15.52406,4.279585,0.3649781,0.4390285,0.6630983,0.5258894,0.5226483,0.1502814,0.5769496,0.2351377,0.4510269,0.05960894
19.21395,4.137894,0.3673251,0.5729923,0.5091517,0.4398699,0.6123266,0.04593468,0.5040073,0.1521273,0.354013,0.188302
24.99912,3.998061,0.3602104,0.5298288,0.4044855,0.3172545,0.5384555,0.1279588,0.4011436,0.1569579,0.3779678,0.308795
33.26321,3.870118,0.3869581,0.4135652,0.3410313,0.3357306,0.4641399,0.1835203,0.3096449,0.1163175,0.4043899,0.4771852
44.5258,3.84354,0.4293151,0.2915235,0.3400958,0.2620807,0.3600183,0.224371,0.2492325,0.1151009,0.344286,0.5953755
58.16636,3.831369,0.4520662,0.2947557,0.3384709,0.2189193,0.3912282,0.2531624,0.1786368,0.1681581,0.4468331,0.5791354
73.69672,3.659381,0.3585606,0.2841897,0.2616403,0.2142968,0.3156772,0.2623844,0.1293802,0.1944273,0.4149423,0.4722133
90.56425,3.340316,0.2464213,0.1482821,0.3135314,0.2827473,0.2716484,0.3523803,0,0.1871049,0.4381638,0.3389239
106.9818,3.036153,0.02233434,0.0772903,0.4060922,0.2939277,0.1723781,0.3816714,0.03279567,0.2844055,0.3703127,0.293745
122.6921,2.700988,0,0,0.4279773,0.2975645,0.1135306,0.4113317,0.1238205,0.4591117,0.3442392,0.2195668
136.1505,2.449505,0.01890373,0.1096687,0.4238548,0.3748722,0.09691763,0.4036536,0.2121506,0.5968084,0.2942109,0.1579347
146.8345,2.284511,0.05262065,0.1264465,0.3164024,0.3606172,0.00360775,0.3526697,0.3001807,0.5951111,0.2785611,0.2411685
153.6591,2.236966,0.1886492,0.1729078,0.3017354,0.4018292,0.05050421,0.3963714,0.3134439,0.5271859,0.3651357,0.4104009
156.6558,2.280735,0.2960351,0.2544088,0.296988,0.4451299,0.01118183,0.4654031,0.3445168,0.5115263,0.3125749,0.6605067
155.7578,2.414254,0.397722,0.3336384,0.2254698,0.4194894,0.07301998,0.4522495,0.3903213,0.5002494,0.3167977,0.8961301
150.977,2.441743,0.4119415,0.374913,0.3009942,0.4320722,0.2359385,0.3355823,0.3713918,0.4105287,0.3840232,1.037113
143.2078,2.361581,0.3268547,0.4218585,0.2974224,0.388803,0.261034,0.3252573,0.2972872,0.4002662,0.3709168,1.139935
132.6081,2.269103,0.2700667,0.3666914,0.4218247,0.3564458,0.3167992,0.3455329,0.135241,0.3804235,0.330205,1.167111
119.8975,2.161472,0.2668421,0.3799407,0.5160999,0.2214432,0.3493805,0.3906078,0.1262152,0.4149539,0.2367001,1.221697
106.9258,2.007222,0.3696885,0.2981081,0.4602194,0.2209163,0.2934175,0.3708997,0.1561904,0.436605,0.1662607,1.142622
93.8501,1.891529,0.4250166,0.3078508,0.3577321,0.286768,0.2215438,0.3201113,0.2696764,0.460288,0.1333704,1.023751
81.39371,1.82618,0.3687034,0.2552352,0.2017035,0.2037053,0.1689949,0.3574939,0.2191072,0.374496,0.2077937,0.9819174
69.35404,1.794312,0.3696132,0.2135174,0.1223545,0.2444048,0.1946058,0.2466655,0.1942182,0.4065568,0.3379822,1.045199
58.66114,1.708981,0.3855691,0.169286,0.117111,0.227026,0.219738,0.130549,0.1716235,0.5150998,0.373167,1.220715
49.15516,1.597794,0.3036094,0.1349614,0.08987927,0.2064543,0.3668737,0.03251123,0.1447186,0.6248507,0.563334,1.289034
41.12392,1.542589,0.2051692,0.07804728,0.1000757,0.2483072,0.4685988,0,0.04918766,0.5966663,0.6403003,1.38702
34.54665,1.468001,0.07808828,0.04975009,0.1769772,0.2156816,0.4147124,0.05777693,0.0214572,0.6495829,0.6720052,1.453533
28.85509,1.484376,0.1786726,0.08164954,0.2880132,0.2848716,0.5405464,0.297627,0,0.6717782,0.6023965,1.454211
24.39406,1.44397,0.2360089,0.1433249,0.2783523,0.3721666,0.5739455,0.4442463,0.03440857,0.7087488,0.5579257,1.501434
21.08131,1.411484,0.187892,0.2459025,0.2452016,0.4353065,0.545208,0.5173874,0.2325277,0.6538146,0.4536543,1.469766
18.35863,1.343925,0.2501786,0.3028767,0.2980456,0.5032411,0.4907451,0.6296396,0.3096032,0.5950224,0.4382143,1.450429
16.17428,1.239877,0.2116759,0.3479919,0.2821152,0.4130535,0.5041828,0.709507,0.3421011,0.5837588,0.4306655,1.390727
14.26152,1.152762,0.2739191,0.3221319,0.2053349,0.5624189,0.5718789,0.4998865,0.4807963,0.7208838,0.5685091,1.330655
12.80029,1.000479,0.3155651,0.2870834,0.2398548,0.5904288,0.6470923,0.3635979,0.4802186,0.7905784,0.6057711,1.435338
11.45974,0.8987703,0.3040695,0.291297,0.2755351,0.6037593,0.6333671,0.2413692,0.4553392,0.8076031,0.6374326,1.462895
10.60309,0.9092665,0.3079185,0.1829214,0.1231542,0.694591,0.554534,0.1667261,0.379621,0.7230482,0.5642419,1.490535
9.971948,0.8796978,0.3178754,0.05104256,0.1442695,0.7205865,0.4828501,0.1122088,0.3717647,0.692636,0.477129,1.569284
9.429352,1.071926,0.4990246,0.06991911,0.05866838,0.7596462,0.6420794,0.1412177,0.226217,0.7696223,0.4657574,1.740949
9.08128,1.086103,0.4789186,0.00702858,0.02793813,0.6192193,0.6429343,0.0507493,0.1281416,0.7474174,0.3486719,1.882576
8.819855,1.16054,0.384352,0.01336527,0.1336353,0.4869623,0.6771069,0.02109957,0.1097753,0.6903617,0.2956452,1.988037
8.456251,1.191159,0.3564537,0,0.3796942,0.4933655,0.673563,0.01623392,0,0.6905708,0.25319,2.077435
8.323868,1.211904,0.2538006,0.09107733,0.4010231,0.3008404,0.6018958,0.05402231,0.0758419,0.663754,0.2880454,2.162572
8.153271,1.26424,0.2180932,0.0928185,0.3403823,0.3148794,0.6031756,0,0.2127476,0.6155238,0.4363585,2.067464
7.947955,1.232306,0.161922,0.06695604,0.2739584,0.2608466,0.4479542,0.1496482,0.3263748,0.6194799,0.4859838,2.09169
7.781868,1.208055,0.1153288,0.05631733,0.2379956,0.193028,0.2335401,0.1514068,0.3958499,0.599618,0.4842458,2.132699
7.763542,1.250052,0.1220815,0.03411269,0.1478233,0.2000859,0.06753206,0.2174711,0.4511862,0.6329718,0.4838676,2.204988
7.728486,1.237736,0.1373198,0.07184243,0.1268303,0.2199717,0,0.2725935,0.5466704,0.6737452,0.479466,2.359198
7.67517,1.248402,0.2906201,0.1105599,0.01477957,0.22721,0.1539001,0.3011546,0.5173514,0.7887836,0.5989275,2.520927
7.673697,1.144011,0.3518929,0.120779,0.02376509,0.08079481,0.2149291,0.3889546,0.433928,0.7751212,0.597641,2.57358
7.594759,1.028051,0.4900858,0.1983221,0.1601408,0.2224424,0.317347,0.469893,0.3221388,0.7242141,0.5624523,2.636334
7.45677,1.063014,0.5492392,0.280314,0.3668516,0.3706303,0.4079208,0.5611587,0.1681042,0.6612046,0.5901957,2.788283
7.384843,1.113363,0.6149931,0.4329917,0.4286304,0.4375157,0.3946185,0.5549135,0.1714878,0.5162354,0.6689787,2.813447
7.166181,1.187555,0.6944866,0.5338752,0.4909747,0.5390625,0.4416847,0.543756,0.2526803,0.4121304,0.7080026,2.75941
7.024508,1.258764,0.6184406,0.5654655,0.3684523,0.5314775,0.3350458,0.5964437,0.3421245,0.5013793,0.7328219,2.825352
6.809698,1.369071,0.5710783,0.5830395,0.2500799,0.4663196,0.2600288,0.4609456,0.3309751,0.5710239,0.6904469,2.934339
6.506107,1.420678,0.6076336,0.5762558,0.1366394,0.5053434,0.1085706,0.4095216,0.3944118,0.6820993,0.654634,3.087179
6.143232,1.421957,0.5378613,0.5527737,0,0.4679086,0.0399394,0.2398648,0.4549761,0.6497831,0.5739174,3.190853
5.89187,1.436746,0.5678658,0.4882464,0.05433726,0.4118533,0.1296601,0.1837873,0.5301952,0.8065815,0.5361557,3.310551
5.674254,1.417449,0.5180545,0.4962564,0.3034201,0.3352618,0.1316743,0.2365232,0.4184902,0.7698336,0.6221647,3.405456
5.565424,1.360555,0.5427661,0.4974394,0.5471821,0.4412267,0.2651305,0.4158654,0.3397369,0.6228209,0.5152221,3.528617
5.485802,1.472798,0.550642,0.364104,0.8396351,0.3575864,0.3403721,0.5581975,0.2100317,0.593224,0.5973861,3.633155
5.485132,1.503546,0.5848079,0.3614933,1.05692,0.4528556,0.4325438,0.5644579,0.2070305,0.5070069,0.6155035,3.536493
5.55613,1.431509,0.6204152,0.3087749,1.145192,0.3696513,0.546731,0.6346583,0.1851428,0.4703503,0.6137955,3.463049
5.710607,1.502014,0.6400599,0.2521966,1.047133,0.2908998,0.6475468,0.6547217,0.1230588,0.4884634,0.585861,3.352951
5.822107,1.550507,0.8468034,0.1559889,0.853878,0.2661004,0.6760645,0.7493057,0.06731987,0.5555406,0.5579596,3.301419
6.021737,1.492507,0.9580359,0.07757306,0.6607902,0.2161603,0.6450129,0.7382507,0.07647514,0.5647292,0.5706184,3.372986
6.126326,1.540848,1.064051,0.0770216,0.5425272,0.1612301,0.4618168,0.691515,0.06252003,0.4415205,0.6119606,3.450275
6.393533,1.518232,1.131667,0.1223783,0.584856,0.1948612,0.4174337,0.7133746,0.1002879,0.5052607,0.6379743,3.585199
6.677352,1.533884,1.176619,0.1069376,0.6440182,0.2723274,0.3745604,0.7708817,0.09114718,0.4625084,0.859623,3.730074
7.052193,1.668663,1.295259,0.1268175,0.5988116,0.2378345,0.3464961,0.8325353,0.146261,0.4741242,0.8823385,3.851921
7.540499,1.746687,1.295786,0.1165168,0.7388222,0.1451097,0.2736025,0.7133398,0.2131097,0.4689951,0.8918345,3.910604
8.063808,1.712347,1.22595,0.1262496,0.6457763,0.1987724,0.2399268,0.6670728,0.2234082,0.3426969,0.8158574,3.911995
8.67584,1.556465,1.161529,0.07388592,0.5731695,0.06338453,0.2873182,0.5909729,0.2260721,0.2871447,0.6555326,3.817358
9.270995,1.691018,1.225692,0.07145119,0.4974492,0.05059958,0.2956748,0.5492096,0.2273901,0.1913898,0.5233674,3.750362
9.958956,1.759338,1.276667,0.1202643,0.5048232,0.06734467,0.269165,0.522265,0.2197554,0.2054906,0.447767,3.717768
10.92516,1.805009,1.288486,0.1873319,0.4476976,0.07347393,0.211422,0.4004426,0.1684287,0.161737,0.4774504,3.745905
12.28719,1.854622,1.346259,0.2228262,0.3405156,0.1422806,0.1456337,0.4373803,0.1548717,0.1559134,0.4740696,3.74735
14.87908,1.807889,1.299517,0.2702816,0.2858987,0.1942317,0.1825709,0.3922195,0.1926775,0.2150917,0.4458559,3.814592
19.32227,1.816639,1.292927,0.2735403,0.2615972,0.3041425,0.3112197,0.3503551,0.2156954,0.2529492,0.5448494,3.894496
26.06646,1.7417,1.517479,0.3523552,0.2577763,0.3467751,0.2756491,0.3536115,0.2836616,0.3545954,0.4724941,3.974305
36.03011,1.687465,1.64317,0.3994517,0.3526533,0.3542225,0.2450938,0.3045793,0.3646083,0.318037,0.3290608,4.039679
49.34866,1.591669,1.579015,0.3380256,0.4543912,0.3276415,0.2503419,0.4026737,0.27215,0.3109763,0.2031031,4.034693
66.10336,1.491408,1.524364,0.2363999,0.5378661,0.2614279,0.2936935,0.3913269,0.2313323,0.2994273,0.0302434,3.867652
85.2729,1.620757,1.604704,0.2349,0.5336468,0.2260551,0.2680779,0.4618731,0.2237654,0.1539252,0.006582737,3.925828
104.9092,1.716512,1.630051,0.3020644,0.641325,0.2006731,0.2746367,0.4442592,0.1448598,0.1494403,0.01527667,3.799341
124.2372,1.831876,1.669531,0.2799928,0.5818362,0.2056615,0.2308874,0.4851379,0.03855705,0.05380368,0.06907082,3.756243
141.3129,1.870885,1.585049,0.2410431,0.4304252,0.127476,0.2734213,0.5022464,0.06077051,0.01549625,0.095366,3.713511
154.8621,1.871384,1.446344,0.2205458,0.3924043,0.1306889,0.319705,0.4530091,0.1058459,0.06117773,0.1228724,3.796789
163.7218,1.813501,1.391182,0.1699817,0.3098121,0.222883,0.3623424,0.3800716,0.1557834,0.06885505,0.1226408,3.869175
167.0163,1.796416,1.505147,0.08393645,0.2349114,0.3165164,0.3171048,0.3521972,0.1977985,0.1880062,0.02067232,4.007065
164.7961,1.910493,1.486307,0.0524416,0.1703572,0.2905855,0.3004665,0.2645397,0.1787169,0.1161654,0,4.155934
157.8741,1.832154,1.361197,0,0.2270095,0.2923114,0.2858644,0.3631387,0.08248091,0.06274724,0.002704144,4.311365
146.7035,1.668605,1.319942,0.02934504,0.1133766,0.2949157,0.2136273,0.2608156,0.04734159,0.02798343,0,4.403073
132.6873,1.633875,1.431171,0.1094298,0.1053793,0.2456231,0.1687331,0.2334862,0.05693507,0,0.02954984,4.625968
116.8616,1.563614,1.439223,0.1703262,0.1600318,0.2252886,0.1206527,0.2025228,0.0363133,0.08402681,0.045434,4.59438
101.0781,1.500583,1.442412,0.2479901,0.1750441,0.1768401,0.04451513,0.1746378,0,0.04405141,0.09659195,4.614571
85.72794,1.388758,1.463811,0.3772895,0.1907377,0.02773261,0.009568214,0.1820111,0.01051283,0.1872499,0.2001119,4.574957
71.67773,1.363625,1.477272,0.420166,0.2342606,0,0,0.1969028,0.08118987,0.3304503,0.2661443,4.607866
59.39865,1.375704,1.606594,0.4037049,0.2581673,0.02579904,0.04994774,0.04964495,0.1496167,0.4023595,0.2824638,4.595788
48.88238,1.526664,1.626299,0.2913985,0.3541696,0.01377606,0.1293554,0.002605438,0.1188831,0.4932108,0.2678068,4.548946
40.00654,1.630696,1.607281,0.2919066,0.4194493,0.09899211,0.2378759,0.01592493,0.0458529,0.323489,0.3002443,4.559502
32.93259,1.620392,1.587945,0.3989086,0.4371932,0.2895355,0.2724485,0.1598372,0.08474445,0.2142222,0.3154843,4.600389
27.01235,1.510452,1.59976,0.4122393,0.4918308,0.3908556,0.3520107,0.1032219,0.1778228,0.1408155,0.2617965,4.531099
22.81075,1.521414,1.569486,0.2890508,0.5436091,0.5247121,0.363657,0.04021597,0.2363265,0.1174524,0.2608962,4.470983
19.82287,1.509699,1.425433,0.2149189,0.4080603,0.6788669,0.265492,0.04915857,0.2801065,0.1590538,0.1999452,4.286883
17.6236,1.447534,1.303595,0.1764407,0.2740753,0.6253898,0.2907434,0.01966238,0.1550102,0.1674063,0.2601547,4.181451
15.86115,1.404218,1.18105,0.174583,0.1350393,0.5157204,0.2408609,0.07693338,0.1456864,0.1893983,0.3299665,4.054178
14.44521,1.473815,1.088905,0.1501169,0,0.3522925,0.2115932,0.04742384,0.2234337,0.1301911,0.3746567,4.047796
13.39314,1.543681,1.062489,0.1858211,0,0.2587607,0.2842746,0.04971027,0.2014272,0.1153858,0.4858742,3.935956
12.60199,1.640498,0.8521745,0.1441567,0.08684921,0.07307363,0.2576442,0.1713943,0.1685224,0.1227999,0.4586449,3.804404
11.94807,1.639494,0.7427826,0.2121794,0.1598599,0.07648969,0.268218,0.2168427,0.1710663,0.07642341,0.4928617,3.731691
11.32113,1.672292,0.8079331,0.3812819,0.2325435,0.1414001,0.2158642,0.2108622,0.2351103,0.06807303,0.4676626,3.694777
10.84185,1.687442,1.10533,0.3149276,0.3087275,0,0.23664,0.1477895,0.2094438,0,0.3039367,3.645439
10.35444,1.821956,1.442525,0.3212593,0.2637923,0.02995634,0.1310039,0.06751966,0.1939662,0.04107141,0.3275032,3.572772
9.965885,1.884915,1.68627,0.319665,0.2730391,0.1024821,0.1119413,0.1297321,0.1026974,0.07388783,0.2584672,3.408912
9.599923,1.860322,1.816011,0.2261615,0.3226466,0.03852296,0.1398287,0.118258,0,0.05782843,0.2223384,3.343518
9.085177,1.905427,1.902073,0.2029481,0.3487384,0,0.1109676,0.08921576,0.140317,0,0.1606073,3.292705
8.601921,1.976892,1.930083,0.1554177,0.4343472,0.001210451,0.1768632,0.1094046,0.1600223,0.02614951,0.1602764,3.248137
8.179893,2.063194,1.775166,0.1963379,0.45274,0.06446743,0.1973505,0.2227025,0.248636,0.009072542,0.2019339,3.176403
7.897972,2.047499,1.464262,0.1757467,0.4618902,0.07693386,0.2898054,0.2518463,0.1912792,0.1509547,0.2453027,3.064067
7.621984,2.020674,1.383778,0.2101276,0.4110489,0.1795352,0.2420187,0.2047448,0.1453846,0.2558744,0.2903273,2.91183
7.463873,2.096498,1.418065,0.3140228,0.4404321,0.2299085,0.1800742,0.0776968,0.09036756,0.3331051,0.3522434,2.875445
7.424433,2.157312,1.672442,0.3707955,0.3746371,0.1927969,0.1967416,0.06341505,0.04167008,0.3855994,0.2642586,2.852028
7.352886,2.206801,1.859949,0.4891348,0.3610547,0.2803364,0.1588573,0,0.0519309,0.5036414,0.3218822,2.847166
7.610114,2.198714,1.869054,0.4568093,0.3721261,0.3194623,0.1092906,0.04219341,0.02665806,0.5065017,0.2451317,2.675189
7.941292,2.190241,1.789318,0.402009,0.4183614,0.3343372,0.02668428,0.09644508,0.09105301,0.4359248,0.1730225,2.672086
8.38896,2.274213,1.696328,0.3783307,0.3694839,0.2694776,0,0.102663,0.2032945,0.3972054,0.09854221,2.578986
8.842,2.303908,1.495792,0.2555234,0.3886464,0.3135409,0.006991863,0.1612649,0.3118432,0.3892188,0.01939178,2.456813
9.2411,2.396519,1.273345,0.253412,0.3359702,0.3529038,0.05475903,0.1546249,0.462666,0.2752383,0,2.410611
9.661532,2.403172,1.104091,0.2635047,0.3446071,0.395407,0.1300974,0.114944,0.3498895,0.3002014,0.08119154,2.24613
10.27896,2.487364,1.051951,0.2711673,0.3787479,0.4447403,0.01367903,0.1068034,0.431607,0.3056643,0.1283903,2.154564
10.81612,2.550658,1.014116,0.3770685,0.4661419,0.4291987,0.02620697,0.0259428,0.5874305,0.3566501,0.3126993,2.143893
11.19991,2.600788,1.111706,0.4205806,0.5296664,0.5107627,0.03110075,0.04479742,0.5740705,0.3590326,0.3452442,2.257379
11.31379,2.659074,1.171773,0.4946034,0.554414,0.5853062,0.1066246,0,0.5704422,0.4723806,0.4532347,2.282316
11.51993,2.849804,1.337415,0.4827137,0.5509202,0.6579251,0.1227193,0.03233004,0.5084224,0.5775797,0.5287714,2.224624
11.85303,2.962573,1.432437,0.5818498,0.6521606,0.6478987,0.1912117,0.1258698,0.3758152,0.584208,0.5903184,2.321816
12.28419,3.002893,1.534979,0.6628628,0.6166825,0.4987357,0.1965971,0.1909013,0.2938132,0.5718906,0.5202746,2.191987
13.42671,2.899871,1.600971,0.6477964,0.6471381,0.4338417,0.293838,0.2192888,0.323348,0.6477706,0.5424068,2.088067
16.49723,2.83218,1.650692,0.7386684,0.604485,0.3814588,0.3136911,0.2680311,0.33989,0.6316679,0.5003793,2.117943
22.54359,2.619126,1.661968,0.808851,0.6144145,0.3940296,0.2614093,0.3136072,0.3529217,0.6884632,0.4513183,2.058176
32.61252,2.570624,1.691363,0.8674664,0.6543124,0.4583013,0.1965389,0.344902,0.4902234,0.8078794,0.4612551,2.106254
47.06982,2.47407,1.654476,0.8975234,0.6451521,0.5080156,0.09044075,0.3921318,0.5696192,0.8839686,0.4406841,2.08212
66.30405,2.426248,1.690301,0.8119693,0.7560382,0.629498,0.08098888,0.4805994,0.5153005,0.9450495,0.422683,2.052247
88.92973,2.475779,1.679719,0.8983254,0.6929388,0.7719402,0.1341558,0.4052248,0.6305809,1.060801,0.473026,2.016789
113.5746,2.659389,1.669196,0.9777622,0.7589889,0.9105525,0.2357059,0.361887,0.5678275,1.058208,0.6050155,2.042486
137.7668,2.649321,1.744986,1.066297,0.9223795,0.9090497,0.3222299,0.3546381,0.680253,1.049608,0.6143365,2.053328
158.4854,2.802758,1.748183,1.211503,1.039487,0.8882794,0.4140067,0.3793859,0.7118502,1.022463,0.6616049,1.87225
173.7087,2.887456,1.741063,1.263433,1.06043,0.9439316,0.5775275,0.2686496,0.8119571,1.08324,0.8034728,1.741885
181.5343,3.050467,1.727819,1.451422,1.140897,1.059898,0.6354389,0.3147769,0.9382756,1.140237,0.8005278,1.708939
181.3985,3.039147,1.729555,1.604835,1.246927,1.369388,0.730958,0.2784295,0.9537532,1.334628,0.8900161,1.554784
174.0748,3.159297,1.834079,1.722927,1.317572,1.686561,0.7621446,0.2916269,0.9560733,1.652971,1.085769,1.463952
161.231,3.366682,1.988612,1.7776,1.40187,1.927938,0.7823601,0.3091707,0.9138114,1.905555,1.207647,1.33123
145.1452,3.533517,2.319767,1.956951,1.658983,2.226665,0.8426633,0.2441778,0.9068708,2.294775,1.304968,1.249884
127.3736,3.672127,2.682616,2.141259,1.740018,2.563046,0.8613758,0.1955514,0.9409118,2.730094,1.355097,1.38941
109.659,3.834991,3.175326,2.386284,1.972256,2.951674,0.9450116,0.2066264,1.016591,3.202183,1.4938,1.505805
93.40555,4.029037,3.808094,2.674247,2.32314,3.327889,1.008747,0.2428923,1.425409,3.898288,1.591765,1.620736
79.02995,4.344561,4.408683,3.145222,2.559165,3.837229,1.119536,0.393496,1.612145,4.620088,1.721732,1.64579
66.64486,4.459683,5.017004,3.806225,2.813617,4.44097,1.386487,0.4832006,1.948991,5.420287,1.793693,1.75804
55.83213,4.618281,5.608695,4.76118,3.195971,5.198965,1.695666,0.6997957,2.328889,6.264431,1.975532,1.797088
46.83212,4.50692,6.05779,5.727285,3.538064,6.268847,1.959991,0.8173113,2.62672,7.184405,2.295475,1.736737
39.49379,4.501479,6.493161,6.791852,3.921625,7.366069,2.365253,0.9945774,2.929949,8.134979,2.583507,1.765068
33.65162,4.500922,6.901242,8.024137,4.424188,8.323673,2.882989,1.104458,3.371494,8.883602,2.961983,1.735393
29.26061,4.409846,7.177109,9.389639,5.102425,9.428635,3.295722,1.252328,3.861591,9.73876,3.362927,1.856556
25.75488,4.240377,7.388121,10.72264,5.803554,10.60317,3.96366,1.479245,4.547718,10.4277,3.984198,1.956049
22.69517,4.182743,7.490619,12.24675,6.797807,11.65195,4.760111,1.536208,5.492772,11.05686,4.668387,2.099483
20.46568,4.501832,7.448466,13.57925,7.967839,12.43382,5.693377,1.627487,6.75473,11.67514,5.664384,2.362548
18.66461,5.615205,7.419984,14.9332,9.159537,13.06081,6.767195,1.844356,8.126303,12.12882,6.920296,2.616453
17.15045,8.255167,7.19472,16.28023,10.45196,13.49397,8.069847,2.052691,9.797896,12.50653,8.254487,3.071875
15.9596,13.03195,7.002056,17.50481,11.73396,13.85849,9.454509,2.118946,11.425,12.64825,9.758455,3.579371
15.26121,19.87137,7.484014,18.48113,12.99653,14.12776,10.83118,2.173884,12.93165,12.6447,11.29508,4.230925
14.71749,28.82873,9.383978,19.17555,14.08354,14.11254,12.22652,2.306756,14.40215,12.59285,12.5941,5.001994
14.41117,38.41834,14.36659,19.6805,15.09259,13.74302,13.38995,2.528199,15.84412,13.01612,13.94247,5.865119
14.10352,47.60323,24.02677,19.94676,15.85091,13.62167,14.23922,2.829706,16.94231,15.0625,15.12129,6.91838
13.73366,54.78104,39.4424,19.80755,16.52048,14.04303,15.06873,3.099209,17.98186,20.80983,16.2677,7.9556
13.29218,58.96979,60.58987,19.72314,17.14323,17.15354,15.7324,3.420301,18.86148,32.53858,17.072,9.07162
12.99192,59.56599,85.07561,19.73197,17.68193,25.29712,16.19681,3.940798,19.5771,51.86894,17.88796,10.26139
12.6255,56.87419,110.1787,21.84506,17.9517,41.88666,16.49542,4.757999,20.31669,79.49701,18.56598,11.39543
