EL1: Electronic Ladder,A1: 40WkFrozen_F_2,B1: 40WkFrozen_F_3,C1: 44WkFrozen_F_2,D1: 44WkFrozen_F_3,E1: 48WkFrozen_F_2,F1: 48WkFrozen_F_3,G1: 52WkFrozen_F_2,H1: 52WkFrozen_F_3,A2: 52WkFrozen_F_3
2.924486,5.455869,1.787693,0.1285689,17.16726,13.59454,14.4839,9.944018,5.231935,3.500985
2.7396,5.343152,1.699171,0.01341915,17.00473,13.47319,14.52594,9.900952,5.231431,3.305713
2.625036,5.311408,1.67052,0.07998371,16.85654,13.41303,14.64313,9.870946,5.166075,3.018972
2.475174,5.301406,1.664173,0.02761197,16.63326,13.3783,14.61257,9.829228,5.285337,2.806478
2.33345,5.249509,1.696321,0.007756948,16.50068,13.37943,14.47261,9.662637,5.361341,2.609878
2.187563,5.160533,1.65556,0.04621077,16.25738,13.37289,14.34526,9.501208,5.307487,2.553745
2.065569,4.9733,1.617801,0,16.11629,13.37235,14.06947,9.336778,5.188697,2.434496
1.999933,4.825915,1.495679,0.05888104,15.84551,13.28855,13.84018,9.182755,5.027293,2.527411
2.030875,4.691152,1.516102,0.1180434,15.71289,13.30396,13.71412,9.084823,4.856931,2.591933
1.963203,4.516794,1.515066,0.1139925,15.65403,13.2757,13.53104,9.04073,4.659951,2.75517
1.873152,4.421755,1.514958,0.06907153,15.73642,13.0801,13.48773,9.035377,4.4986,2.888383
1.838674,4.322495,1.478453,0.1076131,15.83749,13.01763,13.41458,9.032872,4.308311,3.077209
1.825872,4.275523,1.471645,0.2193286,15.9464,12.85404,13.26576,9.012774,4.194861,3.206388
1.817186,4.336785,1.481097,0.1881213,15.94456,12.84646,13.02796,8.935971,4.160449,3.281515
1.836123,4.302779,1.514029,0.1429825,15.88422,12.73973,12.84754,8.818999,4.019703,3.279037
1.793012,4.198088,1.411451,0.09125161,15.68034,12.63198,12.69587,8.690854,3.805277,3.166285
1.7825,4.012189,1.316676,0.02378821,15.26789,12.36791,12.44474,8.591197,3.642529,2.945725
1.9249,3.826151,1.181945,0,14.87282,12.17024,12.32515,8.394034,3.514917,2.82685
1.99916,3.619967,1.269652,0,14.52557,12.0525,12.27958,8.304162,3.470129,2.678927
1.891687,3.549011,1.218185,0,14.31425,11.82968,12.28475,8.322312,3.419527,2.641384
1.915131,3.501781,1.142362,0.01519561,14.30561,11.67788,12.26497,8.263549,3.435506,2.761498
1.946418,3.479662,1.047381,0.06356192,14.40524,11.48651,12.14571,8.252076,3.566973,2.956328
1.912895,3.440955,1.086542,0.1614168,14.69358,11.29108,12.1196,8.251279,3.77494,3.219974
1.767415,3.436403,1.178111,0.2642493,14.88152,11.17724,12.03714,8.192183,3.890327,3.343618
1.615232,3.37352,1.347123,0.272567,14.92358,11.08481,12.01757,8.140252,3.847476,3.434405
1.468264,3.258818,1.469415,0.2966831,14.84464,11.10977,11.92855,8.106788,3.826562,3.276099
1.344907,3.102346,1.627748,0.3377175,14.56177,10.85338,11.78271,8.009402,3.788073,2.944007
1.179396,2.9453,1.685099,0.2176239,14.22315,10.68659,11.79288,7.976691,3.774424,2.571205
0.9495754,2.814183,1.827547,0.1698043,13.7077,10.52963,11.69433,7.996671,3.699516,2.133103
0.7550297,2.787551,1.778217,0.1782029,13.27359,10.49405,11.64528,8.024646,3.552658,1.652571
0.6816721,2.820951,1.59395,0.1899619,13.03559,10.63411,11.5403,8.015475,3.455873,1.436719
0.6357079,2.896468,1.418235,0.1018445,12.96602,10.59765,11.51731,7.849378,3.406999,1.359582
0.4503126,2.917599,1.224408,0.1302853,12.84951,10.62377,11.42556,7.643104,3.228254,1.429667
0.3876772,2.987772,1.072524,0.1519151,12.75247,10.66219,11.17877,7.35872,2.968767,1.42273
0.4675207,3.027839,1.080508,0.06638741,12.68949,10.68376,10.91473,7.102654,2.645254,1.583463
0.4860306,3.061513,1.086574,0.05514383,12.63843,10.77009,10.58239,6.959701,2.561989,1.651021
0.439743,3.082461,1.143775,0,12.58816,10.57033,10.30849,6.80955,2.464486,1.715831
0.3697405,3.097483,1.123428,0.03220749,12.37498,10.34275,10.14235,6.902669,2.518378,1.539272
0.323391,2.937677,1.27591,0.08972597,12.20892,10.13191,9.883787,6.956412,2.449529,1.241378
0.3896036,2.751219,1.3475,0.1638186,12.12852,9.925097,9.719772,6.952271,2.382235,0.9732866
0.5059566,2.584256,1.429157,0.1700301,12.19113,9.758913,9.651791,7.003987,2.424655,0.8873768
0.4813251,2.466762,1.480437,0.03871751,12.12722,9.520849,9.554668,6.983392,2.480691,0.7761574
0.4162445,2.345149,1.389376,0.04087663,11.81821,9.481691,9.345657,6.942739,2.439869,0.6634369
0.5166035,2.267331,1.280855,0,11.74123,9.525007,9.168573,6.874663,2.400841,0.6452084
0.5475368,2.217777,1.234386,0,11.71938,9.502726,9.01041,6.751065,2.417689,0.6639662
0.434536,2.203252,1.093993,0,11.55827,9.638319,8.853035,6.581931,2.508288,0.6926107
0.3445463,2.191479,1.014675,0,11.32786,9.630583,8.750828,6.317288,2.613654,0.6553755
0.2284632,2.136714,0.8899345,0.1214273,11.07166,9.672361,8.673775,6.107148,2.727723,0.5503168
0.1239691,1.920965,0.8175421,0.2692573,10.95259,9.649149,8.557487,6.001063,2.687857,0.5459194
0.05033875,1.849728,0.7444811,0.2785957,10.91947,9.515524,8.540781,5.69321,2.633202,0.7400799
0,1.769359,0.802104,0.2758963,11.04092,9.30958,8.469891,5.556321,2.539604,1.094419
0.02062321,1.716583,0.8382244,0.2586122,11.03917,9.163538,8.332401,5.524165,2.42899,1.450556
0,1.719064,0.8237476,0.269552,10.98294,8.942057,8.151802,5.430037,2.213803,1.77436
0.06807852,1.746035,0.7165585,0.2468565,11.09902,8.846975,8.071945,5.408246,2.070999,2.036897
0.017869,1.755131,0.6376123,0.1523955,11.011,8.630814,7.901794,5.345996,1.899172,2.271158
0.06506681,1.722143,0.5402889,0.04668832,10.87572,8.557514,7.745785,5.332854,1.794713,2.351459
0.05646276,1.726239,0.4835567,0,10.62785,8.479322,7.587475,5.31742,1.739078,2.252313
0,1.653887,0.4435754,0.01427627,10.53098,8.288849,7.539309,5.333335,1.690147,2.132184
0,1.556584,0.3691316,0.05062771,10.49626,8.170349,7.460005,5.494517,1.582243,1.908136
0,1.484109,0.3734689,0,10.54375,8.020159,7.488619,5.44101,1.475187,1.74334
0.09297991,1.33986,0.3832331,0.0273912,10.64392,7.92951,7.430286,5.474702,1.327468,1.635892
0.08575058,1.196828,0.3873558,0.09304476,10.69448,7.846563,7.391071,5.527921,1.268794,1.486724
0.09558344,1.055843,0.4361959,0.1474078,10.76506,7.646406,7.316685,5.382052,1.142035,1.395728
0.292304,0.9132338,0.4575272,0.2111979,10.74816,7.514799,7.204964,5.273114,1.044668,1.268593
0.261899,0.7873116,0.46383,0.1683962,10.53787,7.288567,6.96806,5.11336,1.117019,1.280058
0.34232,0.6940165,0.5120821,0.1825514,10.33863,7.077148,6.744446,4.96355,1.172807,1.263125
0.1876287,0.7152519,0.5422697,0.2612288,9.957983,6.805866,6.574728,4.714192,1.179842,1.314261
0.013515,0.639575,0.6075544,0.3097465,9.645357,6.469076,6.345848,4.55544,1.232369,1.312305
0,0.6078777,0.5965033,0.2221785,9.272646,6.337511,6.101261,4.392667,1.267568,1.362614
0.006629467,0.5649529,0.5336304,0.133806,9.071663,6.141621,6.024345,4.153594,1.320276,1.399635
0,0.5126324,0.3800173,0.05557489,8.869366,6.148317,5.977922,3.956136,1.268964,1.464035
0,0.5464497,0.3184996,0,8.871334,6.155376,5.977425,3.893006,1.10605,1.540932
0.1435337,0.5236835,0.3312149,0,9.031828,6.106153,5.869654,3.809581,1.025745,1.602505
0.2025676,0.5080576,0.343729,0.03152037,9.244312,6.029921,5.69964,3.780328,1.03025,1.405993
0.1801243,0.4786911,0.2539544,0.06955981,9.28409,5.945177,5.518911,3.721967,1.086794,1.163784
0.1113133,0.4227753,0.225657,0.1589265,9.270332,5.827679,5.32704,3.701312,0.9790106,0.980422
0.0226512,0.3837881,0.1787782,0.2335749,9.226004,5.902178,5.075262,3.598302,0.9665661,0.7725534
0.05610228,0.2543297,0.1208324,0.1784248,9.095104,5.925922,4.796007,3.569297,1.023027,0.5084362
0.02582645,0.1655226,0.08464289,0.1021137,8.89887,6.000708,4.617481,3.375377,1.01103,0.3447285
0,0.1282082,0,0.04863286,8.707556,5.828184,4.539745,3.186904,1.070898,0.1469793
0,0,0,0,8.419901,5.742504,4.455921,3.113627,1.087044,0.05738544
0,0.04927349,0.06708384,0.003228188,8.279808,5.594223,4.430857,3.071403,1.080472,0.07633305
0.09205103,0.02200985,0.1805844,0.06818771,8.212122,5.321609,4.247543,3.048177,1.238468,0.08130932
0.1314468,0,0.316968,0.2054513,8.088585,5.152866,4.178526,3.094634,1.343318,0
0.2690439,0,0.247879,0.3576198,7.664585,4.995045,4.040529,3.059741,1.382769,0.02319336
0.2967463,0,0.210978,0.4159143,7.336187,4.772964,3.990709,3.015922,1.36738,0.2108736
0.3786311,0,0.1547093,0.4817793,7.162926,4.737631,3.935047,2.950082,1.388906,0.4647856
0.5295024,0,0.1557207,0.4644449,6.901503,4.646996,3.885063,3.03576,1.338158,0.8103638
0.49472,0.1142073,0.08100891,0.4184368,6.695263,4.635098,3.803335,2.92088,1.136456,1.139226
0.4089923,0.1831636,0,0.2924702,6.458323,4.498022,3.725372,2.886916,1.080664,1.511566
0.4777865,0.2097492,0,0.1921585,6.237484,4.43,3.592768,2.85566,0.9605045,1.736419
0.3568201,0.2344131,0,0.08961034,6.103621,4.359287,3.373272,2.788039,0.8101959,1.93453
0.3574138,0.1840439,0.1243925,0.08539104,6.030993,4.238863,3.162117,2.801507,0.6796837,2.040675
0.34062,0.08412361,0.2161841,0.01727414,6.014257,4.263456,3.000635,2.764575,0.6172934,2.04513
0.3358574,0.02031612,0.1930175,0.06131673,5.860598,4.145996,2.813013,2.630271,0.624815,1.870888
0.1729608,0,0.2437081,0.1118195,5.71801,3.929064,2.698273,2.457796,0.5577774,1.693496
0.147727,0,0.3172679,0.1964066,5.60816,3.805658,2.599968,2.390589,0.5828304,1.612677
0.179019,0.03465557,0.3649082,0.2763245,5.403002,3.63847,2.546808,2.358059,0.5612164,1.414044
0.1588535,0.08707047,0.3501472,0.2559721,5.317181,3.551878,2.51301,2.050628,0.5311022,1.219935
0.007524014,0.1139736,0.2718525,0.1952159,5.097345,3.42972,2.464703,1.846124,0.5487928,1.154806
0.06429148,0.1273432,0.2132673,0.169332,4.87002,3.423529,2.41177,1.62596,0.5895472,1.089244
0,0.1410198,0.125082,0.07598495,4.687096,3.412973,2.293152,1.494663,0.6347866,1.13214
0.09177399,0.09477425,0.2123346,0.03707552,4.679005,3.441191,2.244219,1.43749,0.6291609,1.328111
0.0987606,0,0.2347631,0.03554773,4.690449,3.419863,2.110229,1.261297,0.7364511,1.388271
0.02074575,0,0.1785154,0.07122254,4.564648,3.252884,1.946447,1.219858,0.8025131,1.505532
0,0,0.2097192,0.1167407,4.479223,3.004688,1.674578,1.122457,0.6641378,1.795045
0.09104633,0.07977867,0.1809011,0.2335949,4.470232,2.835358,1.532782,1.108003,0.5781698,2.000235
0.1603823,0.1707287,0.1991119,0.3529141,4.415968,2.553776,1.452726,1.102169,0.3273211,1.908417
0.2335615,0.134161,0.2196569,0.3540623,4.469397,2.360518,1.340305,1.097759,0.1280394,1.816958
0.06519175,0.159915,0.08576393,0.3385718,4.336531,2.125677,1.216324,1.100772,0.02169418,1.623255
0,0.1215572,0,0.3328247,4.222227,2.11762,1.144072,1.07721,0,1.390867
0,0.1794777,0,0.253623,4.050657,1.911154,1.024902,1.108364,0.03321743,1.161081
0,0.09465027,0,0.2150743,3.839243,1.703405,0.9465694,1.124754,0.0259943,1.044681
0,0.03184319,0,0.2553248,3.614635,1.484198,0.8267403,1.161119,0.09340096,0.8747778
0,0,0,0.1606293,3.311333,1.249088,0.7016144,1.259289,0.2063742,0.9338465
0.1048288,0,0.007913589,0.07525659,3.152142,1.015003,0.5690536,1.29252,0.2212276,1.095743
0.1946735,0.06558895,0,0.09791517,3.084299,1.031797,0.4577579,1.303914,0.2163658,1.176401
0.3086977,0,0.0410018,0.0946393,3.028561,1.122728,0.3516617,1.165975,0.08743858,1.314274
0.3913779,0,0,0.1222112,3.023443,1.225613,0.1563282,1.030344,0.09164047,1.500323
0.3043423,0,0.01751328,0.1139405,2.959951,1.284044,0,0.8226862,0.1249866,1.710012
0.37289,0,0.07562208,0.1726277,2.921453,1.34726,0,0.5728569,0.1560764,1.827626
0.2512898,0,0.1489677,0.1789331,2.702461,1.233616,0,0.3372517,0.3088284,1.865531
0.1654816,0,0.1654119,0.1873608,2.512957,1.090221,0,0.1864786,0.4931431,1.971302
0.1427932,0,0.2180958,0.1950846,2.400923,0.933588,0.03533173,0.04848862,0.5962629,1.894797
0.0832057,0,0.209815,0.1330395,2.196682,0.6854782,0.1364384,0,0.8069782,1.738896
0,0.02435303,0.2380695,0.08898997,2.016294,0.3996315,0.1535816,0.005532265,0.9534941,1.418796
0,0.1032658,0.1989913,0.03384089,1.888908,0.2027779,0,0,0.853301,1.099899
0,0.1243553,0.08847475,0.1192098,1.684378,0.1089153,0,0,0.6416283,0.9430485
0,0.2194042,0,0.1735568,1.474581,0.01094055,0,0,0.5250015,0.8738823
0,0.4222517,0,0.1670213,1.317394,0,0,0,0.4045305,1.001971
0.09038401,0.4500895,0.01575994,0.213268,1.25038,0.06155586,0,0,0.294981,1.135583
0.01836443,0.515317,0.001282215,0.1474409,1.190718,0.2131138,0,0,0.3064251,1.363151
0.1315432,0.6441965,0.06856346,0.04858732,1.069136,0.2556953,0,0,0.3400078,1.660871
0.1726341,0.6018744,0.1538486,0,1.065983,0.2791157,0,0,0.3522358,1.760068
0.2067938,0.5540247,0.2217984,0,0.9981632,0.1515217,0.04886055,0.07912827,0.5080185,1.771637
0.1392446,0.5246773,0.216289,0,0.9901619,0,0.1031418,0.1088762,0.67803,1.680194
0.07437706,0.4269361,0.2412772,0.007459402,0.9417782,0,0.09347916,0.1148148,0.7654114,1.600757
0.194366,0.3279915,0.267159,0.09541845,0.7972851,0,0.1651745,0.05034161,0.8446722,1.540986
0.1250486,0.2946711,0.2860532,0.1283057,0.5745926,0,0.1146965,0,1.003624,1.496495
0.1101828,0.3657198,0.2331591,0.1549718,0.4639606,0,0.005414963,0,1.187177,1.611742
0.1319652,0.3352728,0.2902827,0.1922572,0.3768482,0,0,0,1.452125,1.636936
0.05555534,0.4747524,0.3448009,0.1639128,0.2503777,0,0,0.0293808,1.702133,1.842295
0.005750179,0.5837154,0.4306331,0.2021954,0.05853653,0,0,0.04230118,1.893667,1.930559
0,0.6846504,0.4891973,0.1874197,0.04538727,0.07851601,0,0.1390553,2.050558,1.925543
0.1261139,0.7071114,0.4271793,0.1587961,0,0.1849709,0,0.2584934,2.272047,1.842472
0.2172995,0.6913671,0.3029561,0.1511226,0.09514427,0.3093472,0,0.3329134,2.476948,1.846001
0.2973599,0.6872454,0.2482276,0.2296994,0.07698822,0.4184647,0,0.3448105,2.614671,1.857987
0.3302536,0.6520967,0.1693316,0.3247013,0.01758194,0.3987217,0,0.2469597,2.707496,2.024648
0.2756705,0.6125355,0.1007433,0.3881915,0,0.3638649,0,0.1374674,2.891879,2.227859
0.1657648,0.4656534,0,0.324399,0,0.09825706,0,0,3.10731,2.431288
0,0.3723164,0,0.2684832,0,0,0,0,3.380836,2.517707
0,0.3480949,0.03021383,0.178302,0,0,0,0,3.523509,2.719668
0,0.2533312,0,0.1452208,0.01270103,0,0,0,3.678249,2.791579
0,0.1750698,0,0,0.1182098,0,0.004880905,0,3.6825,2.698082
0.05043316,0.08020973,0,0,0.3477592,0,0,0,3.621043,2.492066
0.1483798,0.1173897,0.04834938,0,0.464035,0,0,0,3.490648,2.388679
0.2547216,0.1985388,0.08453083,0.04021025,0.4457874,0,0,0,3.395025,2.189624
0.291894,0.3328743,0.2173696,0.1741977,0.3255787,0.09084129,0,0,3.350481,2.01448
0.3965745,0.4117308,0.3512764,0.2836506,0.1285915,0.1781616,0,0,3.463586,1.971022
0.4153886,0.3419371,0.4228749,0.3778501,0,0.2568989,0,0,3.453784,2.073615
0.456738,0.3265638,0.5183773,0.5199876,0,0.4186974,0,0,3.485667,2.331803
0.6670008,0.3447695,0.5466533,0.5142353,0,0.4624672,0,0.173151,3.504589,2.593657
0.6705513,0.2716627,0.5347342,0.4971936,0,0.5557308,0.03145981,0.06002712,3.411211,2.912086
0.6792159,0.1829529,0.4930887,0.4032731,0,0.4242668,0.08421898,0.07796669,3.189067,3.057699
0.5804296,0.0910368,0.3758407,0.2987032,0.03496361,0.2182674,0.04193687,0.1478767,2.87448,3.088999
0.525362,0.05697536,0.4417744,0.1580317,0.03962135,0,0.00197506,0.2517099,2.636502,2.937177
0.5910625,0.003315926,0.3273849,0.1198983,0,0,0,0.4221144,2.463847,2.545183
0.6398182,0.04434776,0.2842636,0.1902747,0.01450348,0,0,0.4393139,2.453168,2.06434
0.6327806,0,0.1731834,0.2555692,0,0,0,0.2540531,2.448533,1.717145
0.6581798,0,0.1747899,0.3213098,0,0,0,0.05885601,2.368773,1.494913
0.6589808,0,0.1948934,0.3427765,0,0,0,0,2.375448,1.325261
0.6774168,0.02743435,0.1532755,0.3652816,0.0001335144,0,0,0,2.376246,1.244577
0.5427151,0.02518559,0.1926718,0.3899009,0,0,0,0,2.199135,1.170841
0.4975266,0.04825211,0.1833663,0.4190195,0,0,0,0.1283131,2.141297,1.073095
0.42869,0.005573273,0.2296667,0.3487401,0,0.1741409,0,0.2618961,2.020534,1.002813
0.336771,0,0.3461747,0.3065848,0,0.2773743,0,0.4448605,2.030229,0.9697208
0.3369617,0,0.3528452,0.3390386,0.03606606,0.4474792,0,0.6419039,2.208929,1.069318
0.1899681,0,0.2356162,0.413218,0.01753426,0.4521732,0,0.8533039,2.491202,1.167367
0.1231194,0,0.05443668,0.4262757,0,0.5366497,0.03820324,0.9430637,2.574261,1.361012
0.2196927,0,0.04179096,0.4026816,0,0.5147266,0,1.069581,2.540591,1.674485
0.3208256,0,0.01134586,0.4053259,0,0.5254021,0,1.133102,2.396981,2.047881
0.2842078,0,0.002636433,0.5018196,0,0.2236977,0,1.075596,2.172172,2.443534
0.2832747,0,0,0.5046825,0,0,0,0.9602947,1.805067,2.614388
0.2630801,0.07894802,0,0.4594061,0,0,0,0.8436584,1.448475,2.733405
0.2557712,0.1549635,0.06287861,0.3419061,0,0,0,0.4765339,0.9393263,2.83299
0.0422349,0.1450043,0.1027145,0.2913213,0,0,0,0.1078806,0.5452681,2.790586
0,0.2104731,0.1380196,0.2772784,0,0,0,0,0.2801523,2.565187
0,0.2524481,0.03596878,0.3183079,0,0,0,0,0.008975029,2.34791
0,0.230052,0,0.341033,0,0,0.002466202,0,0,2.187221
0,0.2472954,0.05454111,0.3955193,0,0,0,0,0,2.037627
0.05741119,0.3262157,0.0813942,0.5152235,0,0,0.0226984,0.09571934,0,1.885403
0.03095388,0.2877483,0.03767586,0.5963969,0,0,0.02150249,0.176651,0,1.728992
0.04023933,0.2920303,0,0.6743884,0,0,0,0.2339106,0,1.28494
0.0337534,0.2860975,0,0.6743805,0,0,0,0.3142509,0,0.917985
0.08335352,0.2455225,0.08201504,0.6005039,0,0,0,0.2937727,0,0.589345
0.008488655,0.2378569,0.1295543,0.5342634,0,0.05671406,0,0.1005926,0,0.1507864
0.1171288,0.1642799,0.09438133,0.4943948,0,0.05500126,0,0,0,0
0.3361812,0.1730366,0.1319437,0.4429531,0,0.07135773,0,0,0,0
0.5138278,0.1178856,0.08604193,0.423161,0,0.01575565,0,0,0,0
0.6899028,0.230217,0.07490253,0.4411738,0,0,0.044137,0,0,0
0.8195195,0.1365347,0.08055019,0.4909332,0,0,0.1964054,0.05145836,0.1882706,0
0.7076168,0.0660181,0,0.5381577,0,0,0.2690029,0.09242535,0.384306,0
0.5635376,0.1479607,0.05068207,0.6542385,0,0,0.2529335,0.08255196,0.5208693,0
0.4010873,0.08708191,0.1311078,0.648895,0,0,0.2016354,0.1045361,0.6306438,0.1621876
0.1906056,0.1152592,0.2452636,0.5366638,0,0,0.0459528,0.04808617,0.6198025,0.4639397
0,0.1005325,0.3637376,0.4280586,0,0,0,0,0.6231003,0.8263931
0,0.02056408,0.4760447,0.3236043,0,0,0,0,0.8460522,1.15304
0.0883379,0.005525589,0.6292486,0.2320383,0,0,0,0.03619862,1.120992,1.330084
0,0,0.7087355,0.2104282,0,0,0,0.2156229,1.278838,1.384104
0,0.1053352,0.802753,0.3324909,0,0,0.002728462,0.4414291,1.56232,1.377423
0,0.1344891,0.8876286,0.3838332,0,0,0.1104593,0.6884041,1.815739,1.305272
0.01759577,0.3264856,0.7644472,0.5284741,0,0,0.2567062,0.8797703,2.044799,1.245742
0.1006603,0.6250973,0.6748748,0.6190083,0,0,0.3251171,1.036473,2.173635,1.396373
0.004097462,0.77143,0.577323,0.6361449,0,0,0.3343353,1.150774,2.324935,1.686698
0,0.9883966,0.4767041,0.6360168,0,0,0.5655222,1.388158,2.445032,2.111338
0,0.9968529,0.4395204,0.6412389,0.1243134,0.0670557,0.8337765,1.776127,2.716065,2.596103
0,1.034943,0.580235,0.6220846,0.5795746,0.196373,1.229365,2.297902,3.117813,3.032235
0,1.006853,0.8260398,0.5770476,1.220705,0.4297552,1.779297,2.824346,3.493826,3.196264
0,0.9105587,1.146814,0.6262481,1.927118,0.738369,2.223028,3.338187,3.876512,3.311167
0,0.9266071,1.455535,0.6706655,2.909374,0.9665279,2.805995,3.832728,4.141775,3.39437
0,1.010469,1.737715,0.6816881,3.846903,1.218973,3.345149,4.309014,4.315196,3.539438
0.1174908,1.088729,1.995743,0.7225423,4.792099,1.421906,3.813154,4.760378,4.457629,3.624052
0.1024199,1.25597,2.185199,0.7077658,5.524597,1.592524,3.983637,5.018309,4.4185,3.580347
0.06477284,1.468133,2.333185,0.7518935,6.1327,1.740403,4.088348,5.051226,4.424827,3.503865
0.07107067,1.765067,2.414996,0.7847478,6.77561,1.920148,4.168985,5.088247,4.474627,3.39838
0.1819453,2.052773,2.417465,0.8273289,7.325283,2.243619,4.144638,5.005973,4.515239,3.151133
0.3298547,2.389685,2.566926,0.8274021,7.664782,2.55446,4.342228,4.792357,4.534761,2.779652
0.2333026,2.707194,2.602965,0.821717,7.975174,2.885732,4.512358,4.439915,4.503278,2.375149
0.2720637,3.00626,2.548155,0.7811327,8.004257,3.146697,4.530468,4.092212,4.495516,2.07169
0.3218689,3.267924,2.437396,0.7122841,7.992458,3.032678,4.601913,3.83884,4.272698,1.927363
0.4563558,3.53514,2.388375,0.643852,7.758898,2.752375,4.614946,3.621253,3.99999,1.844087
0.3584759,3.662836,2.408211,0.5222514,7.36949,2.313993,4.49791,3.570186,3.565015,1.689173
0.3213491,3.672028,2.243379,0.498467,6.879976,1.684337,4.281935,3.403419,3.070454,1.348326
0.1099298,3.764276,2.089013,0.528089,6.478588,1.005404,3.883438,3.309067,2.700862,1.041844
0,3.779068,1.949543,0.5220459,6.080723,0.5320349,3.305058,3.22893,2.490617,0.7482615
0,3.804363,1.777024,0.5366621,5.755415,0.2762775,2.936376,2.996874,2.228505,0.4771328
0,3.746382,1.699086,0.5268111,5.457747,0.1042814,2.692266,2.838004,2.129868,0.3442631
0,3.661439,1.459352,0.5612478,5.132675,0.04003429,2.354361,2.478989,1.933515,0.4011717
0,3.469543,1.337736,0.5850506,4.67635,0,2.055631,2.195722,1.691325,0.5721197
0,3.270509,1.216238,0.6434557,4.371313,0,1.814444,2.103983,1.412544,0.6629124
0.06018877,3.097701,1.217767,0.6352825,4.173491,0,1.60288,2.366539,1.259639,0.5069056
0,2.842803,1.09819,0.5767698,3.675684,0,1.581179,3.083165,1.326269,0.1652279
0,2.584772,1.008811,0.2405663,3.628187,0,1.873351,3.462104,1.710964,0
0,2.455969,1.122536,0.4502909,4.341784,0.02942276,2.24834,1.357831,2.119808,0.02657509
0,2.331002,1.486128,1.922198,5.721266,0.1265125,1.552169,0,1.835959,0.1735802
0,2.342687,1.516685,4.315986,6.788435,0,0,0,0,0.234231
0.0526017,2.269451,0,7.146411,1.511774,0,0,0,0,0
0.211851,2.177471,0,9.890154,0,0,0,11.63757,0,0
0.3309728,1.899378,0,12.31554,0,0,0,39.59559,0,0
0.3165656,1.792809,0,13.89512,0,0,10.69402,68.00271,5.492184,0
0.2952315,1.933996,0,14.30086,0,12.21194,42.30948,92.66478,20.44856,1.586241
0.08128011,2.295265,8.024029,13.56372,0,29.3246,71.38786,109.3796,34.26439,10.4808
0,1.915019,24.38313,11.61275,33.27295,44.37577,93.91624,114.5313,44.47203,19.56287
0,0,37.96516,9.559353,71.24564,55.29393,106.3551,106.6849,49.11055,26.90372
0,0,46.51408,7.976953,96.09508,59.76337,104.7985,90.93869,47.19156,31.35808
0,0,48.11137,6.469454,102.3567,56.49519,89.71014,77.31002,39.48438,31.46025
0,0,42.26086,4.954632,87.7025,46.51221,73.52004,64.78748,31.31156,27.05253
0,0,32.49287,3.404862,63.84187,35.29634,56.55199,48.99923,23.23581,20.27797
0,0,22.81754,2.079511,42.05092,24.63063,39.72787,33.20203,15.25298,14.13956
0,0,14.14119,0.9044278,24.49643,14.41224,24.09058,19.64835,8.83366,8.578848
0,0,6.126225,0.002914429,11.45581,6.131561,10.4182,8.413651,3.808392,3.943781
0,0,0,0,0,0,0,0,0,0
