EL1: Electronic Ladder,A1: 4WkFrozen,B1: 8WkFrozen,C1: 12WkFrozen,D1: 16WkFrozen,E1: 20WkFrozen,F1: 24WkFrozen,G1: 28WkFrozen,H1: 32WkFrozen,A2: 36WkFrozen,B2: 40WkFrozen,C2: 44WkFrozen,D2: 48WkFrozen,E2: 52WkFrozen
229.0379,180.0773,120.1597,272.8077,150.3831,110.2747,198.5861,383.5345,76.80092,200.5164,85.8811,72.33441,220.1761,99.34045
247.1249,181.9463,119.3952,268.7892,150.5902,112.7193,195.1968,381.5504,77.81549,199.673,85.20852,71.65414,220.2305,99.47619
263.5541,184.2619,118.74,264.027,150.5618,114.5145,191.7586,377.4517,78.75272,199.0699,84.83235,70.74825,220.3394,99.32214
278.7838,186.3791,118.2476,258.85,150.63,115.5886,188.3201,372.763,79.88962,197.9653,84.24664,69.82579,220.4239,99.08559
292.334,188.4617,117.8844,254.0781,150.6663,116.3196,184.8161,368.7885,81.00719,196.1227,83.5241,68.9129,220.4956,98.81102
303.5136,190.8867,117.9988,248.8213,150.6711,116.8495,181.4264,364.8744,82.06035,194.0173,83.00698,67.97032,220.5847,98.57006
312.692,192.8515,118.1746,243.7227,150.5328,116.7697,178.208,360.2589,83.22278,191.755,82.52454,67.1144,220.6891,98.25246
320.2479,194.5554,118.7401,238.383,150.2479,116.4192,175.1085,354.687,84.2587,190.0613,82.02695,66.30974,220.1246,97.95687
324.4709,195.8296,119.2987,233.4057,150.2465,115.7632,172.2914,348.3688,85.45039,188.8159,81.24174,65.76003,219.3311,97.6894
325.13,197.3372,119.8986,228.4697,150.2047,114.9518,169.7672,342.452,86.67902,188.4389,80.45731,65.26897,218.7321,97.49458
321.8196,198.5086,120.7446,223.4796,150.1513,114.0979,167.6811,336.9767,87.69688,188.2058,79.55647,64.76102,218.1097,97.21881
314.2173,198.9154,121.5698,218.4812,149.9524,112.9284,165.739,330.6139,88.58017,188.8751,78.78911,64.28151,217.7511,97.03683
301.6001,199.2267,122.4784,213.5474,149.7247,111.378,164.0957,324.4438,89.58084,190.1524,78.04253,63.91864,217.8654,96.73988
285.5716,199.2323,123.2951,209.0896,149.585,109.6886,162.6202,317.4734,90.53951,190.8299,77.29677,63.71067,217.2743,96.49155
266.1414,198.9053,123.9519,205.2497,149.3389,107.7301,161.4425,311.1658,91.36246,190.9136,76.62986,63.45656,216.8326,96.19267
244.6514,198.6973,124.8028,202.291,149.0342,105.7951,160.4995,305.608,92.22562,190.6981,76.13042,63.32685,216.6528,95.84598
222.0472,197.9384,125.6844,199.586,148.5758,103.582,159.763,300.1955,93.21257,189.7248,75.76918,63.48677,216.3337,95.51185
199.2599,197.0704,126.5317,197.2043,148.3469,101.5419,159.0719,295.2108,94.21016,189.1935,75.42764,63.64156,215.9728,94.98947
177.1982,195.9476,127.1572,196.1129,148.1402,99.67444,158.4377,290.2588,95.40691,188.6795,74.8406,64.03198,215.6019,94.52087
155.8681,194.2013,127.4357,195.1034,147.8881,98.09099,157.743,285.7734,96.42746,187.9703,74.33134,64.30681,214.9535,93.97279
135.7902,191.9393,127.8005,194.6401,147.7978,96.68442,157.2299,281.6733,97.35548,187.202,73.86908,64.69006,214.6332,93.5596
117.63,188.9033,128.0925,195.0941,147.61,95.40474,156.9983,278.0262,97.82289,186.634,73.6017,65.09222,214.6289,93.25021
101.3451,185.8179,128.1632,194.7058,147.5045,94.56068,156.3843,274.5828,98.11374,186.2571,73.26512,65.74789,214.3149,92.91149
87.3914,182.5629,128.0406,195.3315,147.5338,94.21703,155.8745,271.9031,98.18721,185.8278,73.3663,66.5218,213.5492,92.68732
75.58495,179.0473,127.5215,196.0053,147.4099,93.86896,155.1887,268.4553,97.80809,185.2545,73.47688,66.97729,212.8304,92.34204
65.88819,176.3875,127.1313,196.7844,147.325,94.17292,154.6503,266.4339,97.61201,184.4527,73.54355,67.6922,212.6195,92.15461
58.11989,174.3439,126.5796,197.0774,147.2919,94.90029,154.1856,265.2035,97.54274,183.4951,73.71526,68.49791,212.13,92.01661
52.0619,172.2243,125.5879,197.182,147.1459,96.02524,153.6333,264.3025,97.48708,182.2811,73.47192,68.95544,211.3246,91.62953
47.68968,170.5426,124.4869,198.051,146.8411,97.46766,153.0989,263.5405,97.21411,181.378,72.9399,69.45784,210.6504,91.30915
44.34575,168.7617,123.1485,198.5123,146.5763,99.37476,152.5726,263.2322,97.18883,180.2531,72.1078,69.70265,210.0322,90.80807
41.65612,167.5084,122.0269,199.7144,146.4142,101.0522,151.9329,262.3391,97.05702,179.4582,71.07783,70.11147,209.4918,90.65339
39.66372,166.6001,120.8981,201.0021,146.1545,102.979,151.2376,261.713,96.8864,178.6748,69.88752,70.40076,209.1713,90.3858
38.28231,165.6659,119.7388,201.7694,145.9838,105.0974,150.1669,259.8658,96.69722,178.1953,68.83446,70.76109,208.4703,90.34501
36.87449,164.2261,118.727,203.1442,145.5803,107.1794,148.8945,258.6526,96.43513,177.4535,67.87998,70.84221,207.8438,90.25425
35.83654,163.4511,117.8305,204.3791,145.1538,109.3383,147.4073,257.1957,96.02374,176.7758,67.25375,70.56783,207.1802,90.02151
34.94268,163.4187,116.6876,204.5452,144.8779,111.6372,146.0436,256.5327,95.90897,175.9108,66.74913,70.57903,206.7568,89.85194
34.24714,163.6291,115.4827,203.9689,144.4209,114.1669,144.3819,256.0153,95.93871,175.0848,66.44324,70.43658,205.9012,89.72921
33.63666,164.005,114.2503,203.0168,143.8867,116.5933,142.5228,255.8035,95.59262,174.0764,66.05529,70.11981,204.9178,89.44607
33.13741,164.3719,113.1578,201.5441,143.1779,118.7647,140.6837,255.145,95.26799,173.1845,65.6983,69.84167,204.0474,89.21397
32.5499,165.1213,112.2152,199.7941,142.5962,120.8463,138.9771,254.3311,95.20203,172.1012,65.5232,69.4536,203.0763,88.9515
31.83706,165.8516,111.5396,198.1878,142.3295,122.2698,137.1323,252.7732,95.14218,171.1786,65.79694,69.26967,202.3586,88.77824
31.33617,166.4697,111.0844,196.359,141.8911,123.6216,135.4886,250.9824,95.39047,170.0717,65.97082,68.93404,201.6344,88.47957
30.74152,166.6448,110.8528,194.2898,141.5596,124.4265,133.8519,248.3519,95.48445,169.062,66.30754,68.70242,200.9745,88.45055
30.1513,166.24,110.7298,192.0238,141.1122,124.8,132.172,245.7946,95.47168,167.9087,66.31129,68.14992,200.4116,88.31462
29.65636,166.0663,110.6995,189.491,140.8329,124.8538,130.6139,243.0519,95.97124,167.1325,66.3678,67.70372,199.8005,88.00582
29.13369,165.723,110.5103,186.266,140.5889,124.4062,129.1968,239.9789,96.782,166.2689,66.12491,67.4167,199.1752,87.8158
29.03858,164.8683,110.4318,183.2344,140.2354,123.9893,127.6607,236.7252,97.35512,165.5869,65.42239,67.03264,198.4687,87.44896
28.80333,163.8699,110.4384,180.1782,140.0397,123.3666,126.2797,233.4792,97.84183,164.8701,64.57825,66.65471,197.913,87.01758
28.68405,162.6815,110.6828,177.0943,139.5593,122.3494,124.8672,229.8076,98.61101,164.0545,63.47822,66.34526,196.7347,86.83636
28.53453,161.2797,110.7092,174.316,139.4927,121.0309,123.6347,226.2037,99.948,163.2994,62.76943,66.16888,195.6555,86.61341
28.3835,159.6662,110.7101,171.6491,139.3934,119.3715,122.4444,222.6764,100.9917,162.6011,62.46996,66.09767,194.9804,86.32648
28.41796,158.0539,110.7841,169.1533,139.0633,117.7874,121.1927,218.643,101.4068,161.479,61.73566,66.0556,194.1597,86.07223
28.3785,156.4537,110.839,166.8729,138.7953,115.9385,119.9422,214.9145,101.6522,160.8671,61.23677,66.31345,193.4457,85.89213
28.49684,154.8213,110.6919,164.9658,138.4305,114.106,118.726,211.0841,101.8048,160.2601,60.64148,66.47292,192.7536,85.63805
28.68027,153.3871,110.5883,163.4077,137.9207,112.5362,117.7594,207.6597,101.8966,159.6432,60.02215,66.79884,191.9601,85.32355
28.8009,151.9782,110.4651,161.9647,137.273,111.2557,116.9221,204.6056,102.0096,158.9964,59.35801,67.16394,191.1303,85.00619
29.15866,150.5733,110.1437,160.8423,136.5071,110.4985,116.1955,201.827,101.739,158.2996,58.59054,67.34325,190.196,84.46475
29.19191,148.9463,109.7858,160.1626,135.8018,110.2676,115.7412,199.3959,101.5454,157.4947,58.18125,67.48492,189.0483,84.15266
29.2986,147.6151,109.4582,159.865,135.0674,110.3541,115.1241,197.0388,101.3654,156.7794,58.01285,67.68932,187.8587,84.00217
29.56035,145.9076,108.6318,159.5346,134.4584,110.903,114.5904,194.3487,101.7056,156.181,58.17612,67.70198,186.6564,83.58389
29.79193,144.7584,107.9834,159.2596,133.8482,111.8925,113.741,192.0261,101.5606,155.4122,58.3532,67.67583,185.6571,83.25531
29.99135,143.7966,107.244,159.0342,133.3691,113.2033,112.8879,189.6333,101.3051,154.5415,58.36241,67.68678,184.9076,82.82852
30.35151,143.1472,106.4303,158.9085,132.9627,114.6839,112.0118,187.3387,101.2079,154.0614,58.47979,67.65443,183.9304,82.46273
30.71473,142.4312,105.5184,158.6149,132.4485,116.5103,111.0139,185.0819,101.058,153.3432,58.3396,67.47305,182.9675,81.97798
31.33374,142.0689,104.7999,158.6393,131.8899,118.6346,109.9723,183.3964,100.7803,152.5994,58.05454,67.32942,182.1219,81.55047
31.8958,141.5215,104.0473,158.2373,131.3375,120.7076,108.8774,181.6983,100.5877,151.9303,57.49976,67.11969,181.2317,80.94453
32.6011,141.1342,103.3078,157.7992,130.7073,122.5266,107.7776,180.2338,100.1213,151.1717,56.79174,66.77005,180.3401,80.41804
33.20981,140.3982,102.6082,157.4178,130.2995,124.4362,106.8237,178.7758,99.82576,150.4275,56.30347,66.43051,179.3138,79.94321
34.07283,139.7588,102.0473,156.9124,129.6945,125.9947,105.7134,177.1293,99.31299,149.4221,55.89893,66.18201,178.3029,79.62033
35.05488,139.1793,101.5614,156.2895,129.0158,127.4813,104.7363,175.1809,99.16998,148.576,55.29914,65.81436,176.9966,79.31111
36.04663,138.6546,101.3203,155.6771,128.6165,128.6749,103.6508,173.9165,99.0179,147.7387,54.75831,65.68442,175.9764,79.20152
36.83076,137.9483,101.1087,154.845,128.0552,129.5395,102.632,172.3107,98.96523,146.929,54.23055,65.31902,174.6195,79.08388
37.98085,137.3207,101.0602,153.6752,127.6171,130.2005,101.4892,170.2062,98.93352,146.4171,53.64097,64.8672,173.2399,79.01192
39.08854,136.3349,101.1979,152.4253,127.1489,130.7536,100.0974,168.344,99.04742,145.9385,52.93124,64.36278,171.796,78.72519
40.44449,135.3143,101.7165,151.0628,126.7212,131.2377,98.83733,166.4105,99.22496,145.6751,52.211,64.00952,170.601,78.35238
41.66251,134.2728,102.3862,149.6046,126.5248,131.7863,97.77888,164.3076,99.5298,145.5527,51.43834,63.57885,169.6508,77.96081
43.2342,133.3842,103.1357,147.942,126.1454,132.2008,96.73861,162.1666,99.59988,145.4466,50.63478,63.37719,168.8526,77.60679
44.89377,132.5456,104.0162,146.0473,126.0109,132.4013,95.6612,159.7827,99.90294,145.2459,50.08848,63.22159,168.0909,77.12632
46.91675,131.6834,104.9937,144.3324,125.7132,132.0437,94.51225,157.4466,100.003,144.7997,49.68422,63.19709,167.2606,76.77725
48.89026,131.0015,106.0967,142.7264,125.2937,131.4596,93.51827,155.1124,100.5275,144.5579,49.58845,63.11702,166.4316,76.70425
51.3625,130.2656,107.2198,141.2304,124.7392,130.5326,92.68264,152.9945,100.7298,144.2967,49.81871,63.18721,165.5335,76.78568
55.00621,129.6904,108.5761,139.8923,124.0971,129.3323,91.65771,150.5313,100.9789,144.0589,50.24131,63.06375,164.3099,76.82288
60.78937,129.2119,109.8946,138.5608,123.6077,127.8158,90.62945,148.248,101.6326,144.087,50.88966,62.92363,163.4462,76.78312
67.45579,128.4464,111.2295,137.6079,123.0502,126.4689,89.66204,146.1927,102.4223,144.2448,51.76781,62.6399,162.4289,76.71838
76.93469,127.5268,112.1574,136.8694,122.6401,125.519,88.76993,144.0289,103.3749,144.9683,53.02478,62.64561,161.6066,76.56495
89.78162,126.6156,112.8672,136.4267,122.2541,125.1477,87.97695,142.068,104.3392,146.0535,54.60818,62.60341,160.9168,76.40632
108.1065,125.5119,113.2476,135.875,121.7335,124.8951,87.16044,139.8623,104.7716,147.8124,56.27575,62.57344,160.0577,76.25529
132.5022,124.386,113.0089,135.4511,121.4399,124.944,86.30235,137.9721,105.1516,150.121,58.11306,62.46778,159.418,75.90562
163.1454,123.1779,112.1609,135.1116,121.0645,125.1856,85.3788,136.1723,105.53,152.7597,59.95942,62.31034,158.7095,75.49332
200.3711,122.1496,110.668,134.7332,120.5164,125.8255,84.69659,134.5297,106.0126,154.9246,61.70283,62.09591,157.9017,75.24531
243.9467,121.0512,108.872,134.4926,120.097,126.6307,84.11801,132.8529,106.1149,156.3538,62.83023,62.02649,156.8897,74.95079
291.2039,120.285,106.9168,134.3847,119.9249,127.5669,83.59138,131.2545,106.3679,156.5568,63.12933,61.7224,155.8615,74.64119
338.1341,119.4575,104.5741,134.0965,119.7144,128.4271,82.84821,129.8802,106.8851,155.3901,62.51498,61.3285,154.9493,74.42434
378.441,118.7886,102.4906,134.0939,119.9296,129.4341,82.04603,128.5553,107.5143,152.9321,61.03989,60.92471,153.9503,74.35744
410.5762,117.958,100.2308,133.8646,120.4441,130.3458,80.99198,126.9198,107.9482,149.2273,58.97552,60.69052,153.0187,74.18401
429.4778,116.9607,98.44308,133.5026,120.9635,130.8886,79.81901,125.4535,108.1065,144.9054,56.50556,60.49132,151.8734,74.01907
434.5762,115.8914,96.94734,133.0322,121.662,131.1092,78.68181,123.7929,107.8571,140.5006,53.73724,60.17828,150.7055,74.00329
424.2587,115.0096,95.51744,132.5546,122.7361,131.4988,77.74474,122.4208,107.4426,136.3362,51.26728,60.00011,149.7112,73.84371
401.0224,114.1933,94.29921,131.7453,123.875,131.5881,76.86967,120.7639,106.9401,132.4916,49.07562,59.97007,148.7244,73.56857
367.8916,113.2435,93.0898,130.8856,125.166,131.614,76.19427,119.0846,106.1474,129.0074,47.22207,60.08832,147.8533,73.36982
328.8126,112.1338,91.89243,129.7639,126.567,131.5512,75.54425,117.337,105.4925,125.6228,45.67811,60.20031,146.8556,73.32447
286.2986,111.1926,90.64775,128.4686,127.6584,131.7448,75.02654,115.7002,104.685,122.7703,44.24725,60.17166,146.0458,73.38525
243.6584,110.1591,89.48067,126.8556,128.4183,132.1977,74.24518,114.3108,103.9669,120.3273,42.9755,60.47505,145.2334,73.69649
203.4726,109.3343,88.50226,125.2807,128.9544,133.0907,73.45391,112.8915,103.6983,118.2546,41.74437,60.76456,144.6389,74.09812
168.3684,108.4551,87.35303,123.3729,128.7274,134.4967,72.59061,111.4878,103.2445,116.0801,40.66519,61.26058,144.1329,74.50089
138.6168,107.5226,86.11403,121.5996,127.5991,136.4669,71.65933,110.2678,102.9306,114.1306,39.60861,61.995,143.5595,75.10177
115.0981,106.6492,84.78255,119.9318,125.7636,138.7797,70.83489,108.9041,102.6082,112.193,38.49881,62.81982,143.0827,75.63608
96.43207,105.9489,83.63701,118.5781,123.5758,141.6283,70.15545,107.6334,102.3611,110.4704,37.72663,63.70498,142.5395,76.07331
83.11102,105.3831,82.56767,117.1959,120.9332,144.3365,69.3866,106.2395,102.1414,108.7776,37.06827,64.53229,142.328,76.48914
73.37795,104.593,81.67751,116.0265,118.1243,146.638,68.63487,104.6855,101.6605,107.2693,36.42488,65.20569,142.4471,76.67829
66.56516,103.8374,80.92259,115.1724,115.4275,148.4206,67.95969,103.2763,101.5177,105.8056,35.88057,65.50618,142.8602,76.70869
61.43027,102.9995,80.28221,114.2674,112.7436,149.4914,67.33851,101.6647,101.1913,104.6871,35.24099,65.43114,143.4619,76.36063
57.54845,102.1315,79.72025,113.4397,110.1481,149.6325,66.59549,100.0626,101.1165,103.5704,34.66899,65.05809,143.7731,75.76495
54.54342,101.2685,79.25056,112.6228,107.8622,149.1536,65.82988,98.63908,101.1728,102.6404,34.12807,64.39331,144.0365,74.95415
52.24219,100.3691,78.89445,111.6476,105.5424,147.9715,64.99632,97.34415,101.2417,101.334,33.59039,63.52758,143.7827,73.89772
50.74192,99.48244,78.29384,110.7112,103.2419,146.6073,64.33852,95.92927,101.5117,99.77038,32.93425,62.4383,142.8,72.82739
49.5243,98.72452,77.75056,109.8514,101.2532,144.9839,63.75022,94.74282,101.8206,98.45644,32.42305,61.33136,141.2222,71.5815
48.23606,97.99556,77.29536,108.7977,99.45386,143.5991,63.27314,93.71638,102.358,97.09259,32.02547,60.31324,138.8938,70.46079
47.05144,97.41113,76.75389,107.6936,97.71325,142.3061,62.70326,92.93478,103.0541,95.73684,31.70646,59.37563,136.3467,69.58655
45.9033,96.71996,76.08292,106.8041,96.03733,141.0099,62.01449,91.90438,103.5777,94.44707,31.21353,58.58623,133.7559,68.65556
44.80546,96.13638,75.43143,106.0089,94.64294,139.9817,61.38342,90.9567,104.4122,93.43108,30.84122,57.76579,131.1875,67.67065
43.8345,95.34633,74.44983,105.075,93.29045,139.0069,60.64253,89.68109,105.4041,92.28603,30.38545,56.85489,128.5458,66.61025
42.99827,94.70161,73.52029,104.2971,91.75652,138.1992,59.90929,88.40572,106.8057,91.38644,29.99235,55.8713,125.8992,65.47811
41.84529,94.0172,72.81381,103.529,90.40524,137.594,59.15145,87.18974,108.3892,90.4986,29.63744,55.17993,123.5653,64.48875
41.15577,93.25049,72.20555,102.782,89.04836,137.0567,58.33744,85.96719,110.1918,89.44943,29.28901,54.48935,121.3202,63.48402
40.62458,92.63681,71.69508,102.0411,87.79175,136.9225,57.86124,84.63013,111.8823,88.67147,29.07725,53.93859,119.1566,62.55448
40.24195,92.00898,71.30219,101.4679,86.61818,136.9371,57.44752,83.5294,113.2138,88.05182,29.20118,53.51531,117.1111,61.69466
40.09595,91.61797,71.04453,100.5058,85.64603,137.1667,57.08681,82.49689,114.2406,87.18703,29.40841,53.36305,115.2567,60.85574
40.08971,91.1908,70.62122,99.86353,84.49652,137.2806,56.78297,81.52708,114.6098,86.28757,29.61629,53.20883,113.6263,60.29529
40.16565,90.51958,69.93776,99.29731,83.47858,137.3784,56.38189,80.3403,114.2147,85.27456,29.81521,52.99717,112.1327,59.53448
40.27295,90.01003,69.42511,98.50626,82.32518,137.3755,55.86138,79.33972,113.0732,84.25602,30.03642,52.6003,110.5384,58.81702
40.27584,89.35031,68.85045,97.74497,81.23339,137.4547,55.40005,78.33202,111.6119,83.18099,30.16702,52.10543,109.1138,58.23976
40.3533,88.97132,68.38478,97.09467,80.03792,137.593,54.95189,77.23353,110.0479,82.22726,30.29156,51.47318,107.8903,57.6305
39.90576,88.41219,67.87656,96.50301,79.10363,137.7307,54.20522,76.32323,108.6375,81.27798,30.33537,50.99425,106.6976,57.10596
39.52253,87.82517,67.38582,95.80566,78.284,137.9507,53.55284,75.4533,107.3917,80.44907,30.34529,50.6242,105.5686,56.61339
39.328,87.34194,66.82335,95.09856,77.394,138.2568,53.11782,74.51044,106.3759,79.73188,30.47102,50.27516,104.508,56.20574
38.97767,86.7654,66.19797,94.40956,76.65681,138.6623,52.56213,73.63322,105.5239,79.02394,30.57176,49.87006,103.4585,55.68832
38.9377,86.37064,65.75858,93.66351,75.99125,138.89,52.07881,72.88354,104.782,78.12012,30.52658,49.6047,102.3832,55.27185
38.84604,85.8432,65.22646,92.92088,75.29373,138.8821,51.7864,71.97942,104.1514,77.26807,30.29467,49.4472,101.0632,54.66684
38.8927,85.13013,64.71902,92.2562,74.58698,138.9888,51.31273,71.07008,103.664,76.31771,30.2033,49.23323,99.73968,53.93968
39.03972,84.63031,64.39166,91.60135,73.74797,138.9506,50.85074,70.37498,103.247,75.44141,29.89689,49.05325,98.26041,53.60343
39.08849,84.02471,64.08279,90.95148,72.99587,139.0663,50.45068,69.57654,102.7819,74.59952,29.54234,49.02236,97.0853,53.22337
39.39025,83.49296,63.80661,90.41068,72.35846,139.4316,49.90166,68.75546,102.4074,73.83022,29.29829,48.93947,95.99764,52.77822
39.43625,82.85731,63.62133,89.65404,71.72369,139.6645,49.17001,68.01389,102.1305,73.0798,29.10731,48.9803,94.87109,52.34591
39.56673,82.28696,63.45222,89.04446,70.97547,140.2223,48.6161,67.10171,102.0401,72.26884,28.97053,48.93479,93.8393,52.00999
39.79207,81.74506,63.16864,88.43187,70.01064,140.8907,48.24563,66.1151,102.0685,71.40791,28.87264,48.62525,92.87989,51.74643
40.00423,81.23561,62.64108,87.87216,69.36553,141.8568,47.82326,65.25378,102.1275,70.57216,28.70291,48.37828,92.01051,51.41463
40.51925,80.66353,62.20375,87.43709,68.56367,142.3884,47.46537,64.53273,102.2666,69.55313,28.34987,48.1118,90.96928,51.24389
40.74812,80.16055,61.77704,86.98799,67.91351,143.01,47.19179,63.77303,102.6322,68.71888,27.97772,47.85202,89.85113,50.9212
41.04582,79.64541,61.22856,86.57083,67.15539,143.6224,46.79292,63.0808,102.9271,67.87925,27.61176,47.38744,88.83524,50.75587
41.44083,79.22247,60.63717,86.12751,66.56539,144.0214,46.43645,62.49493,103.4497,67.19776,27.11052,47.09015,87.75897,50.71294
41.66561,78.79897,60.05634,85.64965,65.92081,144.229,45.90244,61.87566,103.8653,66.48049,26.59396,46.89235,86.85706,50.36244
41.9361,78.29977,59.557,85.00705,65.39816,144.2139,45.48042,61.30795,104.3455,65.83132,25.98962,46.76762,85.9024,50.04064
42.04552,77.75492,59.12966,84.22256,64.67918,144.0496,45.01085,60.66248,104.9128,64.94301,25.41265,46.5431,84.85789,49.76195
42.30717,77.08306,58.78779,83.52454,63.9169,144.1053,44.68721,59.92934,105.8667,64.19244,24.79477,46.34124,83.96507,49.73448
42.51877,76.40279,58.25964,82.67328,63.08924,144.1178,44.33651,59.01176,106.9652,63.39163,24.13654,46.13693,83.02872,49.78744
43.29195,75.98116,57.44556,81.92225,62.4253,144.2545,43.93262,58.23971,108.3288,62.48949,23.6305,45.96354,82.1882,49.6595
44.16927,75.45415,56.92331,81.32388,61.78628,144.4623,43.51601,57.49739,110.0377,61.7375,23.14871,45.75496,81.22755,49.67514
44.80107,74.9464,56.36995,80.88846,61.06797,144.8043,43.0288,56.73858,111.6019,61.02956,22.72744,45.53305,80.35051,49.78382
45.88068,74.52913,55.79747,80.2934,60.45572,145.05,42.40044,55.90897,112.7767,60.26898,22.41533,45.21141,79.52343,49.65057
47.22343,74.26019,55.21756,79.82732,59.87001,145.5,41.82954,55.14658,114.0532,59.56683,22.19782,45.27821,78.82665,49.54504
48.34975,74.07265,54.77905,79.31326,59.20836,145.9707,41.2597,54.47721,115.0415,58.8753,21.91792,45.32425,78.02587,49.22813
49.37782,73.66647,54.3148,78.86018,58.62606,146.1822,40.86928,53.85284,115.5497,58.25143,21.66275,45.34982,77.16602,48.88878
50.39648,73.27255,53.9432,78.3786,57.87767,146.6369,40.50764,53.16478,115.8927,57.51089,21.4369,45.2293,76.35018,48.54534
51.83561,72.70905,53.54683,77.89108,57.05394,146.8918,40.27662,52.52346,115.9948,56.82005,21.12009,45.13014,75.69252,48.31317
52.99356,72.11121,52.90478,77.38128,56.20103,146.9547,40.03329,51.84749,115.5509,56.14787,20.72098,44.95556,74.81938,47.90387
54.57263,71.74521,52.34879,76.79193,55.40325,146.9139,39.75304,51.19469,115.0733,55.44725,20.44387,44.69831,73.89239,47.38168
56.20294,71.22295,51.78434,76.09171,54.70321,147.0761,39.52798,50.73775,114.7506,54.82633,20.1232,44.45586,73.00561,46.98391
58.65975,70.85852,51.15578,75.49287,54.02594,147.0323,39.1425,50.07846,114.0125,54.21209,19.81149,44.1487,72.17367,46.67022
61.24603,70.53049,50.52819,74.73379,53.38655,147.0884,38.70845,49.4763,113.3132,53.5489,19.63406,43.81355,71.26917,46.2795
64.48589,70.20728,50.00558,73.87894,52.75663,147.2847,38.5091,49.006,112.8781,52.85994,19.35573,43.74184,70.52108,45.98476
69.39481,69.952,49.46224,73.08363,52.09444,147.5299,38.12624,48.47807,112.6044,52.14198,19.12434,43.63146,69.54987,45.73046
75.40455,69.58742,48.91392,72.51094,51.54403,147.7828,37.89381,47.88942,112.4398,51.53871,18.94584,43.56745,68.79285,45.56545
82.90659,69.13997,48.39564,71.64591,50.96746,148.0382,37.67045,47.17166,112.0792,50.7931,18.72093,43.37725,68.05371,45.30458
92.90875,68.64242,47.78036,71.02755,50.24396,148.2747,37.38681,46.55843,111.6115,49.97471,18.51489,43.16187,67.23363,45.02628
105.8389,68.15926,47.09176,70.51398,49.51652,148.4112,37.03444,45.9588,110.9161,49.32147,18.31876,43.058,66.35368,44.72519
124.8385,67.79775,46.54963,69.89497,48.88394,148.5469,36.59525,45.30564,110.1804,48.5629,18.11569,42.84204,65.5135,44.27932
152.2131,67.40437,45.88729,69.28128,48.10801,148.8529,36.29678,44.87405,109.3759,47.70896,17.87441,42.53481,64.79093,43.75659
188.503,67.05492,45.34733,68.78542,47.31469,149.0282,35.98071,44.21611,108.1609,46.96741,17.69852,42.29451,63.8487,43.31848
233.4973,66.68449,44.83627,68.2474,46.30012,149.215,35.63889,43.81821,107.1278,46.11214,17.48709,42.09145,62.81263,42.65233
286.0728,66.23247,44.39539,67.68594,45.4832,149.3128,35.39138,43.54045,105.8367,45.2013,17.153,41.9856,61.79453,42.02896
339.0046,65.96312,43.90763,67.20759,44.64449,149.5863,35.04887,43.05346,104.119,44.39434,16.8963,41.80022,60.87391,41.4677
386.9084,65.6164,43.47293,66.65622,43.99265,149.913,34.91702,42.63555,102.4436,43.66678,16.64598,41.49088,60.0692,40.89952
424.165,65.14771,42.93792,66.04127,43.35615,150.4123,34.65388,42.0795,100.8746,43.02941,16.45377,40.98252,59.15494,40.28444
445.8756,64.86587,42.36808,65.56366,42.73758,150.985,34.32217,41.60449,99.98862,42.4398,16.32364,40.67971,58.41458,39.86656
450.1462,64.51411,41.67845,65.03781,42.14579,151.5873,33.95992,41.09585,99.425,41.85566,16.13068,40.3667,57.80067,39.59006
438.2472,64.22546,41.07309,64.41888,41.69252,152.2966,33.5764,40.53772,99.30508,41.30069,15.94292,40.22854,57.16209,39.02877
412.7982,63.75041,40.52961,63.83788,41.12381,152.7092,33.19889,40.11559,99.26805,40.70773,15.78477,40.12823,56.53645,38.58296
377.4191,63.18805,40.02765,63.18387,40.58899,152.8205,32.85321,39.6935,99.52362,40.20879,15.74346,40.17379,55.83697,38.17075
337.5124,62.81512,39.51384,62.57985,40.01972,152.7834,32.46549,39.34546,99.96326,39.73534,15.79014,40.20002,54.98006,37.63749
295.9637,62.40002,38.93925,61.94772,39.59119,152.6999,32.10001,38.97175,99.90601,39.32127,15.76847,40.24669,54.27995,37.20385
253.5426,62.07882,38.53769,61.29974,39.10441,152.7096,31.78552,38.47911,99.60988,39.01104,15.80941,40.28961,53.72469,36.8233
215.4013,61.60444,38.05002,60.62155,38.53452,152.8212,31.55499,38.01341,99.32086,38.57517,16.03238,40.2919,53.07576,36.54765
181.458,61.16111,37.62476,60.02831,37.73777,152.9474,31.41948,37.53734,99.28937,38.22259,16.08553,40.21777,52.39159,36.22236
152.4125,60.67988,37.07364,59.27901,37.08985,152.912,31.34313,37.08659,99.54198,37.74278,16.05086,40.18926,51.84359,36.0541
128.6558,60.31962,36.50801,58.77546,36.45618,153.2547,31.28929,36.64822,99.77275,37.07512,15.8055,40.12086,51.19398,35.79759
109.6806,60.00191,36.00334,58.23105,35.95914,153.6383,31.21799,36.26587,100.2253,36.49426,15.55757,40.20557,50.51194,35.47601
94.68867,59.55511,35.63597,57.75478,35.38335,153.6581,30.99832,35.92837,100.4518,35.89069,15.31787,40.23317,49.70454,35.18708
83.35398,59.25217,35.27285,57.17331,34.86316,153.7942,30.83338,35.64319,100.6737,35.29964,15.18825,40.09486,48.85377,34.78016
