EL1: Electronic Ladder,A1: 4WkFrozen_F_2,B1: 4WkFrozen_F_3,C1: 8WkFrozen_F_2,D1: 8WkFrozen_F_3,E1: 12WkFrozen_F_2,F1: 12WkFrozen_F_3,G1: 16WkFrozen_F_2,H1: 16WkFrozen_F_3,A2: 20WkFrozen_F_2,B2: 20WkFrozen_F_3,C2: 24WkFrozen_F_2,D2: 24WkFrozen_F_3,E2: 28WkFrozen_F_2,F2: 28WkFrozen_F_3,G2: 20WkDry_F_2
16.45852,43.35911,0.2981834,131.647,11.62237,147.6206,65.12919,156.2833,135.4978,39.62807,43.90765,314.1135,98.57561,154.3585,302.3447,17.21104
16.46589,43.71829,0.3687725,130.8465,11.44214,147.4422,65.41012,154.0254,134.949,39.97086,43.68856,308.5427,97.66396,154.2995,301.4845,16.68914
16.63826,43.99018,0.4287815,130.4508,11.39253,147.4388,65.60165,152.308,134.3501,40.41405,43.64427,302.5052,96.72307,154.3484,300.8656,16.28537
16.67247,44.26198,0.4987564,130.207,11.4402,147.6453,65.68203,151.2699,134.0732,40.92959,43.61261,296.6355,95.94741,154.6392,300.5146,15.91537
16.84927,44.68368,0.5424213,130.2996,11.41892,147.798,66.09057,150.3289,133.6582,41.46428,43.43012,291.0313,95.45089,154.7418,300.2955,15.58282
17.22406,45.11974,0.5480671,130.4559,11.43706,148.0464,66.52379,149.7746,133.3547,42.08395,43.29548,284.6694,94.94247,154.7117,300.3135,15.32463
17.14243,45.68905,0.4869041,130.6909,11.45529,148.2079,67.03159,149.6152,133.1962,42.76946,43.3351,278.263,94.40284,154.6806,300.1237,15.24903
17.43853,46.0544,0.4005985,130.9268,11.48488,148.2589,67.40852,149.2817,132.8131,43.39608,43.37535,272.0771,94.02925,154.4556,298.7849,15.12471
17.82478,46.57313,0.2594509,131.4382,11.53378,148.3372,67.71247,149.3143,132.5085,43.92281,43.47411,265.6336,93.62698,153.9152,297.8762,15.04683
17.96032,47.10442,0.1041107,131.9278,11.58016,148.3895,67.93838,149.5451,132.3895,44.57885,43.5686,259.3135,93.37486,153.3071,297.1261,14.93622
18.25215,47.63785,0,132.4035,11.61252,148.4162,68.00925,150.0188,132.3998,45.16391,43.70521,253.5492,93.23701,152.1243,296.0219,14.85795
18.41615,48.06467,0.03324699,133.1294,11.69134,148.5715,68.24382,150.595,132.8187,45.6601,43.87351,247.6169,93.22671,150.8465,295.14,14.66402
18.5258,48.55983,0.2002754,134.0569,11.74597,148.9791,68.41971,151.869,133.2644,46.14655,44.21617,242.2867,93.17523,149.8926,294.5719,14.6834
18.76223,49.0677,0.3358974,135.0555,11.77921,149.2675,68.67955,153.1335,133.886,46.44487,44.61375,236.7061,93.34725,148.7909,293.0874,14.58016
19.05353,49.44351,0.5232601,136.2827,11.75702,149.4879,69.12629,154.5151,134.4001,46.59522,44.92638,231.2515,93.54487,147.586,291.8957,14.37597
19.16386,49.97696,0.6507874,137.4084,11.78338,149.7125,69.61919,156.1176,134.9395,46.78001,45.53922,226.0246,93.74972,146.5036,291.1426,14.21521
19.16387,50.50322,0.7215462,138.6426,11.72525,149.9305,70.03045,157.8394,135.35,46.93105,46.05809,220.4621,94.0828,145.637,290.4092,14.02061
19.28988,50.92123,0.6810474,139.8085,11.68549,150.1098,70.46695,159.7913,135.2101,46.95892,46.48906,215.5075,94.57774,144.9084,289.4178,13.72274
19.35769,51.3911,0.6033096,140.8766,11.73099,150.2903,70.80974,161.9989,134.8871,46.9286,46.94088,211.112,94.79913,144.3863,289.073,13.43031
19.3758,51.92933,0.606451,142.0401,11.77174,150.4715,71.17157,164.6945,134.399,47.22286,47.47939,207.8709,95.13062,143.9474,288.7676,13.16261
19.57454,52.45038,0.5603104,143.3121,11.73242,150.6586,71.36027,167.7994,133.7402,47.41267,48.00974,204.9505,95.5126,143.3891,288.1021,13.05789
19.62598,52.98719,0.6107807,144.7092,11.60476,150.9306,71.57047,170.8524,133.0289,47.72632,48.49331,202.1498,95.92668,142.7995,287.369,12.75818
19.78218,53.46525,0.6756306,146.1533,11.51301,151.2824,71.58057,174.3173,132.1876,47.85966,49.08804,199.8902,96.34071,142.6656,286.6995,12.59304
20.18354,53.88831,0.6563568,147.6505,11.47148,151.5108,71.7519,177.9424,131.0634,47.79401,49.94569,198.1057,96.84206,142.4103,285.5569,12.4351
20.41926,54.4069,0.6876068,149.2611,11.41488,151.7208,71.92894,181.9041,129.9284,47.94872,50.71284,196.0182,97.36993,142.0308,284.5987,12.17493
20.65388,54.95959,0.5875378,150.8931,11.45853,152.0407,72.10099,185.462,128.7923,48.00477,51.66101,194.2891,97.95615,141.7314,284.1307,11.90261
21.04916,55.56205,0.641737,152.7147,11.46784,152.3768,72.16097,188.7713,127.8547,48.23134,52.43447,192.3211,98.61919,141.7294,283.9763,11.59402
21.33175,56.11322,0.6123371,154.4108,11.47412,152.7253,72.30583,192.1911,126.8156,48.46239,53.21709,191.0925,99.12803,142.0122,283.2643,11.27473
21.92436,56.65169,0.6149426,156.0021,11.5113,153.0845,72.56188,195.7239,125.8915,48.7859,54.04554,190.3112,99.4524,142.4789,282.6523,11.03175
22.47783,57.28771,0.7001495,157.6387,11.6123,153.2558,73.12928,199.8846,125.0743,49.44261,54.97445,190.3047,99.79441,142.8567,281.4042,10.83272
23.19967,57.93786,0.7101135,159.2913,11.65668,153.3199,73.65501,204.0598,124.5623,50.012,55.71104,190.331,100.1209,143.3423,280.1019,10.73962
24.00547,58.53822,0.7411003,160.7967,11.67761,153.0789,74.29578,207.4752,124.1798,50.61026,56.26527,190.3119,100.2328,143.8862,278.5031,10.61239
24.92137,59.24501,0.7377434,162.3291,11.72438,152.9792,74.83739,211.0473,123.9391,50.92937,56.81571,191.1218,100.2849,144.8438,277.6671,10.54384
26.07762,59.70455,0.7272015,163.5365,11.71042,152.6835,75.4935,214.3578,123.7884,51.09777,57.28698,192.2155,100.3779,145.7638,277.2104,10.59137
27.05424,60.2917,0.7624207,164.9176,11.62425,152.5663,76.025,216.9838,123.7605,51.17348,57.50625,192.9482,100.5145,146.5426,276.6239,10.52453
28.35841,60.803,0.6739483,165.7881,11.62471,152.6276,76.4746,219.0082,123.6619,51.00454,57.86391,194.1792,100.515,147.389,276.3296,10.5135
29.94373,61.26497,0.7166233,166.681,11.68521,152.8007,76.85507,220.1274,123.6559,51.01826,58.31908,196.1201,100.4865,148.4514,276.4037,10.47968
31.9086,61.61377,0.7669029,167.3286,11.60186,153.1975,76.88931,221.102,123.5983,51.00979,58.9202,198.2755,100.362,149.321,275.5452,10.43078
34.26385,61.98261,0.8203468,167.7397,11.66833,153.761,77.00249,221.2571,123.4981,51.09568,59.56794,200.761,100.1549,150.1911,274.9852,10.39656
36.98215,62.27924,0.8253937,167.9469,11.77954,154.2293,77.10999,220.6672,123.4099,51.40663,60.27358,203.8044,99.76908,150.5604,273.5392,10.23562
40.44484,62.71289,0.8526764,168.0433,11.96143,154.6289,77.29227,219.6065,123.4482,51.98778,60.94711,206.5766,99.39028,151.0688,272.1666,10.13337
44.49338,63.19771,0.8309288,168.0741,12.15146,154.8585,77.59174,217.7222,123.628,52.71751,61.40367,209.5629,98.7813,151.7815,270.9357,10.04986
49.04794,63.93932,0.8419266,168.1188,12.23033,155.191,77.9725,215.6277,123.9593,53.55453,61.721,212.7518,98.15806,152.3531,270.0072,9.903599
54.35099,64.19918,0.9366016,168.3729,12.22355,155.5472,78.38848,213.088,124.2596,54.29191,62.19545,215.9565,97.58443,153.0013,268.6419,9.836494
60.32379,64.61623,1.030422,168.6858,12.24779,155.9958,78.83278,210.3564,124.5081,54.99014,62.61179,219.2376,96.98831,153.8195,267.3832,9.696676
67.59665,65.19828,1.02441,168.5945,12.19658,156.124,79.46394,207.6717,124.8981,55.63239,63.00862,222.1953,96.3271,154.5752,266.2897,9.600601
76.28723,65.67374,1.046629,168.4439,12.23542,156.1762,80.03577,204.6,125.0609,56.19676,63.5928,225.3231,95.70869,155.2073,264.8776,9.470205
86.51976,66.22881,1.079378,167.9925,12.1455,156.2366,80.49158,201.7025,125.4346,56.55807,64.1935,228.278,95.12108,155.78,263.512,9.368258
97.90131,66.71172,1.078367,167.1324,12.15654,156.0275,80.88292,197.8319,125.6405,56.85568,64.73371,230.8249,94.29407,156.2371,262.2579,9.269421
110.6739,67.19614,1.015705,166.0094,12.19372,155.739,81.17167,193.811,125.8842,57.05664,65.2827,233.1026,93.67175,156.4561,261.0538,9.101936
125.2747,67.95535,0.9555035,164.8479,12.23839,155.3863,81.47606,190.109,126.13,57.35936,65.68793,235.107,93.03349,157.1029,260.2583,9.009085
140.65,68.69346,0.796608,163.8585,12.19613,155.0943,81.92735,186.4355,126.6323,57.687,65.80657,236.9936,92.31252,157.7797,259.3142,8.950163
156.6973,69.53291,0.6944447,162.9448,12.13984,155.0761,82.41214,183.0293,127.2162,58.26188,65.93942,238.6522,91.6347,158.4178,258.2176,8.93548
174.3146,69.87553,0.6829147,162.2287,12.1211,155.2584,82.95479,180.0973,127.5971,58.75771,66.12977,239.7331,90.92592,159.938,257.0622,8.923256
192.1764,70.30279,0.6844463,161.5445,12.24971,155.2954,83.3632,177.3828,128.0043,59.20405,66.04522,240.3633,90.2861,161.0121,256.1452,8.837435
210.3529,70.87343,0.7364368,161.1693,12.2503,155.3298,83.91284,174.8901,128.2991,59.68359,65.77975,240.4958,89.85134,162.4331,254.9171,8.801554
229.0379,71.32343,0.8505402,160.8567,12.34273,155.6818,84.42928,172.9322,128.1423,59.97498,65.65916,240.1578,89.50316,164.0447,253.6397,8.813015
247.1249,71.69797,1.011179,160.5969,12.42878,155.9561,84.91461,171.4426,128.2256,60.34405,65.58054,239.2938,89.1325,166.0254,252.2798,8.861734
263.5541,72.10129,1.330418,160.3106,12.47802,156.1592,85.22879,170.2622,127.9333,60.66381,65.5841,237.4671,88.89597,168.0797,251.243,9.046345
278.7838,72.49239,1.445402,160.2049,12.50331,156.3577,85.37392,169.6258,127.6428,61.04166,65.75045,234.7503,88.81515,170.3384,249.5841,9.024096
292.334,72.98351,1.456146,160.2377,12.46481,156.4948,85.4735,169.4688,127.3317,61.43267,66.00801,231.9655,88.64164,172.4864,248.1612,9.08576
303.5136,73.5156,1.380789,160.4821,12.34338,156.7082,85.7485,169.6705,127.2503,61.85442,66.34596,228.8119,88.60304,174.261,246.6067,9.075529
312.692,73.95267,1.183428,160.7928,12.24097,156.953,85.92527,170.3959,127.3867,62.41764,66.62293,225.1147,88.6072,175.8006,244.6677,9.141367
320.2479,74.26005,1.071558,161.2423,12.17225,157.0526,86.22459,171.334,127.6187,62.66772,66.75813,221.1349,88.73737,177.0287,243.0388,9.074738
324.4709,74.60972,0.9394512,161.8131,12.2264,156.9417,86.59791,172.1712,127.7,62.97974,66.9045,216.9032,88.80293,177.1099,241.2713,8.931509
325.13,75.31425,0.8168373,162.6478,12.18378,156.8121,87.25058,173.2301,127.7879,63.3157,66.89677,213.0402,88.99838,177.5334,239.8839,8.704897
321.8196,76.09002,0.8293915,163.6117,12.17178,156.6827,87.8364,174.6651,128.0438,63.55733,66.8271,209.0039,89.11867,177.4051,239.2818,8.556952
314.2173,76.64948,0.8255768,164.6829,12.10698,156.3547,88.36401,176.0664,128.5207,64.18815,66.84877,204.8602,89.12383,176.8739,237.9843,8.369644
301.6001,77.25547,0.9487247,165.6709,12.08439,155.9949,88.73196,177.8317,128.866,64.75587,66.79269,200.7568,89.18391,176.7737,237.1269,8.325977
285.5716,77.85528,0.9981613,166.8148,12.14325,155.639,88.91196,179.6238,129.1687,65.57983,66.86191,196.4706,89.14336,176.8014,235.3691,8.139496
266.1414,78.52489,1.014542,167.8091,12.22753,155.2333,89.03828,181.4858,129.4381,66.35941,66.86922,192.5624,89.32004,176.5828,233.9086,8.177586
244.6514,79.1106,1.116379,168.6147,12.30079,155.0761,89.34846,183.477,129.6989,67.09312,67.00024,188.8136,89.5642,176.4702,232.391,8.241547
222.0472,79.69215,1.096586,169.5912,12.40596,155.102,89.56903,185.6548,129.9219,67.77239,67.0912,185.348,89.68515,176.2774,230.3388,8.390913
199.2599,80.25124,1.168886,170.2248,12.49002,155.0498,89.99895,187.5286,129.8051,68.29895,67.22128,182.253,89.94535,175.7617,228.328,8.524271
177.1982,80.78793,1.303356,170.6649,12.58045,154.9454,90.56663,189.4387,129.2145,69.05441,67.49521,179.2771,89.93839,175.2821,226.678,8.621431
155.8681,81.39446,1.387487,171.0676,12.56208,154.8084,91.11127,191.159,128.4106,69.66078,67.75376,177.0181,89.93391,174.5445,224.8786,8.65938
135.7902,82.11362,1.497189,171.5497,12.57734,154.9137,91.71113,192.7807,127.6696,70.25413,68.088,175.27,89.84705,173.5962,223.368,8.670668
117.63,82.70368,1.462135,172.0914,12.40371,154.8782,92.30336,193.8915,127.0937,70.82263,68.4379,173.8167,89.64668,172.5949,221.8608,8.550205
101.3451,83.07662,1.44525,172.3086,12.42222,155.0201,92.83714,194.659,126.4226,71.07895,68.69561,173.1798,89.24962,172.0159,220.398,8.448759
87.3914,83.79469,1.451189,172.6966,12.46743,155.2855,93.31902,194.784,125.7032,71.49265,68.97182,172.8066,89.0414,171.3749,219.0911,8.390902
75.58495,84.47345,1.301935,172.5574,12.51297,155.1955,93.76665,194.5173,125.0744,71.51508,69.1026,172.4941,88.79397,170.7392,217.5205,8.331425
65.88819,85.4169,1.363356,172.6185,12.55528,155.3047,94.49487,194.1906,124.6719,71.54442,69.39214,172.6178,88.42531,170.4418,216.3838,8.335007
58.11989,86.4339,1.313318,172.8282,12.70861,155.5547,95.1101,193.4804,124.4473,71.39565,69.66035,173.2305,87.88352,170.087,215.369,8.243124
52.0619,87.44185,1.256004,172.4329,12.90462,155.4147,95.6778,192.2209,124.0097,71.19048,69.66248,174.0675,87.55634,170.2959,214.0665,8.345835
47.68968,88.40833,1.372534,172.14,12.99512,155.1223,96.30549,190.624,123.5893,71.18456,69.67504,175.1618,87.15227,170.6259,213.0257,8.53669
44.34575,89.437,1.436253,171.7726,12.96479,155.0927,96.72663,188.8712,123.3937,71.11407,69.6127,176.3972,86.69318,171.1758,211.3305,8.595797
41.65612,90.52617,1.469015,171.236,12.92914,154.8869,97.29625,186.7258,123.3101,71.04874,69.57185,177.9394,86.24558,171.9406,210.0247,8.635208
39.66372,91.51458,1.429224,170.7103,12.78047,154.7039,97.93466,184.2423,123.2805,70.97635,69.45619,179.5783,85.74109,172.9031,208.6505,8.711765
38.28231,92.25604,1.363708,169.6981,12.75983,154.73,98.44653,181.7219,123.0669,70.80265,69.33933,181.2541,85.23414,173.9575,206.6472,8.734804
36.87449,93.01183,1.316158,168.8042,12.66556,154.5347,98.94266,178.9466,122.556,70.84368,69.03387,182.633,84.96736,174.7816,204.8938,8.725651
35.83654,93.76581,1.218739,167.6185,12.59866,154.1881,99.54936,176.4197,121.9588,70.56224,68.92544,183.8944,84.58781,175.7656,203.1643,8.742786
34.94268,94.63446,1.253868,166.8486,12.50365,154.0794,100.3829,174.2,121.4913,70.37931,68.82623,185.1833,84.16322,176.566,201.503,8.727858
34.24714,95.22525,1.155722,165.7745,12.61888,154.1673,101.0497,171.9318,120.7409,69.87025,68.74099,186.2489,83.7218,176.8145,199.914,8.746729
33.63666,96.06621,1.092413,164.7052,12.79031,154.0114,101.6096,169.759,119.7572,69.30058,68.57925,186.9285,83.46278,177.1748,198.3665,8.829159
33.13741,96.60001,1.130014,163.8931,12.77378,153.9653,102.1832,167.9115,118.772,68.54821,68.47199,187.2813,83.08908,176.9025,196.851,8.949451
32.5499,97.19006,1.195816,163.2858,12.83662,154.0385,102.5913,166.6653,117.8242,67.73367,68.38625,187.5362,82.69427,176.4638,195.1045,8.911879
31.83706,97.77142,1.269464,162.7321,12.82003,153.843,103.0889,165.4966,116.8958,66.99008,68.49998,187.5995,82.39248,175.7301,193.5568,8.957445
31.33617,98.34454,1.377317,162.3881,12.85543,153.8278,103.6793,164.8637,115.7699,66.5163,68.57394,187.1439,81.96012,174.9058,191.5567,8.991247
30.74152,98.92868,1.541348,162.2195,12.91471,153.7033,104.197,164.6367,114.9271,66.12516,68.67402,186.321,81.82156,174.0559,189.7762,8.957943
30.1513,99.20252,1.67872,162.3503,12.96558,153.2531,104.8516,164.4004,114.2347,65.85445,68.65723,184.9436,81.65183,172.8886,188.0497,8.812284
29.65636,99.55996,1.750792,162.5393,12.99396,152.9052,105.4907,164.6033,113.5638,65.772,68.82129,183.1237,81.46938,171.8404,186.3128,8.741268
29.13369,99.91152,1.83853,162.8703,12.89997,152.8045,106.1686,164.817,113.2155,65.87581,68.8105,180.9905,81.14933,170.977,184.1404,8.632215
29.03858,100.2802,1.748867,163.2894,13.00722,152.9604,106.6524,165.1616,112.668,65.98129,68.90891,178.3486,81.01154,170.006,182.1936,8.603064
28.80333,100.6512,1.676023,163.837,13.04279,153.0172,107.1214,165.4444,112.5019,66.22018,69.01613,175.4641,80.89088,169.158,180.2935,8.524029
28.68405,100.9623,1.508476,164.3774,13.06789,153.4161,107.2337,166.0107,112.1638,66.35638,69.24642,172.6747,80.71191,168.1725,178.3711,8.499487
28.53453,101.5158,1.410259,164.8956,13.11638,153.9421,107.663,166.5079,111.8167,66.57654,69.58006,169.9745,80.54627,167.2071,176.5514,8.49342
28.3835,102.3925,1.389183,165.2611,13.00353,154.5083,108.1324,166.9903,111.761,66.68927,69.95261,167.1636,80.44437,166.4596,175.0258,8.471703
28.41796,102.8927,1.36838,165.4133,12.94398,155.1911,108.5592,167.5379,111.4777,66.81915,70.16638,164.3968,80.35719,165.5042,173.6281,8.502258
28.3785,103.8356,1.431581,165.6101,12.9249,155.8357,109.1849,167.9511,111.5006,66.68001,70.63306,161.9357,80.4028,164.7929,172.8716,8.543076
28.49684,104.6902,1.524036,165.5979,12.85172,156.3366,110.041,168.0601,111.4856,66.2738,70.93431,159.3144,80.31522,163.7637,171.8055,8.468195
28.68027,105.4131,1.618494,165.6955,12.70379,156.8329,110.6996,168.2312,111.0226,65.8604,71.28328,157.1254,80.2579,162.6261,170.5282,8.387102
28.8009,106.3383,1.745262,165.4981,12.54253,157.2245,111.3676,168.189,110.5894,65.34544,71.66959,155.0823,80.14079,161.8289,169.1559,8.3501
29.15866,107.4696,1.727257,165.4221,12.46826,157.5814,112.1839,168.0484,109.9901,64.96248,72.1984,153.1821,80.13217,161.191,167.8113,8.287561
29.19191,108.4048,1.719898,165.276,12.4356,157.9516,112.6677,167.522,109.3799,64.61123,72.6649,151.8777,80.05305,160.6535,166.4751,8.230776
29.2986,109.8502,1.727821,165.0775,12.46881,158.347,112.8639,166.9161,108.406,64.51504,73.16444,150.8582,79.91074,160.3162,165.1539,8.17388
29.56035,111.7272,1.690845,164.672,12.54404,158.7231,113.1933,165.9826,107.297,64.36784,73.5489,149.9606,79.74452,160.3703,163.8375,8.153461
29.79193,114.3739,1.766813,164.063,12.56963,159.1684,113.2222,164.7821,106.4655,64.18476,73.81064,149.3449,79.59574,160.9071,162.6673,8.205486
29.99135,117.3958,1.79425,163.2529,12.69162,159.8073,112.9687,163.5215,105.4047,63.98045,73.86185,149.2058,79.40033,162.0389,161.5517,8.307428
30.35151,121.4775,1.840498,162.3479,12.7983,160.4313,112.6812,162.1395,104.4949,63.61225,73.84783,149.17,79.06606,164.2158,160.4428,8.398207
30.71473,126.2043,1.907734,161.3939,12.88598,161.1559,112.4678,160.7158,103.6042,63.09371,73.5878,149.208,78.77348,166.498,159.0033,8.437363
31.33374,131.3365,1.951109,160.5736,13.03719,161.8127,111.9576,159.5369,103.0158,62.6452,73.21474,149.5763,78.65216,169.285,157.3721,8.443062
31.8958,136.5689,1.931311,159.4295,13.12691,162.1433,111.3163,158.4065,102.2184,62.29286,72.78614,149.6819,78.5269,172.6097,155.6792,8.537621
32.6011,141.2853,1.884771,158.5563,13.07875,162.5515,110.8771,157.3867,101.5505,62.20337,72.46928,149.7781,78.37328,175.7101,154.0874,8.561911
33.20981,144.8907,1.899937,157.8566,13.10319,162.8723,110.4638,156.4528,100.8622,62.10123,71.91756,149.9088,78.25026,178.4216,152.2876,8.612988
34.07283,147.3577,1.764175,157.1198,13.07193,162.9537,110.2778,155.5725,100.3474,62.06992,71.38564,149.7757,78.23438,180.4612,150.2681,8.632263
35.05488,148.2906,1.512011,156.4473,13.10284,163.1882,110.3,154.8317,99.81034,62.0173,70.89296,149.4504,78.36051,181.7983,148.3513,8.624233
36.04663,147.7635,1.458414,155.7953,13.1653,163.4948,110.2515,154.2818,99.37208,61.93385,70.50553,149.2171,78.3221,182.1202,146.5615,8.635105
36.83076,146.1864,1.434242,155.1623,13.20058,163.7776,110.1875,153.708,98.88623,61.86088,70.02168,148.7961,78.26999,181.9428,144.7988,8.646677
37.98085,143.823,1.412739,154.4934,13.13273,164.3824,110.078,153.438,98.6171,61.76276,69.58373,148.0521,78.22984,181.2957,143.0764,8.686283
39.08854,141.1017,1.364315,153.8499,13.16288,164.8834,110.0633,153.0867,98.53777,61.58554,69.25471,147.0712,78.34042,179.5067,141.2486,8.533792
40.44449,138.5563,1.469675,153.3438,13.2227,165.3054,109.9376,152.965,98.65302,61.65366,68.92641,145.6498,78.57249,177.5151,139.5912,8.534147
41.66251,135.8399,1.592463,152.8662,13.18436,165.3474,109.8646,153.1472,98.51247,61.963,68.74619,144.0397,79.01711,176.015,137.9453,8.543425
43.2342,133.3237,1.669317,152.4738,13.10428,164.8787,109.9685,153.4581,98.65395,62.50594,68.68045,142.2245,79.53951,173.2513,136.3903,8.465094
44.89377,131.4462,1.793938,152.1864,13.03445,163.9455,110.1284,153.9149,98.93764,63.21993,68.48602,140.2237,80.31786,170.7457,134.7136,8.444454
46.91675,129.9887,1.816236,151.9182,12.91649,162.5642,110.2914,154.5546,99.35918,64.00171,68.39768,138.198,81.4583,168.3301,133.0441,8.327559
48.89026,128.616,1.792007,151.8843,12.8516,160.9023,110.5382,155.721,99.74066,64.8956,68.26919,136.3562,82.82059,166.3538,131.552,8.218111
51.3625,127.5547,1.815172,151.5527,12.92756,159.1143,110.7333,157.2692,99.90829,65.72269,68.28338,134.6596,84.34769,164.5274,130.2565,8.102966
55.00621,126.958,1.89654,151.0934,12.9515,157.1607,110.9987,159.2184,100.0328,66.58633,68.19866,132.8474,86.61763,163.2341,128.8911,8.061453
60.78937,126.4563,1.879368,150.6116,13.01649,155.677,111.0465,161.5946,99.86303,67.31285,68.09431,131.2217,89.40064,161.89,127.639,8.108534
67.45579,126.0181,1.85334,150.1506,13.18078,154.0475,111.1424,163.8788,99.45748,67.75092,68.06121,129.7578,92.85954,160.7587,126.5091,8.14646
76.93469,125.8818,1.894594,149.5639,13.31921,152.7827,111.1531,166.5134,98.89451,67.74934,68.16371,128.3852,97.04904,160.1121,125.6475,8.325891
89.78162,125.3267,1.842657,148.8936,13.36998,151.6172,111.4442,168.6106,98.13762,67.44147,68.41069,127.1389,101.7149,159.9339,124.8676,8.455074
108.1065,124.932,1.728027,148.1712,13.35492,150.2992,111.739,169.6785,97.2752,66.86037,68.8913,125.997,106.0502,159.0912,124.1717,8.579407
132.5022,124.8126,1.736046,147.3924,13.23421,149.1579,111.8046,169.2221,96.39797,66.0399,69.739,125.0267,109.675,158.5831,123.8657,8.637272
163.1454,124.9651,1.733051,146.6819,13.00683,148.1466,111.9732,167.4591,95.51907,65.04363,71.0051,124.3067,111.765,158.3082,123.5978,8.607473
200.3711,124.8259,1.620346,145.8475,12.82742,147.0412,112.0653,164.8271,94.6058,64.00742,72.71861,123.7403,111.909,157.9581,123.4195,8.485397
243.9467,124.6231,1.649534,144.7712,12.76296,146.2288,112.3243,161.2914,93.66293,62.824,74.95205,123.1778,110.2125,157.7897,123.3245,8.333126
291.2039,124.5355,1.75655,143.8539,12.79439,145.3649,112.5096,157.3038,92.82903,61.83318,77.48103,122.3563,107.2218,157.6427,122.9281,8.332521
338.1341,124.4985,1.948961,143.0391,12.83291,144.557,112.4398,153.0522,92.07578,60.91433,80.41321,121.7215,102.8274,157.6272,122.0819,8.281818
378.441,124.7371,2.240534,142.2764,12.92601,143.5867,112.5302,149.0088,91.63663,59.99252,83.84357,121.1222,98.22087,158.0724,120.9119,8.300556
410.5762,124.9926,2.416399,141.3816,13.11452,142.5246,112.5384,145.3452,91.46435,58.92816,87.11066,120.4929,93.78798,158.4086,119.3149,8.282417
429.4778,125.1107,2.482788,140.6601,13.16448,141.5142,112.4179,141.8201,91.56824,58.12189,90.18782,119.8008,89.73119,159.0913,117.4187,8.361387
434.5762,125.4561,2.536922,140.171,13.20899,140.3921,112.449,138.8008,92.05437,57.54565,92.61311,119.2533,86.32932,159.7347,115.2738,8.425072
424.2587,126.1709,2.458647,139.688,13.16999,139.3778,112.4837,136.0095,92.94769,57.09018,94.00327,119.0349,83.40074,160.0677,113.1427,8.396774
401.0224,126.7599,2.306324,139.3667,13.09037,138.5731,112.4533,133.7971,94.24808,56.8914,94.24693,118.819,80.91366,160.0847,110.6991,8.443113
367.8916,127.3139,2.155832,138.8433,12.96838,137.6559,112.495,132.0578,95.85535,56.76199,93.1019,118.6869,78.7546,159.3218,108.5582,8.451672
328.8126,127.7062,2.059811,138.5072,12.86513,137.1159,112.4393,130.3831,97.56104,56.6161,90.65828,118.6313,76.98672,158.2682,106.6449,8.473894
286.2986,128.2701,2.030876,138.1803,12.85077,136.5549,112.46,128.6649,99.29724,56.54275,87.37023,118.5343,75.47991,156.5318,104.8368,8.460417
243.6584,128.9012,2.090902,137.6072,12.90243,135.8481,112.5902,126.9882,100.883,56.31024,83.71739,118.7289,74.01781,154.3231,102.9076,8.276342
203.4726,129.752,2.218109,136.9827,12.83901,135.1177,112.8775,125.3356,102.0231,55.9554,79.96608,118.7747,73.04877,151.8539,101.195,8.223618
168.3684,130.539,2.234009,136.3615,12.82937,134.4771,113.0108,123.381,102.4363,55.55566,76.30549,118.8459,71.81512,149.0301,99.67341,8.159578
138.6168,131.3678,2.244118,135.7608,12.79753,133.9457,112.8796,121.525,102.202,55.17764,73.25479,119.0694,70.47767,146.4783,98.24409,8.147755
115.0981,132.1767,2.265768,135.162,12.82635,133.3467,112.9631,119.8997,101.1157,54.75537,70.46599,119.1804,69.26161,143.7973,97.06355,8.128813
96.43207,133.1731,2.221224,134.4255,12.76408,132.9213,113.0686,118.4658,99.24242,54.25681,68.13245,119.5442,67.95087,141.3439,95.75137,8.263639
83.11102,133.7011,2.236374,133.5889,12.81998,132.4755,113.0018,117.0723,96.87984,54.01466,66.27134,119.7762,66.67127,138.8555,94.48513,8.388752
73.37795,134.4369,2.354761,132.606,12.78585,131.9977,113.0317,115.6005,93.91704,53.69592,64.59692,119.9406,65.32726,136.6196,93.39481,8.467651
66.56516,134.8914,2.368839,131.8118,12.77345,131.851,112.9572,114.3459,90.83848,53.61407,63.14386,120.1455,64.26426,134.7201,92.25507,8.434025
61.43027,135.2939,2.387495,130.8671,12.82295,131.3232,113.1231,112.9314,87.81801,53.54226,61.93877,119.9844,63.29559,132.7816,90.95811,8.416803
57.54845,135.5947,2.346104,129.7176,12.92923,130.7395,113.204,111.4852,85.03458,53.382,60.81337,119.4113,62.52299,130.9382,89.70692,8.384842
54.54342,136.2151,2.263678,128.721,12.88279,130.3985,113.222,110.1713,82.51993,53.24773,59.83587,118.338,61.95913,129.4321,88.43066,8.412678
52.24219,136.9525,2.235157,127.9756,12.85176,130.1641,112.9943,108.7986,80.35011,53.09289,58.96354,116.85,61.14887,128.1246,87.1525,8.357258
50.74192,137.3415,2.355911,127.2629,12.85471,129.6458,112.6749,107.5418,78.35236,52.92928,58.18421,115.3574,60.26735,126.9219,85.84177,8.303802
49.5243,137.7652,2.43845,126.7549,12.91358,129.2023,112.4709,106.5482,76.54652,52.5214,57.42807,114.0543,59.50912,125.8644,84.84865,8.337828
