EL1: Electronic Ladder,A1: 60WkDry_F_2,B1: 60WkDry_F_3,C1: 72WkDry_F_2,D1: 72WkDry_F_3,E1: 60WkFrozen_F_2,F1: 60WkFrozen_F_3,G1: 72WkFrozen_F_2,H1: 72WkFrozen_F_3,A2: 24WkDry_F_3,B2: 36WkDry_F_3
9.68505,5.985827,5.95739,1.778994,12.71429,1.608995,7.628206,7.586702,6.812991,6.203587,5.369099
9.49529,5.865207,5.977514,1.811785,12.77979,1.771688,7.551506,7.545732,6.812503,6.109209,5.464733
9.363746,5.795138,5.89768,1.794714,12.70458,2.197645,7.492067,7.310732,6.862622,5.974382,5.626614
9.389474,5.685798,5.79904,1.810465,12.64633,2.512714,7.406118,7.177767,6.883746,5.939985,6.048599
9.438195,5.574481,5.68199,1.726166,12.56623,2.710001,7.276796,6.854347,6.851689,5.896732,6.566933
9.400531,5.448461,5.716175,1.668745,12.48168,2.861023,7.050167,6.691641,6.713344,5.770094,6.902979
9.311664,5.34579,5.656076,1.535631,12.39606,2.959618,6.769087,6.504858,6.581975,5.587528,7.216946
9.360101,5.172433,5.507816,1.583534,12.43362,2.959072,6.547626,6.54125,6.461043,5.43222,7.30905
9.367885,5.137961,5.320963,1.53075,12.35693,2.884912,6.482939,6.612743,6.218963,5.410904,7.294193
9.111299,5.201535,5.240879,1.529249,12.20658,2.736353,6.459927,6.535904,6.120725,5.431597,7.015278
8.719924,5.163896,5.284958,1.464428,12.03822,2.493931,6.317465,6.471806,5.956811,5.368086,6.495365
8.522365,5.132308,5.298985,1.29093,11.95332,2.137548,6.247406,6.404289,5.950311,5.525761,5.984634
8.265935,5.107305,5.259422,1.146267,11.7652,1.982246,6.201372,6.180496,5.974101,5.565353,5.540499
8.196654,5.044961,5.2402,1.102461,11.61047,1.977062,6.349762,6.16136,6.040149,5.615152,5.58061
8.012654,5.133182,5.154503,1.093077,11.36329,1.997419,6.382912,6.135874,6.038033,5.531139,5.612444
7.826961,5.245709,5.252062,1.159336,11.19601,2.203176,6.42082,6.229771,5.961631,5.525476,5.773041
7.440206,5.322392,5.170519,1.174356,11.01269,2.42425,6.290039,6.223301,5.829488,5.418173,5.973598
7.225717,5.266347,5.091915,1.384058,10.90041,2.645842,6.130219,6.240248,5.684791,5.352972,6.23921
7.17373,5.308703,4.952822,1.52006,10.78963,2.818453,6.018614,6.207294,5.516877,5.28471,6.43922
6.929011,5.23417,4.930399,1.699234,10.82267,2.854511,5.863571,6.179714,5.431371,5.279167,6.665075
6.670002,5.055367,4.962362,1.801718,10.89054,2.78146,5.577631,6.103182,5.250701,5.275017,6.626205
6.534923,4.891981,5.049986,1.764126,10.94298,2.610889,5.456116,6.045115,5.130536,5.411245,6.525507
6.438015,4.644366,5.046545,1.751093,10.98805,2.431944,5.4132,5.983061,5.067486,5.412224,6.429264
6.533257,4.487495,5.125256,1.691338,11.04296,2.281187,5.579109,6.027206,5.057887,5.327869,6.466433
6.545789,4.51674,5.029518,1.646748,11.14575,2.123991,5.677986,5.980171,5.06775,5.216082,6.443178
6.555316,4.618665,5.019041,1.535954,11.25211,2.15337,5.889872,5.950193,4.979012,5.22337,6.441023
6.438367,4.564977,4.896482,1.381552,11.13431,2.013422,5.902981,5.879179,4.916686,5.053783,6.504745
6.381869,4.623125,4.763784,1.217371,11.0981,1.939514,5.897331,5.684429,5.052929,4.919861,6.556805
6.320765,4.644591,4.597067,1.051868,11.15371,1.932514,5.851629,5.432968,5.243091,4.719473,6.50321
6.14119,4.651839,4.46015,0.8582401,11.18206,1.902311,5.739111,5.355614,5.262004,4.567518,6.397818
5.945993,4.625314,4.312353,0.7742405,11.07388,2.020069,5.523521,5.314447,5.235093,4.443689,5.990013
5.762953,4.570415,4.25061,0.7048588,10.88434,2.083467,5.420954,5.348421,5.19229,4.37714,5.677906
5.588173,4.334157,4.22332,0.6843548,10.76528,2.17235,5.267841,5.431496,5.151647,4.246365,5.478214
5.522785,4.248585,4.275831,0.8181763,10.75372,2.306992,5.236147,5.545969,5.103969,4.143379,5.37011
5.494606,4.044834,4.375835,0.9799099,10.7831,2.432024,5.211683,5.597048,4.994407,4.165796,5.466108
5.46798,3.884383,4.405737,1.116295,10.64615,2.720774,5.39576,5.733053,4.738778,4.293926,5.75666
5.308587,3.742523,4.510727,1.325333,10.39118,2.834362,5.549187,5.687311,4.734117,4.439228,6.113554
5.249495,3.764015,4.625904,1.397808,10.24218,2.994974,5.604235,5.591782,4.937556,4.482224,6.61441
5.238706,3.707103,4.633196,1.437895,10.08631,3.058121,5.677637,5.483629,5.003325,4.48558,6.925972
5.190334,3.638299,4.575874,1.378555,9.925393,3.045908,5.557215,5.387297,5.016612,4.419378,7.181782
5.051305,3.600862,4.428354,1.305464,9.70799,3.071575,5.307211,5.376127,5.013115,4.380072,7.284508
4.876223,3.591129,4.29726,1.178755,9.542893,2.814878,5.007265,5.376154,4.939991,4.241089,7.272625
4.631876,3.60808,4.161161,1.067188,9.377303,2.532368,4.711967,5.41794,4.82801,4.107302,7.111774
4.561522,3.730963,4.074865,1.003603,9.323985,2.424755,4.505667,5.541756,4.754004,4.006336,6.994146
4.465994,3.733554,4.142189,0.9023075,9.272632,2.34094,4.40642,5.71842,4.510342,3.983475,6.958307
4.224935,3.763419,4.116692,0.9151173,9.243102,2.436464,4.517611,5.805691,4.282035,3.977808,6.990055
4.138312,3.754352,4.221819,0.9367104,9.152072,2.527431,4.632338,5.748617,4.311427,3.970749,6.914404
4.119016,3.786099,4.21314,0.8928776,9.185563,2.634537,4.734922,5.618517,4.297538,3.876184,7.152948
4.15511,3.727123,4.2113,0.9951305,9.1573,2.790464,4.852732,5.426064,4.153425,3.979921,7.41448
4.014673,3.518618,4.055357,1.09833,9.093913,3.059681,4.83954,5.181482,4.149736,4.06329,7.676165
3.865959,3.340008,3.905785,1.178349,9.074817,3.198328,4.811085,5.065748,3.957126,4.234808,8.051512
3.694413,3.186454,3.784124,1.148548,9.083364,3.167923,4.707182,4.929075,3.804633,4.394552,8.352911
3.649324,3.119438,3.634449,1.133957,9.03184,3.060118,4.680851,4.787125,3.730793,4.662849,8.480116
3.608536,3.084294,3.693491,1.098145,9.020562,3.028244,4.704515,4.78042,3.683274,4.869751,8.583937
3.568916,3.163667,3.777481,1.06102,8.947431,2.886274,4.788828,4.834606,3.616795,4.932667,8.474821
3.633841,3.262374,3.816128,1.062399,8.833316,2.749002,4.886253,4.779341,3.671777,4.840956,8.256121
3.723514,3.323141,3.887459,1.032291,8.693292,2.514038,4.849794,4.812355,3.864113,4.568371,7.948717
3.584785,3.438492,3.949881,0.9960423,8.673028,2.361528,4.674095,4.773075,3.922892,4.235369,7.718729
3.514358,3.554058,3.989391,1.034605,8.615539,2.331472,4.372082,4.822874,3.977247,4.06274,7.527498
3.163714,3.478576,3.794079,1.074026,8.570777,2.405298,4.166733,4.852457,4.117117,3.767721,7.222107
2.882694,3.372311,3.607891,1.075344,8.563222,2.356413,3.994934,4.912306,4.123558,3.753021,7.182795
2.646958,3.165185,3.536058,0.9210129,8.518237,2.393782,3.861706,5.046406,4.100657,3.788263,7.192722
2.617253,2.999658,3.434746,0.8325672,8.452584,2.332895,3.862602,4.927475,4.016545,3.955013,7.126011
2.573172,2.889696,3.475084,0.7092819,8.386544,2.306662,3.961779,4.854168,3.939876,4.033848,7.138838
2.59084,2.804643,3.381334,0.6949291,8.164067,2.21249,4.095781,4.79561,3.860697,4.140104,7.065451
2.863736,2.75354,3.340284,0.6643047,8.044408,2.146439,4.221029,4.688868,3.784007,4.11208,6.907139
3.039529,2.688375,3.3321,0.6625252,7.945495,1.924145,4.258478,4.704552,3.675633,4.025841,6.543705
3.121466,2.617194,3.351934,0.6599083,7.908929,1.863216,4.212091,4.621433,3.489679,3.875006,6.071508
3.130886,2.714299,3.296795,0.6492348,7.939872,1.757992,4.169098,4.565313,3.301699,3.775627,5.495756
3.064619,2.708301,3.204327,0.7749329,7.959147,1.697918,4.119984,4.427876,3.190987,3.781155,4.906946
2.924486,2.702384,3.13357,0.8329353,7.890845,1.566685,4.116058,4.31147,3.171612,3.991314,4.637861
2.7396,2.725063,3.156467,0.894186,7.792872,1.4177,4.08349,4.321379,3.186899,4.171015,4.531815
2.625036,2.686377,3.023401,0.9200096,7.608144,1.295759,4.03145,4.141382,3.211639,4.437435,4.495274
2.475174,2.629532,2.970665,0.8705235,7.40747,1.229788,4.046665,4.165594,3.413219,4.514624,4.652662
2.33345,2.533316,2.912977,0.8839951,7.154819,1.313738,4.050501,4.269053,3.616627,4.681765,4.811663
2.187563,2.435702,2.876368,0.8807945,7.072169,1.400045,4.084555,4.326124,3.735343,4.779091,4.917587
2.065569,2.354384,2.841831,0.9226551,6.952167,1.53548,3.998217,4.488791,3.624109,4.803509,4.827599
1.999933,2.337722,2.897247,0.9789944,6.887141,1.766397,3.944508,4.487286,3.466969,4.816332,4.679459
2.030875,2.344948,2.893444,1.065468,6.931125,2.000818,3.77112,4.508711,3.224027,4.831995,4.504528
1.963203,2.37196,2.873051,1.140419,7.01406,2.16239,3.552349,4.427294,3.050858,4.868299,4.269371
1.873152,2.517451,2.822622,1.205517,7.026772,2.279163,3.389517,4.368988,2.897248,4.697592,4.275127
1.838674,2.599386,2.896088,1.28396,7.107873,2.312365,3.222364,4.347355,2.725314,4.524775,4.538782
1.825872,2.532339,2.844454,1.183895,7.136453,2.276264,3.131468,4.300295,2.491944,4.238873,4.885096
1.817186,2.418256,2.778736,1.112539,7.079547,2.197332,3.265388,4.30797,2.583549,3.811655,5.496904
1.836123,2.341106,2.629208,1.034225,7.043548,2.134758,3.497337,4.351316,2.656051,3.568138,6.061527
1.793012,2.29209,2.521774,0.9950886,6.898114,1.954906,3.608837,4.253843,2.720987,3.50156,6.518391
1.7825,2.245289,2.478735,0.8534565,6.723453,1.62571,3.631691,4.115551,2.596016,3.338831,6.723148
1.9249,2.252348,2.41748,0.7420521,6.534621,1.265482,3.693115,3.953287,2.638387,3.450294,6.75036
1.99916,2.098565,2.32299,0.6327,6.438624,0.9393864,3.570404,3.664808,2.774282,3.559206,6.548704
1.891687,2.115155,2.185183,0.5928516,6.203214,0.7043877,3.455997,3.469868,2.900536,3.689404,6.16127
1.915131,2.150372,2.081093,0.6213188,6.061,0.668148,3.225052,3.250008,2.934133,3.789822,5.6052
1.946418,2.001098,2.108728,0.6715965,5.97416,0.875248,3.08008,3.054392,2.916385,3.926872,5.131701
1.912895,1.916139,2.129822,0.616642,5.990657,1.083893,3.031776,2.875175,2.883636,3.775909,4.429495
1.767415,1.779849,2.052435,0.6123676,5.934503,1.369562,3.023113,2.678616,2.993037,3.688322,3.921314
1.615232,1.835634,1.914537,0.6925964,5.857198,1.644701,3.036928,2.76442,2.964103,3.527514,3.51045
1.468264,1.901303,1.889801,0.8361835,5.80581,1.824913,2.922037,2.789961,2.982842,3.288723,3.288179
1.344907,2.008617,1.943604,0.8455582,5.828435,1.875237,2.910681,2.925869,2.797096,2.840656,3.114668
1.179396,2.100867,2.080336,0.9890308,5.803987,1.932846,2.983891,3.138491,2.917661,2.581194,3.140425
0.9495754,2.048242,2.186619,1.036848,5.800868,1.963531,2.992912,3.178768,2.929322,2.426912,3.139656
0.7550297,2.091947,2.218462,1.138834,5.699967,2.126982,2.962637,3.309546,3.001803,2.420555,3.229992
0.6816721,2.009134,2.275564,1.086327,5.73029,2.175152,2.897938,3.221466,3.002139,2.43442,3.134195
0.6357079,1.898961,2.291325,1.043293,5.663659,2.299324,2.892727,3.156826,3.05523,2.518827,3.042095
0.4503126,1.701517,2.334105,0.9166927,5.539542,2.376657,2.709433,3.06992,2.966786,2.579399,2.727085
0.3876772,1.494588,2.240246,0.7105064,5.311456,2.345976,2.494299,2.905052,2.897733,2.768646,2.762985
0.4675207,1.407071,2.111603,0.6319008,5.059468,2.225273,2.312038,2.933132,2.884014,2.795799,2.87986
0.4860306,1.312245,1.947588,0.5490456,4.891316,2.051907,2.083347,2.874132,2.852411,2.839588,3.023924
0.439743,1.421523,1.876183,0.3789749,4.727166,1.913105,1.9282,2.87759,2.702396,2.840015,3.187225
0.3697405,1.494328,1.900808,0.3396091,4.468314,1.839331,1.832201,2.822433,2.727864,2.795347,3.368649
0.323391,1.545959,1.880196,0.3772659,4.243554,1.830639,1.808239,2.782986,2.558624,2.948568,3.336966
0.3896036,1.591937,1.919861,0.4001904,4.175588,1.821896,1.801937,2.750954,2.612955,3.068638,3.25498
0.5059566,1.645723,2.018074,0.399538,4.168614,1.607769,1.867096,2.666443,2.504354,3.04561,3.03854
0.4813251,1.664728,2.001381,0.3921204,4.164783,1.512819,1.92017,2.67067,2.459653,3.1373,2.862467
0.4162445,1.4679,1.961876,0.4545975,4.107099,1.40486,1.838068,2.677834,2.310539,3.188013,2.847605
0.5166035,1.346712,1.944778,0.4111557,4.133138,1.183493,1.825787,2.664829,2.336346,3.126266,3.047121
0.5475368,1.27214,1.871389,0.4216938,4.141112,1.13718,1.871519,2.693548,2.354422,3.127039,3.145712
0.434536,1.271591,1.747452,0.4989395,4.171319,1.102613,1.866673,2.631285,2.358395,3.292145,3.095665
0.3445463,1.373678,1.655842,0.5125465,4.20589,1.130781,1.92255,2.501837,2.330834,3.400265,3.077194
0.2284632,1.386932,1.573534,0.6011105,4.136462,1.16202,1.983076,2.279116,2.361162,3.523996,3.071444
0.1239691,1.339286,1.434113,0.8320103,4.106189,1.234097,2.126612,2.07852,2.343556,3.825012,3.071493
0.05033875,1.308563,1.379843,0.9550915,4.064574,1.172852,2.259083,1.84185,2.375521,3.960407,3.050987
0,1.368187,1.372528,1.060574,4.009755,1.026049,2.330317,1.602715,2.299851,4.01436,2.996916
0.02062321,1.307503,1.33217,1.173637,3.883963,0.8563023,2.33798,1.523056,2.302043,4.147778,2.943838
0,1.238693,1.343981,1.319939,3.77858,0.7093582,2.216572,1.488583,2.311917,4.174578,3.027565
0.06807852,1.182679,1.449631,1.353874,3.786366,0.5738144,2.0592,1.514578,2.318519,4.050608,2.894552
0.017869,1.114869,1.494705,1.446184,3.788758,0.644455,2.080156,1.495127,2.136206,4.016071,2.637651
0.06506681,1.110938,1.596415,1.435429,3.82985,0.5868359,2.059601,1.481762,2.031527,4.030363,2.1401
0.05646276,1.014629,1.492491,1.417206,3.732403,0.5691757,2.058807,1.339502,1.910323,4.037418,1.734812
0,1.050143,1.382292,1.56336,3.72733,0.5847416,2.094568,1.211273,1.72294,4.139996,1.52705
0,1.069625,1.280615,1.898264,3.714629,0.657835,2.134132,1.179764,1.535916,4.311117,1.467337
0,1.099944,1.17282,2.233234,3.565149,0.7396049,2.191845,1.1667,1.322853,4.345432,1.526173
0.09297991,1.158097,1.057453,2.705338,3.428685,0.8141251,2.226885,1.296602,1.163319,4.401217,1.660097
0.08575058,1.15959,0.8867216,3.185247,3.223379,0.8855953,2.111916,1.472788,1.168342,4.390114,1.781652
0.09558344,1.183677,0.8761339,3.687632,3.075297,1.057827,2.049904,1.554483,1.25374,4.327528,1.962692
0.292304,1.153472,0.9212618,4.051834,2.972028,1.110954,1.858873,1.502949,1.270631,4.07478,2.01371
0.261899,0.966279,0.9936066,4.353559,2.85801,1.092171,1.731426,1.373758,1.390365,3.79413,1.967907
0.34232,0.8503542,1.115586,4.403667,2.695368,1.0184,1.585897,1.213037,1.551648,3.612059,1.813889
0.1876287,0.7553082,1.071487,4.405062,2.47657,0.9787273,1.52615,0.956192,1.664655,3.455278,1.572016
0.013515,0.7034092,1.08622,4.360233,2.466889,0.9116726,1.567814,0.7570829,1.624554,3.245266,1.403675
0,0.6860943,1.150441,4.245255,2.524488,0.8396454,1.583769,0.6546907,1.62553,3.063808,1.359646
0.006629467,0.6350603,1.147593,4.100912,2.557837,0.7440548,1.591654,0.601367,1.613483,2.85183,1.366379
0,0.6674538,1.108522,3.920988,2.548797,0.5907211,1.569593,0.662672,1.557779,2.708796,1.350357
0,0.6501932,0.9624395,3.628025,2.59209,0.563343,1.51507,0.7252817,1.611773,2.596094,1.280706
0.1435337,0.6057568,0.9371462,3.355734,2.662038,0.4308548,1.483782,0.6746054,1.626406,2.471113,1.130659
0.2025676,0.5687838,0.9201632,2.921371,2.611765,0.3173923,1.384214,0.6295357,1.621365,2.333532,0.9788628
0.1801243,0.4349003,0.9334316,2.510653,2.531431,0.2452888,1.283014,0.669014,1.682539,2.232132,0.8377495
0.1113133,0.4150448,0.9308996,2.09914,2.334558,0.4119015,1.296499,0.7787476,1.659271,2.231438,0.7751236
0.0226512,0.4936857,0.8106375,1.724596,2.117771,0.456295,1.286383,0.8020744,1.576501,2.192308,0.747879
0.05610228,0.55762,0.6989918,1.522886,2.001015,0.4245682,1.257677,0.819191,1.444322,2.055433,0.8372974
0.02582645,0.7265644,0.6827335,1.383013,1.955667,0.5263939,1.17247,0.7255678,1.402771,1.921074,0.9863071
0,0.7301178,0.5864763,1.460814,1.763767,0.4739723,1.155594,0.7249174,1.404399,1.944321,1.04821
0,0.7461729,0.4697275,1.659176,1.600249,0.4863815,1.087906,0.687479,1.36642,2.086012,1.106083
0,0.656683,0.2891598,1.873856,1.574765,0.5354652,1.051197,0.8252354,1.403344,2.192926,1.093929
0.09205103,0.570406,0.1855011,2.060411,1.55794,0.5621586,0.9838181,0.896349,1.317567,2.402199,0.8686943
0.1314468,0.5498085,0.1885777,2.182089,1.518532,0.642149,1.017569,1.009628,1.329419,2.716309,0.7658176
0.2690439,0.5274906,0.2593441,2.264366,1.447361,0.8010788,1.000187,1.191572,1.282458,2.969828,0.8101616
0.2967463,0.5161352,0.3918772,2.377607,1.341866,0.9619045,0.9614887,1.340866,1.253838,3.222431,0.9492016
0.3786311,0.6138783,0.4983463,2.538263,1.27407,1.169653,0.8871765,1.329542,1.217359,3.345758,1.21784
0.5295024,0.6072178,0.5862226,2.543688,1.17317,1.340517,0.8613949,1.268614,1.274451,3.209118,1.542448
0.49472,0.5411758,0.6783648,2.470707,1.008451,1.643614,0.8912659,0.9818745,1.435103,2.999035,1.854132
0.4089923,0.3561401,0.6201229,2.368088,0.9406462,1.988752,0.9375534,0.8139267,1.516615,2.689917,2.200434
0.4777865,0.1600037,0.5551872,2.186195,0.9360609,2.357552,0.9051189,0.6395912,1.67713,2.213249,2.476212
0.3568201,0,0.4797649,1.989185,1.014419,2.604544,0.8528042,0.4802685,1.685269,1.707062,2.47794
0.3574138,0.02259731,0.4069967,1.772982,1.067376,2.94803,0.8344135,0.4000025,1.54635,1.452251,2.336683
0.34062,0.1170311,0.2731667,1.557278,1.121902,3.157837,0.9037914,0.3921404,1.454789,1.379637,2.193106
0.3358574,0.244772,0.2024784,1.327436,1.03913,3.342266,1.162529,0.3726578,1.180591,1.41012,1.924677
0.1729608,0.3083725,0.1909046,1.214478,0.966774,3.528374,1.242281,0.3023291,0.9417944,1.503332,1.537056
0.147727,0.42278,0.1612453,1.19433,0.8726168,3.850908,1.395491,0.2585096,0.6859255,1.651239,1.214821
0.179019,0.4488678,0.09153175,1.151367,0.6853256,4.114864,1.476892,0.2714701,0.4713049,1.761772,1.17663
0.1588535,0.4966412,0,1.257347,0.6050835,4.622894,1.562456,0.3369045,0.3826618,1.85334,1.118103
0.007524014,0.3645382,0,1.351463,0.6139088,5.394405,1.5037,0.4865665,0.337244,1.88891,1.074738
0.06429148,0.2105703,0.06261444,1.383522,0.5629139,6.071085,1.446514,0.5118227,0.3334351,1.783432,1.085396
0,0.1345081,0.1755629,1.41754,0.5635786,6.659719,1.249052,0.3875761,0.2687864,1.687311,1.206173
0.09177399,0.1594028,0.3060703,1.341833,0.6928024,7.213821,0.9535847,0.3631525,0.2080755,1.460726,1.334087
0.0987606,0.1108894,0.2449999,1.089722,0.5809755,7.371513,0.8702641,0.3835402,0.2351151,1.292549,1.362509
0.02074575,0.0510931,0.2441702,0.7935486,0.4760695,7.381418,0.8682098,0.3236818,0.2058401,1.067158,1.335535
0,0,0.07212067,0.5299339,0.3068237,7.902853,0.6455822,0.2112837,0.2954006,0.9220886,1.152342
0.09104633,0,0,0.3610382,0.2247686,10.18767,0.5669918,0.1882038,0.3335209,0.887476,1.023966
0.1603823,0,0,0.288168,0.1767998,13.5515,0.4440746,0.2466955,0.3534613,0.929903,1.048103
0.2335615,0,0,0.3052921,0.1060429,17.17385,0.5186157,0.338666,0.4303246,1.030161,0.9255657
0.06519175,0,0,0.3598461,0.008024216,20.59118,0.5804939,0.3856449,0.4721861,1.302799,0.9026566
0,0,0,0.4108105,0,22.87063,0.8241539,0.3250351,0.3514032,1.524311,1.007397
0,0.0169735,0,0.3421326,0.04023457,23.70044,0.8820305,0.2605314,0.258008,1.723726,1.269665
0,0.05842972,0.01086998,0.2945232,0.2042866,22.84821,0.9178352,0.2032204,0.1817045,1.67593,1.448444
0,0.03316402,0,0.06319427,0.2010536,20.29222,0.9289207,0.2608776,0.1160774,1.603323,1.685341
0,0,0,0,0.4000864,16.52016,0.8720207,0.404973,0,1.385923,1.92168
0.1048288,0,0,0,0.5137062,12.78725,0.6931877,0.5065355,0.008922577,1.199949,2.097717
0.1946735,0,0.02460575,0.08890343,0.7057238,10.10419,0.5095634,0.6453743,0.07336235,0.9663448,2.116028
0.3086977,0,0.04206371,0.2777901,0.782999,7.900555,0.3937969,0.7233143,0.1807098,0.9075394,2.138559
0.3913779,0.01379395,0.05436516,0.5783577,0.6892796,5.993515,0.3705463,0.759532,0.3133001,0.8334427,2.140182
0.3043423,0.001051903,0,0.8206997,0.5417366,4.590071,0.2692471,0.7317905,0.4138794,0.9138794,2.10807
0.37289,0.1348267,0,1.005848,0.3286066,3.399471,0.3519917,0.6021328,0.4629335,1.001488,1.824221
0.2512898,0.243639,0,1.090687,0.04336834,2.559122,0.3056374,0.4048157,0.4939308,1.123629,1.49004
0.1654816,0.352726,0,1.129221,0,1.924719,0.2957706,0.3869553,0.5401011,1.275379,1.281708
0.1427932,0.4370413,0.02186871,0.9742317,0,1.603849,0.1412678,0.3817825,0.5341063,1.433535,1.149897
0.0832057,0.4732351,0.1237078,0.9126453,0,1.305225,0.0226593,0.4721928,0.4660101,1.349751,1.164085
0,0.413846,0.2934837,0.8448982,0.01490402,1.048061,0,0.4739857,0.4369526,1.247267,1.102797
0,0.3623819,0.5289412,0.8048592,0.07304859,0.8936844,0,0.4241972,0.3830318,1.296377,0.8503246
0,0.2295179,0.7152681,0.639534,0.1415691,0.908247,0.1021194,0.3435974,0.3417902,1.503359,0.7344952
0,0.1543989,0.7791662,0.5083561,0.2232151,0.9589119,0.2448807,0.3023367,0.3219862,1.726496,0.6267643
0,0.1124697,0.7350101,0.3109169,0.3230972,0.9542103,0.4103966,0.2556715,0.2498417,1.895344,0.4408531
0.09038401,0.1795902,0.6491003,0.1505089,0.5406265,1.064592,0.5658302,0.1807556,0.1360283,1.955299,0.1961498
0.01836443,0.1760712,0.510726,0.08049774,0.6219234,1.12517,0.5948067,0.2075596,0.05174637,1.995262,0
0.1315432,0.1524668,0.3462667,0.08882904,0.564991,1.082075,0.4827213,0.2764521,0.05957699,2.155947,0
0.1726341,0.1013269,0.1783686,0.2425137,0.4994926,1.14319,0.2623329,0.3462563,0.1938,2.258347,0
0.2067938,0.08330441,0.0355835,0.3931904,0.4636765,1.076616,0.09990883,0.4263935,0.2621231,2.293139,0
0.1392446,0.0927,0.05321884,0.595686,0.3307095,1.037603,0.1035461,0.3426046,0.3321705,2.597326,0.005901337
0.07437706,0.09213257,0.04307079,0.7446651,0.04307461,0.9816742,0.1267414,0.1389017,0.4250011,3.003633,0.04800034
0.194366,0.02307415,0,0.7329483,0,0.7989082,0.2719631,0,0.4956188,3.488783,0.0971756
0.1250486,0.07736683,0,0.6143761,0,0.3843594,0.4148769,0.0004081726,0.5588217,3.763546,0.04370308
0.1101828,0.1444054,0,0.5129604,0,0,0.601017,0.02943039,0.655982,3.604204,0.04714394
0.1319652,0.2319498,0,0.4190617,0,0,0.7506981,0.1153374,0.7129498,3.316385,0
0.05555534,0.2826233,0,0.261282,0,0,0.83395,0.1979542,0.7691269,2.942965,0
0.005750179,0.3358316,0.01289272,0.2941952,0,1.823767,0.797802,0.1531878,0.7791128,2.501055,0.007600784
0,0.4996176,0,0.3385048,0,4.222824,0.858902,0.1916838,0.857173,2.084692,0.5453987
0.1261139,0.6300716,0.01489925,0.3416824,0,6.473593,0.7604809,0.1734219,0.8405209,1.738668,1.244541
0.2172995,0.7801771,0.1711006,0.4397736,0.03310776,8.290731,0.6855316,0.1089287,0.7040396,1.615341,1.788364
0.2973599,0.7902727,0.217679,0.4174252,0,9.376299,0.6442089,0.03893089,0.6078033,1.462307,2.134115
0.3302536,0.6984653,0.3031845,0.4596272,0,9.506117,0.577343,0.1534481,0.5115509,1.422441,2.306038
0.2756705,0.7241392,0.3101015,0.6161232,0,8.447714,0.4398594,0.3298588,0.4830809,1.278362,2.218929
0.1657648,0.6979952,0.2393274,0.680006,0,6.810635,0.273632,0.4360952,0.60849,1.06859,2.024792
0,0.5659065,0.04965496,0.7144814,0,5.407681,0.1236973,0.5949421,0.6906996,1.010368,1.64398
0,0.4526358,0,0.7517185,0,4.305723,0,0.6852264,0.8277998,0.9656525,1.455492
0,0.4047575,0,0.7299404,0,3.363567,0,0.790062,0.9383631,0.8920841,1.346859
0,0.3316545,0,0.5695324,0,2.567577,0.087883,0.7556152,1.097845,0.7191944,1.470821
0.05043316,0.1005077,0,0.4117222,0,1.907362,0.001522064,0.6473618,1.161074,0.5330257,1.895018
0.1483798,0.01514149,0,0.2418098,5.722046E-06,1.433353,0.05975723,0.457921,0.9838247,0.2893028,2.284069
0.2547216,0,0,0.08050728,0,1.143135,0.1362381,0.406045,0.8985615,0.07776642,2.860617
0.291894,0,0,0.05609703,0,0.8357353,0.2775059,0.3092422,0.8742304,0.01232529,3.287889
0.3965745,0,0,0.07815552,0,0.5153656,0.3492012,0.1826315,0.8601723,0.02266884,3.401299
0.4153886,0,0.0196228,0,0,0.2070484,0.4026546,0.02511406,0.8031893,0,3.399988
0.456738,0,0,0.02067947,0.001073837,0.03314209,0.4477692,0.03945541,0.7716942,0,3.243528
0.6670008,0,0.1135473,0.2236137,0.04064751,0,0.4817142,0.03049278,0.7432108,0,2.9937
0.6705513,0.07386398,0.1961432,0.2294712,0.06564999,0,0.5654411,0.1626129,0.727973,0,2.599125
0.6792159,0.110508,0.3808384,0.05849075,0.1320591,0,0.5655327,0.2989349,0.6771498,0,2.271828
0.5804296,0.1021824,0.4612751,0,0.136775,0,0.5003757,0.335,0.5553026,0,2.047529
0.525362,0.2043543,0.5171347,0,0.09539413,0.1404781,0.4224129,0.3477249,0.4032135,0.002353668,1.957935
0.5910625,0.2444572,0.555501,0,0.01569653,0.3371372,0.3105869,0.4274397,0.3320122,0.0771904,1.99593
0.6398182,0.3386908,0.4270582,0,0,0.4533882,0.2836361,0.5158043,0.3863792,0.1050301,1.92803
0.6327806,0.1644564,0.2883072,0,0,0.5075569,0.1767712,0.4575109,0.4478598,0.04203987,1.586555
0.6581798,0.2317696,0.212142,0,0,0.428854,0.05451012,0.5310478,0.5071754,0,1.399418
0.6589808,0.1929731,0.1323271,0.1140881,0.08845425,0.3052597,0,0.657156,0.6513147,0.05774307,1.212688
0.6774168,0.1330328,0.1020536,0.2600574,0.1628933,0.2281952,0,0.7379885,0.6962957,0.1264687,1.076794
0.5427151,0.05761147,0.1224003,0.2587109,0.2576294,0.1008873,0,0.8378563,0.715189,0.1045761,1.018749
0.4975266,0.04085445,0.1846848,0.09666252,0.358552,0.1564064,0,0.9211044,0.7550545,0,0.9944248
0.42869,0,0.2462406,0.05677605,0.4962282,0.1461143,0.001005173,0.8214054,0.6790648,0,1.103954
0.336771,0.02471733,0.3557892,0,0.5510101,0.2009869,0,0.7522669,0.6465244,0.1327877,1.22831
