EL1: Electronic Ladder,A1: 32WkDry_F_2,B1: 32WkDry_F_3,C1: 36WkDry_F_2,D1: 36WkDry_F_3,E1: 40WkDry_F_2,F1: 40WkDry_F_3,G1: 44WkDry_F_2,H1: 44WkDry_F_3,A2: 48WkDry_F_2,B2: 48WkDry_F_3,C2: 52WkDry_F_2,D2: 52WkDry_F_3,E2: 32WkFrozen_F_2,F2: 32WkFrozen_F_3,G2: water,H2: 36WkFrozen_F_3
18.21872,22.43735,0.7784472,182.3701,227.3236,54.16027,51.58366,90.8899,86.74158,27.77403,31.44178,110.3081,0,137.0592,6.69216,122.6531,135.6763
17.438,22.17672,0.6754856,177.2187,223.7092,53.04187,50.54626,89.19658,84.50809,27.27311,31.14653,109.3232,0.01033592,137.5404,6.721414,122.343,135.476
16.86738,21.92187,0.5462437,172.7567,220.7536,51.90454,49.60844,87.61967,82.41743,26.96797,30.7205,108.2866,0,137.9262,6.686389,122.027,135.3885
16.64213,21.72005,0.5598488,168.7804,218.0854,50.91346,48.59788,86.11019,80.46118,26.7549,30.29526,107.3029,0,138.3273,6.618918,121.8351,135.1241
16.57688,21.45741,0.5871935,164.9157,215.4663,50.06192,47.52489,84.73329,78.43907,26.49422,29.87678,105.9559,0.005827904,138.5392,6.544774,121.6448,135.0744
16.45852,21.09467,0.5966158,161.2734,213.4403,49.23238,46.53163,83.4006,76.64135,26.23891,29.45423,104.775,0,138.8803,6.394979,121.6083,135.2261
16.46589,20.77045,0.6761189,157.727,212.1334,48.47333,45.65425,82.00649,75.01279,25.98977,28.97954,103.5631,0,139.1647,6.361934,121.5028,135.3265
16.63826,20.35862,0.6689854,154.3226,210.885,47.85821,44.77232,80.67069,73.5432,25.58708,28.65903,102.4753,0,139.5569,6.323193,121.3295,135.4335
16.67247,19.91829,0.7775459,151.3855,209.9436,47.45035,44.01965,79.52322,72.18532,24.98711,28.43621,101.6608,0,140.2282,6.400716,121.1878,135.7386
16.84927,19.53954,0.6656036,148.7669,209.3621,46.95442,43.23786,78.40533,70.9607,24.36492,28.30669,100.7291,0,140.9895,6.403625,121.1064,135.8282
17.22406,19.17609,0.6652813,146.2603,209.7006,46.49556,42.58789,77.36491,69.68217,23.72738,28.07145,99.96847,0.0008239746,141.5936,6.516097,120.8897,135.823
17.14243,18.9269,0.7173843,144.0005,210.5915,46.20963,41.92405,76.53555,68.42805,23.37132,27.79892,99.30436,0.008635521,141.997,6.522786,120.835,136.1507
17.43853,18.52722,0.7141924,142.0061,211.615,45.58583,41.31422,75.53606,67.08434,23.18629,27.63027,98.382,0,142.2999,6.596452,120.6261,136.214
17.82478,18.15213,0.7729006,140.2911,212.9533,44.95538,40.54327,74.77733,65.85735,23.09375,27.56765,97.57024,0,142.4894,6.554656,120.3044,136.4566
17.96032,17.92909,0.7665949,138.6587,214.4001,44.30849,39.62786,73.95876,64.77016,23.01715,27.58043,96.58607,0.03006077,142.7706,6.52849,120.3203,137.0519
18.25215,17.76838,0.7121639,136.9362,216.2387,43.70946,38.81754,73.02701,63.63148,22.9046,27.52493,95.79388,0,143.0227,6.434482,120.3236,137.691
18.41615,17.64038,0.7306728,135.569,218.8186,43.24197,38.06311,71.88962,62.64526,22.83198,27.49632,95.00313,0,143.2232,6.412608,120.618,138.2115
18.5258,17.5125,0.7743597,134.1782,221.1534,42.91708,37.41773,70.88963,61.5472,22.78117,27.42426,94.29425,0,143.5829,6.335948,120.8592,139.0512
18.76223,17.3833,0.8991928,132.908,223.4521,42.72553,36.86385,69.68205,60.3508,22.56476,27.3051,93.87865,0,143.9783,6.282328,121.1662,139.8605
19.05353,17.21917,0.8393888,131.6629,225.7424,42.54551,36.33732,68.46247,59.1787,22.35324,27.10959,93.10526,0,144.4348,6.259277,121.4669,140.541
19.16386,17.07289,0.8602343,130.3143,228.0453,42.4192,35.83323,66.95265,57.98676,22.14775,26.70951,92.68563,0,144.6858,6.367378,121.8465,141.4143
19.16387,16.84631,0.8714361,129.0756,230.4235,42.2091,35.47007,65.63195,56.73105,22.01369,26.29224,92.23759,0,145.1966,6.325833,122.2141,142.2135
19.28988,16.56098,0.8256254,127.9809,232.5342,41.77056,35.22153,64.2603,55.59053,21.86098,25.92574,91.69489,0,145.6055,6.3594,122.4514,142.5803
19.35769,16.29605,0.7848892,126.5745,234.1165,41.32571,34.70418,63.19103,54.61069,21.85624,25.54018,91.22372,0,146.0715,6.268054,122.4585,143.2526
19.3758,16.15655,0.7210016,125.1945,235.7797,40.90891,34.1482,62.21025,53.63879,21.74919,25.22675,90.53883,0,146.8634,6.259972,122.7626,144.1469
19.57454,15.95243,0.6452074,123.6769,237.5416,40.56581,33.75315,61.25272,52.55578,21.63682,24.88855,89.92236,0,147.7714,6.197325,123.2401,144.6727
19.62598,15.87028,0.579937,122.3483,239.1139,40.05764,33.30261,60.38467,51.603,21.47888,24.57814,89.23145,0,148.8766,6.197763,123.6907,145.186
19.78218,15.84226,0.5778913,121.0343,240.2493,39.70422,32.77737,59.57414,50.53316,21.41682,24.15664,88.48451,0,150.0796,6.155918,123.9512,145.7432
20.18354,15.80379,0.6276112,119.8108,240.9716,39.37938,32.30415,58.49578,49.35198,21.19239,23.78841,87.63113,0,151.5119,6.163954,124.263,146.2599
20.41926,15.74941,0.5852976,118.0144,241.1529,38.97143,31.78077,57.20883,48.22716,20.96859,23.51548,86.78696,0,153.1349,6.341067,124.7506,146.773
20.65388,15.65037,0.5569525,116.2111,240.9376,38.56362,31.21891,55.64975,47.18466,20.69105,23.15356,86.13268,0,154.6594,6.517376,125.0464,147.3859
21.04916,15.4906,0.563077,114.6209,240.2267,38.07155,30.77616,54.11739,46.207,20.4276,22.90092,85.54686,0,156.2197,6.6948,125.4698,147.6434
21.33175,15.30262,0.5930738,112.7273,239.3783,37.65302,30.34274,52.53177,45.32404,20.18275,22.70988,84.85873,0.01349449,157.3394,6.728859,125.6972,147.5901
21.92436,15.04915,0.6477537,110.577,237.8497,37.32239,29.78287,51.10454,44.47265,19.98867,22.60381,84.13839,0.05856991,158.1899,6.764276,125.77,147.6993
22.47783,14.70609,0.7162638,108.5763,235.9846,37.02273,29.30259,49.77716,43.53997,19.67995,22.67168,83.29916,0.07491302,158.5325,6.839961,126.1829,147.9263
23.19967,14.32011,0.7653999,106.4546,233.7128,36.69483,28.89712,48.44356,42.62304,19.30051,22.91986,82.58489,0.1343737,158.83,6.810232,126.6057,147.9405
24.00547,14.21602,0.8938227,104.4712,230.9938,36.22055,28.34373,47.2974,41.7641,18.85947,23.06768,81.86122,0.1431551,158.9059,6.779582,126.6571,148.1581
24.92137,14.16769,0.9524517,102.6178,227.4851,35.89741,27.87992,46.33091,40.86452,18.56331,23.22495,80.90931,0.1457119,158.8027,6.647744,126.7137,148.712
26.07762,14.14729,0.9745512,100.6439,223.6956,35.40384,27.5891,45.43375,39.84554,18.23523,23.34175,79.82295,0.06438637,158.5898,6.490242,126.8324,149.2519
27.05424,14.13225,0.8843489,98.4373,219.4073,34.86233,27.24548,44.45702,38.86815,17.97322,23.41039,79.15697,0,158.3484,6.354679,127.14,149.7116
28.35841,14.04861,0.7107315,96.30089,214.6755,34.40113,26.97588,43.47036,37.80904,17.77116,23.21959,78.34012,0,158.0595,6.235139,126.9542,150.2672
29.94373,13.89939,0.5746994,94.04846,209.6226,34.03535,26.73914,42.4349,36.8078,17.63741,23.00812,77.68508,0,157.8953,6.145395,127.0682,150.3839
31.9086,13.74843,0.4610596,91.59291,204.6407,33.5659,26.35027,41.49061,35.81631,17.43131,22.68736,76.86085,0,157.4729,5.973115,126.9754,150.4504
34.26385,13.54619,0.3495665,89.27548,199.4691,33.04823,26.05823,40.52795,34.95438,17.25953,22.67066,76.00362,0,156.9136,6.049266,126.8649,150.3259
36.98215,13.19648,0.3767853,86.85403,194.2745,32.56653,25.79777,39.67221,34.14988,17.03035,22.77857,75.39269,0,156.0665,6.145423,126.7216,149.9606
40.44484,12.91589,0.471715,84.4591,189.259,32.05272,25.50486,38.8239,33.45688,16.80618,23.10328,74.58149,0,155.6774,6.325622,126.5658,149.7438
44.49338,12.76982,0.6906395,82.16789,184.5965,31.6357,25.13022,38.01591,32.81939,16.53873,23.26436,73.79108,0.03768158,155.1187,6.521533,126.3706,149.5645
49.04794,12.61133,0.7000713,79.90276,179.5939,31.41113,24.83899,37.27015,32.05434,16.35559,23.36494,72.82428,0.1490955,154.634,6.609186,126.2461,149.3992
54.35099,12.44115,0.6962833,77.77387,175.0523,31.20845,24.44761,36.63751,31.27275,16.14826,23.42949,71.99795,0.2131186,153.97,6.646566,126.1857,148.8758
60.32379,12.33165,0.7366695,75.9862,170.6726,31.11186,24.06243,36.08118,30.54348,15.92864,23.27652,71.38503,0.2259436,153.2453,6.555107,126.1824,148.4056
67.59665,12.13303,0.6725149,73.9454,166.1693,31.09523,23.66015,35.43485,29.79885,15.77528,22.86158,70.8371,0.2663641,152.6262,6.545705,125.8589,148.0352
76.28723,11.80111,0.5582714,71.96423,162.0295,31.03048,23.20807,34.98771,29.17244,15.52954,22.36468,70.22249,0.1984768,151.8945,6.461035,125.6346,147.3094
86.51976,11.59443,0.6004591,70.14537,158.0358,30.87544,22.74205,34.59781,28.56305,15.26072,21.85355,69.54564,0.1241693,151.1523,6.391441,125.4789,146.9332
97.90131,11.36148,0.5249968,68.4565,154.2231,30.65221,22.48981,34.23178,28.14321,15.08191,21.55286,68.87748,0.003922462,150.3179,6.413589,125.1101,146.3837
110.6739,11.10892,0.5784426,66.71024,150.8811,30.47076,22.23379,34.05074,27.75238,15.01257,21.22079,68.42545,0,149.6267,6.339786,124.6194,146.0134
125.2747,10.96476,0.6517181,65.17931,147.9938,30.31068,22.03312,33.84251,27.25711,15.08003,20.90997,67.74409,0,149.2093,6.422933,124.4342,145.9584
140.65,10.83258,0.6749992,63.7374,145.5481,30.20524,21.84554,33.55861,26.76262,15.096,20.56082,67.36486,0,148.8992,6.424135,124.4517,146.2124
156.6973,10.70259,0.6442394,62.39485,143.5019,30.27448,21.67217,33.36358,26.23176,15.13677,20.18785,66.80129,0.005797386,149.0989,6.427246,124.6618,146.3851
174.3146,10.60447,0.663538,61.27942,141.9465,30.24501,21.40362,33.30419,25.80595,15.06919,19.94457,66.41206,0,149.2329,6.482528,124.9872,146.5987
192.1764,10.48295,0.6963367,60.35671,140.534,30.37337,21.15069,33.03879,25.46006,14.93632,19.57447,65.91364,0,149.5107,6.454116,125.0578,146.6764
210.3529,10.33469,0.6979361,59.49249,139.4232,30.53555,20.77875,32.75827,25.31563,14.91477,19.29203,65.46291,0,150.1844,6.471642,125.1207,146.7485
229.0379,10.13123,0.6792593,58.73175,138.6071,30.71404,20.49586,32.61788,25.21907,14.84776,19.07767,64.85684,0,150.9142,6.455128,125.3821,146.7317
247.1249,9.95187,0.7645197,58.05677,137.9907,30.92715,20.2333,32.3124,25.02143,14.85767,18.92405,64.24953,0,151.6755,6.536058,125.4815,146.76
263.5541,9.88199,0.7448893,57.32105,137.3246,30.98814,19.90011,32.00518,25.00438,14.91493,18.78913,63.63634,0,152.3699,6.531732,125.2518,146.7483
278.7838,9.733364,0.7213793,56.49351,136.8566,31.1132,19.55813,31.54778,24.77994,15.05665,18.60186,63.13976,0.0243063,152.8884,6.543757,125.1274,146.5771
292.334,9.654226,0.6984501,55.8546,136.6347,31.24444,19.25269,31.05228,24.457,15.15863,18.39844,62.61809,0.0275631,153.1167,6.594043,125.18,146.3802
303.5136,9.653746,0.7335348,55.21717,136.6062,31.12637,18.95758,30.43266,24.11412,15.14709,18.23569,62.29203,0.08028889,153.1599,6.507542,125.4353,146.2607
312.692,9.577066,0.6953754,54.69347,136.6165,31.10774,18.85777,30.04843,23.77813,15.02476,18.18895,61.94649,0.1199474,153.1973,6.516182,125.7018,146.1714
320.2479,9.473484,0.7059212,54.38857,136.6963,30.98307,18.69046,29.60155,23.4599,14.77654,18.12615,61.63661,0.1326094,152.8232,6.588229,125.8711,146.0388
324.4709,9.44059,0.6947174,54.20372,136.7049,30.91906,18.40414,28.8802,23.20583,14.44465,18.15019,61.36668,0.1105452,152.3053,6.584459,125.8861,145.6659
325.13,9.450912,0.6995001,54.12941,136.8013,30.7882,18.06937,28.39055,23.12732,14.17364,18.1897,60.97114,0.06147957,151.6465,6.466212,126.1938,145.6147
321.8196,9.439329,0.7128983,54.015,136.8005,30.69458,17.89971,27.81104,23.05371,13.92287,18.21558,60.57132,0.08924103,150.6397,6.399851,126.4389,145.578
314.2173,9.499905,0.7157707,53.64098,136.7088,30.49363,17.73813,27.24958,22.80828,13.807,18.19991,60.14555,0.03985405,149.5866,6.384161,126.5417,145.479
301.6001,9.515659,0.7644997,53.15084,136.39,30.25697,17.59947,26.76693,22.776,13.71994,18.06148,59.65623,0,148.5746,6.325559,126.6765,145.3923
285.5716,9.345341,0.8092556,52.525,135.8544,30.09359,17.64484,26.22957,22.54765,13.72487,17.95444,59.2215,0.07628632,147.5351,6.332279,126.8617,145.2876
266.1414,9.220531,0.8471298,51.83651,135.326,29.81504,17.6454,25.81121,22.2537,13.67107,17.81372,58.71098,0.02821732,146.4005,6.277482,127.0608,145.0602
244.6514,9.139553,0.9774227,51.07067,134.7359,29.32097,17.54456,25.38017,21.93945,13.68317,17.71362,58.35852,0,145.2885,6.197475,127.354,144.9853
222.0472,8.859428,0.9585333,50.35967,133.6243,29.03084,17.46541,25.12126,21.72451,13.69098,17.75509,57.88033,0,144.5795,6.286539,127.5567,144.9662
199.2599,8.660696,0.8908224,49.60753,132.3433,28.5798,17.1365,24.87529,21.54509,13.70847,17.75708,57.48244,0,144.0027,6.461598,127.573,144.9198
177.1982,8.526791,0.8527441,48.8749,130.8889,28.13408,16.58117,24.49873,21.42149,13.65545,17.77457,57.12531,0,143.3372,6.592237,127.5833,145.0491
155.8681,8.438076,0.7735186,48.0936,129.2153,27.73516,16.08995,24.20845,21.3057,13.62642,17.69207,56.64776,0,142.6019,6.555296,127.7961,145.1089
135.7902,8.417465,0.7617788,47.25982,127.4545,27.38161,15.78376,23.88436,21.20402,13.56312,17.67578,56.12614,0,141.9453,6.550273,127.9144,145.0484
117.63,8.52935,0.7780409,46.3494,125.6496,27.0863,15.61083,23.57489,20.93093,13.55359,17.55545,55.59655,0.03237915,141.5302,6.531326,128.0043,144.951
101.3451,8.556997,0.8744488,45.42134,123.3742,26.85347,15.45336,23.30293,20.74773,13.46145,17.34581,55.13156,0.07586765,141.0309,6.514928,128.0888,144.6988
87.3914,8.550909,1.01858,44.5524,121.0246,26.63989,15.49451,23.00788,20.33572,13.38997,17.27157,54.7347,0.1233835,140.7454,6.434182,128.0769,144.5148
75.58495,8.584698,1.018473,43.72869,118.7163,26.28872,15.58589,22.74439,19.82396,13.37062,17.09304,54.24001,0.09134865,140.125,6.384676,127.8322,143.9245
65.88819,8.625517,0.9779797,43.06281,116.5806,25.95742,15.75415,22.5824,19.43364,13.4284,17.08192,53.78221,0.110465,139.7422,6.215386,127.7301,143.4447
58.11989,8.534735,0.9714861,42.44199,114.3056,25.70087,15.88933,22.38611,19.06977,13.4334,17.17255,53.11434,0.1040411,139.8368,6.159505,127.6144,142.9137
52.0619,8.510878,0.9624891,41.7769,112.1101,25.16233,15.83567,22.16628,18.75206,13.45134,17.08098,52.63615,0.1152048,140.0685,6.166676,127.226,142.3659
47.68968,8.338533,0.9923353,41.23447,110.0831,24.86802,15.74206,21.86946,18.47303,13.46757,17.04356,52.17755,0,140.3874,6.103348,126.9312,141.9267
44.34575,8.272446,0.9687901,40.53457,108.257,24.42381,15.68487,21.55987,18.2131,13.45351,16.96442,51.83069,0,141.0398,5.994378,126.9191,141.3063
41.65612,8.093697,0.9832773,39.91287,106.2475,24.11049,15.53031,21.48907,18.13464,13.1972,16.90047,51.25185,0,141.7646,6.024625,126.9609,140.6948
39.66372,7.91411,0.9667788,39.20312,104.431,23.92727,15.24191,21.2549,18.03769,12.90419,16.81182,50.68428,0.01103115,142.698,6.15529,126.8295,140.1059
38.28231,7.773016,0.9882793,38.29313,102.4956,23.87006,14.88293,21.16849,17.99302,12.60038,16.64524,50.16796,0,143.7238,6.293731,126.8655,139.5221
36.87449,7.576992,1.052453,37.33866,100.7669,23.87561,14.54509,21.06435,17.88964,12.49812,16.59616,49.66355,0,145.093,6.426811,126.7521,138.8246
35.83654,7.504255,0.9805555,36.41714,99.19911,23.97697,14.4007,20.92416,17.83099,12.68478,16.5418,49.1516,0,146.4695,6.611352,126.5993,138.1843
34.94268,7.350481,0.9804049,35.61393,97.88374,24.00769,14.32224,20.78782,17.75728,12.84036,16.64451,48.53661,0.02709579,147.8739,6.590492,126.6379,137.7894
34.24714,7.234711,1.098282,34.90684,96.76652,24.06726,14.18522,20.46519,17.62145,12.98533,16.79515,47.85312,0,149.402,6.568697,126.5926,137.4937
33.63666,7.118227,1.219213,34.31322,95.75262,24.02937,14.04584,20.0078,17.43628,13.23685,16.76199,47.37643,0.02242947,150.6225,6.56936,126.4381,137.2154
33.13741,7.031345,1.2775,33.78244,94.96067,24.10983,14.00613,19.60288,17.26888,13.34065,16.90085,47.20374,0.00201416,151.7332,6.429462,126.2998,137.2629
32.5499,7.023781,1.273522,33.36354,94.22065,23.93147,13.98231,19.21049,17.1539,13.33325,16.94022,46.99155,0,152.5151,6.315006,126.3702,137.2256
31.83706,6.955454,1.278799,33.18627,93.3948,23.71976,13.8681,18.97134,17.03476,13.15881,16.86288,46.61675,0.1154833,152.5158,6.303564,126.7315,137.2954
31.33617,6.930574,1.301798,32.8817,92.8926,23.39517,13.84671,18.72354,16.9261,13.04096,16.80679,46.35689,0.08009434,152.1693,6.342587,126.7162,137.2479
30.74152,6.904951,1.295592,32.54385,92.39584,23.08993,13.86475,18.67156,16.81787,12.99413,16.70184,46.03483,0.09102058,151.4764,6.299063,126.8089,137.3308
30.1513,6.759565,1.26786,32.15521,91.77928,22.85966,13.84385,18.59164,16.69333,12.96746,16.59435,45.59306,0.07983208,150.5385,6.335534,126.7978,137.3403
29.65636,6.70822,1.292743,31.83953,91.17377,22.68522,13.98576,18.50723,16.63063,13.00192,16.45201,45.07603,0.07007885,149.2202,6.349967,126.8994,137.611
29.13369,6.546009,1.326781,31.38422,90.37862,22.44402,14.11075,18.427,16.59711,12.96953,16.35292,44.34357,0.03396797,147.4247,6.331283,126.9123,138.1896
29.03858,6.506956,1.351713,30.96546,89.79627,22.50938,14.25594,18.43824,16.61975,12.90818,16.25469,43.60737,0,145.6727,6.292263,126.9365,138.1635
28.80333,6.419895,1.286117,30.50518,89.17756,22.71087,14.41296,18.38598,16.66759,12.92619,16.11077,43.00954,0.02271748,143.8566,6.300162,127.0272,138.2954
28.68405,6.301716,1.244638,30.04803,88.42255,23.00824,14.59993,18.41463,16.82779,12.76296,16.11634,42.61586,0.02454472,142.3999,6.262714,126.9422,138.4444
28.53453,6.248192,1.210706,29.62352,87.66043,23.16828,14.63764,18.3793,16.86008,12.51946,16.02784,42.20898,0.02817154,141.0578,6.188666,127.1295,138.5422
28.3835,6.290138,1.226846,29.21609,86.77419,23.25937,14.64,18.31805,16.76887,12.38239,15.93477,41.96487,0.07946491,139.8557,6.128559,127.393,138.7077
28.41796,6.297874,1.236744,28.83592,85.85855,23.14421,14.6334,18.1993,16.50438,12.35305,16.00779,41.72872,0.03695011,138.939,6.051672,127.2553,138.5748
28.3785,6.262066,1.212548,28.65635,84.87278,23.01535,14.44092,18.01171,16.22328,12.30739,16.10379,41.45981,0.02159691,138.1939,5.961164,127.3732,138.4654
28.49684,6.196762,1.215999,28.4185,83.76561,22.99651,14.22423,17.74365,15.76776,12.20746,16.20203,41.07993,0,137.5888,5.963646,127.549,138.2574
28.68027,6.220407,1.282307,28.25031,82.59281,22.86489,13.93836,17.58476,15.5506,12.20229,16.27541,40.74968,0,136.7856,6.008992,127.5282,138.2041
28.8009,6.297565,1.279044,28.02446,81.49051,22.78384,13.57069,17.41383,15.38486,12.1983,16.43137,40.34106,0,136.0847,6.127647,127.3162,138.0806
29.15866,6.429348,1.297,27.89491,80.5922,22.84225,13.19802,17.26532,15.23235,12.23412,16.5154,39.83752,0,135.4604,6.309924,127.1499,137.4925
29.19191,6.507229,1.235769,27.54794,79.45812,22.772,12.96045,16.96044,15.19789,12.41707,16.67491,39.38584,0.02788544,135.2589,6.528413,127.1779,137.0919
29.2986,6.496449,1.267838,27.21012,78.20901,22.67982,12.68023,16.67875,15.34757,12.45527,16.8086,39.01305,0,135.4493,6.614064,126.9455,136.5935
29.56035,6.583271,1.236566,26.77539,77.0756,22.42587,12.40946,16.46923,15.32739,12.36836,16.78189,38.74297,0.005527496,135.5784,6.609238,126.9923,136.2858
29.79193,6.640022,1.224892,26.37715,75.77091,22.17004,12.21829,16.27036,15.34394,12.33026,16.70831,38.52876,0,136.2435,6.531491,126.8248,135.9665
29.99135,6.616425,1.252044,26.04567,74.53938,21.9136,12.03985,16.17629,15.30144,12.24623,16.623,38.16718,0,137.1229,6.438877,126.6937,135.6549
30.35151,6.571226,1.277651,25.8452,73.3,21.69132,11.90832,16.21399,15.49229,12.08547,16.50898,37.80427,0,138.4308,6.368698,126.6888,135.3148
30.71473,6.388876,1.341434,25.69574,72.01663,21.53791,11.78909,16.20398,15.46773,11.95367,16.49942,37.4278,0.006603241,140.5529,6.378564,126.6731,134.9809
31.33374,6.230349,1.321672,25.56858,70.94547,21.30682,11.67916,16.25791,15.48911,11.88413,16.5795,37.13027,0.05023861,143.1443,6.366459,126.4307,134.9523
31.8958,6.063478,1.235901,25.51116,70.09677,21.2869,11.49288,16.33065,15.38633,11.8447,16.85887,36.74668,0.02588177,146.4726,6.41499,126.0721,134.7646
32.6011,5.930096,1.224127,25.35009,69.29639,21.22989,11.25143,16.27255,15.26327,11.83929,17.20629,36.37109,0.01581001,150.0138,6.525721,125.7246,134.9165
33.20981,5.762197,1.224689,25.19344,68.49093,21.10608,11.20817,16.21128,15.1192,11.83762,17.6812,35.92831,0.1054697,153.8467,6.555046,125.487,135.0502
34.07283,5.705009,1.329254,24.99499,67.64291,21.04679,10.93087,16.09133,14.95249,11.80166,18.01851,35.56567,0.03137493,156.7462,6.559277,125.1313,135.1632
35.05488,5.65575,1.316308,24.69613,66.89303,21.07689,10.78163,15.94585,14.6142,11.75183,18.21078,35.21238,0,158.6368,6.538037,125.037,135.5763
36.04663,5.551548,1.426578,24.30627,66.22263,21.11551,10.68829,15.7612,14.36076,11.59815,18.0862,34.80734,0,159.0035,6.473392,125.0198,136.3131
36.83076,5.49345,1.434112,23.90349,65.53037,21.25231,10.532,15.61467,14.24303,11.36126,17.87485,34.49945,0.003227234,157.6043,6.424607,124.9484,137.1958
37.98085,5.453579,1.471079,23.56463,64.8813,21.44664,10.39261,15.43665,14.23728,11.16324,17.57942,34.15363,0,154.7888,6.380845,124.855,138.3339
39.08854,5.326233,1.523657,23.35046,64.32243,21.84005,10.26359,15.25318,14.14921,11.03979,17.36296,33.86279,0.04073334,151.2307,6.296031,124.7592,139.3711
40.44449,5.239971,1.454979,23.04583,63.86524,22.45317,10.26799,15.11855,14.10516,11.01707,17.10576,33.6045,0.06788921,147.1182,6.201117,124.8206,140.4792
41.66251,5.287014,1.327724,22.857,63.33894,23.37552,10.38129,15.05416,14.15746,11.06495,16.87951,33.39308,0.04577351,142.9434,6.224543,124.9337,141.3082
43.2342,5.304146,1.332055,22.59513,62.85688,24.24424,10.45505,15.08844,14.19471,11.17682,16.70601,33.20158,0.1573086,138.8548,6.151309,124.6782,141.7183
44.89377,5.283298,1.363368,22.42568,62.41877,25.27694,10.59247,15.28972,14.14135,11.33776,16.56263,32.96262,0.2764072,135.1908,6.202881,124.525,141.3876
46.91675,5.368881,1.507574,22.20059,61.86955,26.29567,10.51992,15.46915,13.93279,11.61561,16.28325,32.78514,0.2546415,131.8,6.249328,124.2775,140.2536
48.89026,5.444862,1.505339,21.98711,61.4924,27.19153,10.57291,15.58482,13.88576,11.83235,15.95756,32.57968,0.249299,129.149,6.240824,124.2995,138.6603
51.3625,5.406784,1.581633,21.81504,61.44225,27.61394,10.57132,15.62498,13.93062,11.96052,15.66613,32.36891,0.1824303,126.477,6.257144,124.4188,136.8114
55.00621,5.472857,1.5087,21.93403,61.50655,27.80827,10.50812,15.61406,14.06229,11.91979,15.33611,32.09755,0.2343464,124.0944,6.230731,124.2458,134.7094
60.78937,5.449514,1.498814,22.20181,61.88632,27.87206,10.34857,15.57298,14.22428,11.8659,15.07038,31.84698,0.2307415,121.9387,6.220239,124.0556,132.6468
67.45579,5.36338,1.38229,22.5335,62.37864,27.6603,10.26772,15.54564,14.38174,11.70557,15.00752,31.67939,0.2000961,120.1643,6.298262,123.7951,130.2906
76.93469,5.39831,1.381057,22.88956,62.88659,27.33886,10.22693,15.36837,14.34678,11.45099,14.82586,31.4509,0.1827478,118.4862,6.290393,123.7709,128.1296
89.78162,5.512173,1.344941,23.37442,63.0643,26.89528,10.28899,15.05274,14.21358,11.13906,14.81192,31.24827,0.243187,116.9967,6.26931,123.4997,125.9829
108.1065,5.471882,1.378721,23.72027,63.00595,26.20161,10.25418,14.8546,14.00032,11.03233,14.88932,30.99378,0.3224764,115.4683,6.178853,122.9765,123.8071
132.5022,5.452936,1.442743,23.81096,62.64743,25.40536,10.22636,14.635,13.90812,10.96305,14.99938,30.73919,0.3494539,114.1454,6.24982,122.5343,121.6348
163.1454,5.457296,1.484264,23.75272,61.90371,24.63028,10.24275,14.47758,13.86196,10.91666,15.08473,30.44148,0.3435888,112.9643,6.239398,122.0491,119.4999
200.3711,5.55802,1.51608,23.5138,60.85649,23.69936,10.16609,14.41916,14.00485,11.03218,15.16493,30.3033,0.240675,111.5785,6.270031,121.7498,117.6639
243.9467,5.614689,1.572275,23.15475,59.8118,22.79737,10.0087,14.48622,14.07056,11.07907,15.22649,30.29615,0.1533585,110.4537,6.349145,121.4194,116.0931
291.2039,5.769382,1.592588,22.93156,58.60376,22.06034,9.877091,14.66823,14.11469,10.99121,15.0081,30.12938,0.07970047,109.4013,6.366278,121.1805,114.6389
338.1341,5.850309,1.623318,22.35126,57.27546,21.32928,9.610635,14.80968,14.23769,11.03251,14.7594,30.04659,0.01090717,108.4514,6.44287,120.6594,113.3414
378.441,5.922503,1.598405,21.6984,55.8586,20.66085,9.3859,14.88331,14.40906,10.91894,14.54695,30.02524,0,107.3393,6.586719,120.4059,111.9465
410.5762,6.084497,1.637689,21.12702,54.47894,20.16695,9.18625,14.85606,14.45023,10.7861,14.3144,29.91821,0.04205322,106.3824,6.569919,120.1832,110.7145
429.4778,6.134773,1.551236,20.56794,52.96621,19.78221,9.003238,14.70798,14.54922,10.63241,14.19082,29.62776,0.09665966,105.5052,6.597458,119.7192,109.4139
434.5762,6.159868,1.504722,19.98299,51.67822,19.3613,8.979354,14.56047,14.5249,10.62156,14.13685,29.19067,0.05871868,104.9122,6.50648,119.372,108.0313
424.2587,6.252064,1.471906,19.50045,50.44329,18.95824,9.022168,14.30867,14.52249,10.59056,14.19995,28.74193,0.1125946,104.5512,6.51017,119.0816,106.8888
401.0224,6.467947,1.365824,19.10277,49.39566,18.76423,9.232247,14.07979,14.37232,10.59674,14.40043,28.28445,0.1406088,104.0867,6.580236,118.9861,105.8193
367.8916,6.76269,1.375358,18.83696,48.53227,18.62825,9.238696,13.93391,14.12297,10.70885,14.48114,27.89665,0.1512814,103.4309,6.72717,118.5793,104.955
328.8126,7.081135,1.392211,18.64238,47.88597,18.67549,9.257403,13.90668,13.72392,10.6799,14.44459,27.79108,0.09434319,103.1641,6.773929,118.2453,104.0124
286.2986,7.474018,1.4863,18.54509,47.31951,18.7181,9.134374,13.80282,13.43996,10.63934,14.39987,27.60314,0,103.0098,6.769454,117.9217,103.0078
