EL1: Electronic Ladder,A1: 4Wk,B1: 8Wk,C1: 12Wk,D1: 16Wk,E1: 20Wk,F1: 24Wk,G1: 28Wk,H1: 32Wk,A2: 36Wk,B2: 40Wk,C2: 44Wk,D2: 48Wk,E2: 52Wk
303.5136,85.26722,22.756,28.1435,33.16006,139.9638,5.311373,172.0774,3.535152,61.94598,1063.127,1279.633,0,473.3004
312.692,86.04227,22.54342,27.8213,32.6778,139.5155,5.161419,171.2157,3.361017,60.70419,1061.137,1304.996,0,493.0441
320.2479,87.0518,22.2319,27.55093,32.22019,139.1393,5.045113,170.6411,3.22802,59.42475,1060.389,1330.354,0,512.8087
324.4709,88.00837,22.03194,27.20692,31.55108,138.7995,4.959217,169.5166,3.018536,58.3294,1063.153,1353.286,0,531.8229
325.13,89.03645,21.87143,27.00764,31.01034,138.8202,4.902548,168.8798,2.83136,57.23744,1068.452,1377.956,0,552.2269
321.8196,90.00259,21.63768,26.88508,30.49947,138.6321,4.862379,168.0429,2.678986,56.26151,1073.103,1399.841,0,572.6357
314.2173,91.01958,21.39233,26.62381,30.11626,138.6347,4.801006,167.3592,2.519888,55.36715,1077.945,1421.192,0,593.3007
301.6001,92.00499,21.2331,26.35811,29.71169,138.7165,4.797987,166.9917,2.343058,54.45407,1085.568,1445.883,0,613.2199
285.5716,92.93475,21.33404,26.11563,29.25864,138.8031,4.672541,166.0553,2.282652,53.82984,1086.746,1471.716,0,634.1848
266.1414,93.79583,21.15629,26.03391,28.83699,138.914,4.671545,165.3414,2.285769,53.12,1087.345,1494.929,0,657.0902
244.6514,94.58824,21.03074,25.91231,28.46913,139.2729,4.699972,164.8969,2.172062,52.66615,1092.613,1522.639,0,679.593
222.0472,95.28525,20.93245,25.86495,28.30766,139.3418,4.732944,164.6265,2.103903,52.37078,1095.536,1557.836,0,702.0641
199.2599,96.01659,20.79572,25.80071,27.96723,139.5523,4.724016,164.3546,2.084173,52.00122,1098.394,1590.923,0,724.7593
177.1982,96.62435,20.70678,25.63796,27.42334,139.6514,4.752443,163.4023,1.904037,51.80777,1102.048,1622.928,0,747.6132
155.8681,97.24828,20.55522,25.5455,26.91934,139.8145,4.630663,162.5419,1.764215,51.52823,1104.375,1648.649,0,773.3818
135.7902,97.86594,20.42958,25.38551,26.52199,139.9017,4.489822,161.6463,1.72883,51.25391,1106.008,1677.038,0,799.083
117.63,98.61791,20.34763,25.18509,26.23837,140.0522,4.386776,160.7387,1.837627,50.95848,1105.137,1708.176,0,824.1116
101.3451,99.26936,20.30125,24.9627,25.83195,139.9143,4.268393,159.7534,1.885141,50.67447,1103.145,1739.073,0,843.8622
87.3914,100.0769,20.25867,24.80744,25.39814,139.6946,4.122431,158.4902,1.941738,50.31156,1100.248,1771.578,0,865.022
75.58495,100.5242,20.12141,24.6346,25.0596,139.338,4.158592,157.1941,1.959429,49.53407,1093.485,1797.712,2.950191,887.1219
65.88819,101.0458,20.05445,24.54195,24.93283,139.1161,4.262812,155.8078,1.992933,48.88546,1088.274,1823.479,6.905125,907.2603
58.11989,101.5766,19.94739,24.4541,24.81954,138.8312,4.397305,154.5396,2.07909,48.07049,1079.24,1853.686,11.53431,926.868
52.0619,101.9602,19.65743,24.22188,24.66324,138.4425,4.402071,153.1628,1.99345,47.09059,1065.243,1871.723,16.61343,944.921
47.68968,102.3462,19.41179,24.06873,24.47099,137.9998,4.555223,151.7301,1.761749,46.1185,1049.157,1887.048,22.5616,965.0292
44.34575,102.9273,19.05216,23.98263,24.26703,137.5708,4.552004,150.3764,1.653049,45.16278,1031.569,1892.201,29.40315,984.6012
41.65612,103.3238,18.79961,23.85311,24.02465,137.0712,4.566916,149.1727,1.503469,44.33092,1010.079,1889.873,36.99947,1002.597
39.66372,103.8153,18.54172,23.81452,23.81129,136.6327,4.400431,148.0023,1.464287,43.53585,982.7484,1887.523,45.68726,1019.15
38.28231,104.3331,18.44352,23.83208,23.54053,135.8974,4.209631,146.9972,1.402676,42.8684,953.9048,1883.29,54.77436,1031.243
36.87449,104.9463,18.32941,23.81432,23.2886,135.2872,4.161415,146.0165,1.276005,42.15428,923.8671,1875.946,64.59675,1041.961
35.83654,105.424,18.33611,23.65527,23.0984,134.6066,4.1677,145.11,1.133099,41.46655,892.1481,1867.076,75.24892,1051.355
34.94268,106.1115,18.29241,23.63475,22.95325,134.0688,4.204565,144.3388,1.186205,40.93427,860.2567,1849.588,86.61522,1056.506
34.24714,106.7995,18.26373,23.48156,22.81627,133.7277,4.155094,143.7395,1.208845,40.26492,827.3868,1833.264,98.59017,1058.841
33.63666,107.6052,18.1679,23.23974,22.75026,133.079,4.017582,143.225,1.238934,39.54065,795.9373,1816.296,111.1309,1057.748
33.13741,108.3144,18.11742,23.16423,22.61761,132.5636,4.007137,143.0299,1.255194,38.72333,762.4921,1798.589,124.3196,1053.281
32.5499,109.165,17.92471,23.08094,22.51757,132.1594,3.970186,142.9453,1.373901,37.9537,728.9171,1771.645,138.381,1044.044
31.83706,109.8737,17.77021,22.92836,22.34778,131.748,3.86614,143.2235,1.311132,37.25306,694.6132,1740.622,153.7978,1032.355
31.33617,110.5738,17.61277,22.92445,22.25389,131.4654,3.765692,143.5809,1.369934,36.59566,658.4462,1706.978,169.1505,1019.878
30.74152,111.3475,17.60057,22.86956,22.14768,131.2592,3.717062,144.1215,1.36714,36.03511,624.9506,1671.547,185.3408,1002.673
30.1513,112.1863,17.53039,22.66792,22.02467,131.0104,3.760061,144.5621,1.26479,35.55359,591.4813,1630.669,201.7966,983.0967
29.65636,113.0274,17.53212,22.52905,21.96802,130.6863,3.82086,145.1783,1.157835,35.17352,562.5988,1587.477,218.9706,962.5059
29.13369,113.9757,17.37835,22.44918,21.80693,130.419,3.870073,145.4737,1.056992,34.74676,534.4681,1538.322,236.9012,940.0304
29.03858,114.9266,17.3732,22.27432,21.74842,130.1801,3.991074,145.3739,1.135958,34.3274,510.3774,1484.82,254.5955,918.3218
28.80333,115.9537,17.36655,22.10792,21.66538,129.8027,4.044771,145.0289,1.20418,33.87558,488.709,1431.047,272.0512,898.0238
28.68405,116.913,17.25134,22.09058,21.59507,129.5909,4.09201,144.8607,1.231188,33.35847,468.6048,1372.48,290.4141,881.5934
28.53453,117.7175,17.12672,22.00873,21.49368,129.3147,4.056135,144.2363,1.213648,32.99996,449.6526,1304.486,308.2117,870.4791
28.3835,118.4666,16.92635,22.02717,21.33938,129.013,4.005354,143.3734,1.052443,32.63377,433.0205,1240.311,326.7466,865.1591
28.41796,119.1692,16.82216,22.03497,21.10336,128.5822,3.891211,142.2172,0.9654446,32.38366,416.9178,1168.886,344.7827,866.7282
28.3785,119.813,16.70779,21.96355,20.90295,128.2576,3.734842,140.9392,0.9781132,32.10962,403.112,1100.427,364.6447,873.0854
28.49684,120.4571,16.60348,21.86286,20.73573,127.8141,3.547894,139.4932,0.8811684,31.7678,390.6914,1033.096,385.0056,885.8151
28.68027,121.1353,16.5337,21.95599,20.55871,127.4962,3.493084,137.8902,0.7625008,31.44429,379.9495,967.4929,406.5547,899.7727
28.8009,121.8234,16.42962,21.84188,20.42827,127.1268,3.36414,136.3712,0.6671333,31.08323,369.8076,906.4196,429.1588,916.9827
29.15866,122.6053,16.43814,21.85579,20.45484,126.8533,3.380919,134.8023,0.8296661,30.82151,363.2091,847.4905,453.0132,935.4166
29.19191,123.5508,16.33004,21.90529,20.44888,126.5897,3.384136,133.1955,0.8510399,30.59747,356.663,793.0912,476.8301,954.1491
29.2986,124.6141,16.111,21.888,20.49407,126.407,3.348343,131.9653,0.9360638,30.37879,352.0569,742.8865,501.8725,975.9451
29.56035,125.5248,16.06385,21.83137,20.44825,126.0851,3.37747,130.3944,0.9843807,30.17739,346.3621,693.4305,526.5668,996.4336
29.79193,126.5355,15.97126,21.83584,20.5979,125.6308,3.347706,128.8785,0.9342117,29.89012,342.5807,651.9775,551.0923,1016.376
29.99135,127.5913,15.95538,21.78591,20.57862,125.1609,3.251808,127.5513,0.9859962,29.72356,339.7217,613.0511,577.165,1037.122
30.35151,128.4968,15.91234,21.72468,20.50481,124.8637,3.189445,126.0194,1.095402,29.45735,335.4861,576.931,602.1335,1056.204
30.71473,129.1445,15.81863,21.71681,20.32436,124.5117,3.220135,124.6177,1.050344,29.1367,331.9539,547,629.2629,1073.497
31.33374,129.9398,15.71063,21.72221,20.06379,124.1337,3.282307,123.3655,0.9513111,28.7961,328.1606,520.2498,655.8966,1090.296
31.8958,130.6588,15.72743,21.53957,19.86511,123.7902,3.274696,122.2516,0.7527428,28.63986,324.5679,496.3567,683.9128,1104.791
32.6011,131.323,15.76848,21.51453,19.6615,123.4499,3.281031,121.1397,0.7098274,28.43608,321.6566,475.3127,712.0825,1116.656
33.20981,132.1731,15.68538,21.49184,19.42832,123.0809,3.290243,120.0551,0.6375847,28.16104,317.8076,456.5262,739.1317,1125.001
34.07283,132.8738,15.66342,21.22034,19.17942,122.8443,3.299522,119.0522,0.5400162,27.86407,314.5449,440.8745,765.9193,1131.411
35.05488,133.6869,15.71566,21.02559,19.07357,122.6798,3.278709,117.8686,0.4670792,27.64462,310.298,427.9373,795.6664,1132.99
36.04663,134.4955,15.70046,20.88114,19.14639,122.333,3.254732,116.8967,0.4544926,27.44203,306.6039,416.892,824.5696,1131.93
36.83076,135.2396,15.75206,20.89731,19.15696,122.2423,3.09296,115.769,0.427927,27.2776,301.9355,406.3641,855.4039,1127.125
37.98085,136.0933,15.65378,21.02538,19.13894,122.0772,2.957315,114.7267,0.3791351,27.01111,296.0959,397.7148,885.5508,1118.681
39.08854,136.7155,15.48402,21.02891,19.11685,121.7137,2.880646,114.0759,0.3523808,26.70213,290.5611,391.7151,917.1992,1106.782
40.44449,137.5271,15.2966,21.00426,19.13246,121.036,2.843296,113.2943,0.3391018,26.33365,284.674,386.8292,947.0382,1094.279
41.66251,138.3583,15.23103,21.01425,19.11558,120.7453,2.851986,112.4593,0.3084736,25.94392,277.5471,383.3943,979.7832,1078.863
43.2342,139.1044,15.16108,21.0331,19.07294,120.1866,2.813828,111.7456,0.3908062,25.48439,270.1186,381.1407,1008.646,1062.673
44.89377,139.9651,15.02166,20.97724,18.9984,119.5811,2.818977,110.9738,0.4547119,25.06228,262.3237,380.6777,1035.796,1045.184
46.91675,140.6091,14.97201,20.72971,18.9287,119.0847,2.901394,110.0652,0.5588589,24.89282,254.0215,379.8656,1061.522,1027.765
48.89026,141.3526,14.93309,20.63019,18.89959,118.6954,2.94548,108.9915,0.5310326,24.79432,244.7703,379.7421,1086.73,1010.823
51.3625,142.1975,15.03314,20.53976,18.81856,118.3217,3.038498,108.0111,0.5907383,24.62165,235.8415,379.5799,1107.887,992.86
55.00621,142.9504,15.12858,20.53015,18.76698,118.104,2.992344,106.6977,0.5180664,24.50434,227.1273,379.1878,1127.677,975.6018
60.78937,143.7567,15.1638,20.48018,18.66868,117.7128,2.949892,105.8535,0.4350376,24.399,219.0567,377.7531,1144.599,958.6642
67.45579,144.506,15.19955,20.37982,18.54638,117.3071,2.935373,105.1245,0.3959675,24.26487,211.484,375.6491,1159.373,940.8984
76.93469,145.3015,15.28494,20.41339,18.55107,116.6681,3.042177,104.3145,0.4002228,23.98435,203.9938,371.8362,1171.681,921.1281
89.78162,146.0409,15.42237,20.51127,18.4375,116.2495,3.062567,103.7402,0.495018,23.63722,197.1226,367.7873,1182.881,901.5966
108.1065,146.6959,15.66964,20.49707,18.38141,115.7401,3.036846,103.2477,0.6469803,23.45672,190.4371,363.0058,1190.839,879.8831
132.5022,147.3413,16.2169,20.3601,18.22227,115.4269,3.022453,102.7212,0.7261105,23.35685,184.5412,357.0027,1194.65,857.289
163.1454,147.8849,16.92826,20.29768,18.23401,115.286,3.10948,102.2143,0.8069611,23.43861,178.728,349.5924,1195.702,835.4208
200.3711,148.3884,18.06155,20.32522,18.09598,115.1507,3.175703,101.6535,0.8002796,23.58649,172.7741,341.6545,1192.623,814.7399
243.9467,149.1506,19.57732,20.33858,17.97679,115.2569,3.296007,101.1031,0.7525883,23.84887,167.6501,334.1409,1184.053,790.7256
291.2039,149.7811,21.29463,20.34217,18.01445,115.4906,3.352081,100.2118,0.6990471,24.29699,163.3018,326.2142,1173.929,769.1255
338.1341,150.3202,23.12923,20.29042,17.95242,115.897,3.392681,99.5416,0.5993328,24.81308,159.0898,316.3801,1160.636,746.7836
378.441,151.0055,24.87265,20.39986,17.91269,116.5283,3.564774,98.69431,0.5335941,25.38762,155.3632,306.6703,1146.071,725.0327
410.5762,151.7152,26.37163,20.45235,18.08893,117.2312,3.690329,97.77366,0.5843582,25.71671,151.7879,295.8393,1132.02,702.2626
429.4778,152.243,27.40042,20.44552,18.04191,117.9653,3.681181,96.71634,0.6400642,25.8845,148.6079,285.6981,1113.996,679.7021
434.5762,152.746,27.78669,20.34682,18.06266,119.0128,3.66021,95.77048,0.7101116,26.06861,145.5951,275.9245,1098.461,656.076
424.2587,153.2288,27.58497,20.21754,17.94248,120.302,3.561874,94.92715,0.790987,26.0569,143.1824,266.4444,1083.487,634.3786
401.0224,153.7642,26.60537,20.25082,17.81141,121.4184,3.413101,94.02498,0.8327961,25.99177,140.8917,257.3331,1071.229,614.064
367.8916,154.1285,25.17806,20.21521,17.68477,122.108,3.329504,93.1966,0.8305607,25.92944,138.5779,248.6198,1060.584,594.4913
328.8126,154.6924,23.4955,20.13086,17.59006,122.5894,3.275145,92.34892,0.830925,25.78069,136.2053,240.6012,1050.587,571.3959
286.2986,155.0422,21.74728,20.1765,17.61793,122.6478,3.152805,91.50742,0.8003559,25.38316,134.0343,232.8686,1046.708,549.049
243.6584,155.4113,20.15878,20.22954,17.47235,122.102,3.034575,90.67265,0.6762733,24.85409,131.7068,225.1904,1047.862,526.8931
203.4726,155.8907,18.83908,20.45771,17.45888,121.0584,3.008337,89.9729,0.6877937,24.39596,129.6264,218.3791,1051.716,505.8768
168.3684,156.5665,17.80048,20.72868,17.64015,119.6129,2.958181,89.11443,0.6971798,23.75423,127.2808,212.4051,1060.757,485.4754
138.6168,157.2384,17.00563,21.13306,17.70715,117.6583,2.862822,88.37744,0.5500488,23.15853,124.8364,206.7827,1070.812,464.2075
115.0981,158.0213,16.25941,21.64062,17.84123,115.7995,2.851812,87.58924,0.4887562,22.709,122.4822,201.4139,1086.061,441.4121
96.43207,158.7141,15.68837,22.36827,17.95401,113.9327,2.828745,86.94733,0.600441,22.24759,120.0702,197.3969,1106.172,420.3718
83.11102,159.4304,15.16247,23.24799,18.0875,112.0485,2.740746,86.04182,0.5039597,22.08775,117.7351,193.463,1128.051,398.8882
73.37795,159.9222,14.60968,23.89242,18.21074,110.2432,2.797993,85.07587,0.3839664,21.84653,115.1998,190.0113,1151.995,378.3826
66.56516,160.6204,14.22396,24.56197,18.28393,108.9478,2.854475,84.20845,0.5298576,21.60583,112.4913,187.4163,1177.091,357.4405
61.43027,160.8319,13.82481,25.1827,18.39898,107.591,2.850178,83.25148,0.5764904,21.18204,109.9023,184.9169,1204.089,337.0723
57.54845,161.1071,13.51355,25.60827,18.54823,106.168,2.834955,82.13459,0.5264626,20.70628,107.2667,182.929,1230.787,319.0309
54.54342,161.6698,13.26312,25.88823,19.02008,105.0877,2.926313,81.36858,0.6345387,20.34622,105.0068,181.7983,1257.554,302.7722
52.24219,162.5642,13.0111,25.78023,19.85512,104.1921,2.904976,80.63006,0.6010361,19.89257,102.4236,181.3166,1282.275,287.7196
50.74192,163.4564,12.78275,25.41162,21.02643,103.3427,2.903955,79.97677,0.5240707,19.59317,99.97052,180.9832,1306.273,273.5331
49.5243,164.6311,12.55376,24.92944,22.67651,102.8182,2.854038,79.31448,0.5185432,19.28198,97.86755,180.7846,1328.038,258.2737
48.23606,165.7725,12.4472,24.32517,25.01839,102.0726,2.881449,78.80536,0.572176,19.05611,95.82785,180.9921,1348.197,244.7468
47.05144,166.6497,12.24797,23.65496,28.03919,101.3339,2.91654,78.30663,0.5395317,19.02797,93.95481,181.0861,1366.27,232.2865
45.9033,167.3747,12.15916,22.84937,31.40975,100.8003,3.072609,77.68563,0.5005932,18.93832,92.13886,180.8936,1379.741,220.5453
44.80546,167.9484,12.1421,22.15655,34.85268,100.4844,3.151995,77.02216,0.4916058,18.87875,90.33655,180.3737,1388.516,209.6441
43.8345,168.5368,12.01478,21.56199,37.85876,99.84671,3.172403,76.29618,0.4148731,18.75383,88.78423,178.8323,1393.485,199.0587
42.99827,169.4983,11.94099,21.20583,40.21598,99.47142,3.235819,75.51013,0.3006535,18.52552,87.20087,176.7369,1395.202,189.889
41.84529,171.0745,11.90471,20.88444,41.63252,99.27539,3.362751,74.77534,0.3002567,18.26156,85.83162,173.6317,1393.502,181.8491
41.15577,172.3417,11.71146,20.54119,41.90426,99.2693,3.264345,74.16825,0.1866817,18.07101,84.23354,169.9152,1386.619,174.4314
40.62458,173.9931,11.59878,20.26924,40.79863,99.54263,3.082748,73.54288,0.09563828,17.97803,82.94749,165.3887,1375.223,168.0936
40.24195,175.6707,11.42456,20.09616,38.73969,99.81343,2.901043,73.02056,0,17.68613,81.71606,160.2527,1361.443,162.3323
40.09595,177.2619,11.17961,19.93485,36.08231,100.1323,2.774727,72.42081,0.06560707,17.57516,80.55035,154.9728,1345.526,157.0461
40.08971,178.5352,10.92256,19.76265,33.32137,100.4569,2.774035,71.83649,0.1253567,17.50934,79.27665,149.4995,1326.924,152.0448
40.16565,179.6682,10.84445,19.40503,30.50068,100.9547,2.803871,71.00224,0.1290283,17.4438,77.93479,143.9802,1306.534,146.6892
40.27295,180.9208,10.7973,19.12602,27.83637,101.1163,2.837111,70.13396,0.1572609,17.1965,76.50317,138.5825,1280.398,141.5299
40.27584,182.5081,10.71354,18.99664,25.50462,101.284,2.863506,69.21753,0.1594505,16.97577,75.54176,133.705,1254.296,136.5966
40.3533,183.8503,10.76757,18.96457,23.64487,101.608,2.859047,68.3204,0.2332973,16.70562,74.3872,129.2645,1226.97,131.8283
39.90576,185.1946,10.80308,18.97433,22.18379,101.8766,2.90354,67.43172,0.3605347,16.39135,73.46394,124.9711,1196.915,127.5301
39.52253,185.9716,10.73367,18.91014,21.08443,102.1383,2.813927,66.84915,0.4548244,16.25149,72.63616,121.2932,1167.081,123.4641
39.328,186.9882,10.64873,18.85502,20.05613,102.6438,2.693041,66.25747,0.4133854,16.10325,71.80563,117.9156,1132.724,119.466
38.97767,187.123,10.51108,18.82319,19.26919,102.7915,2.71516,65.58656,0.4232273,15.87247,71.02219,114.8733,1096.456,115.7505
38.9377,186.9705,10.37684,18.86129,18.55377,103.1886,2.750704,65.0061,0.4644127,15.97341,70.56582,112.2595,1057.651,112.3317
38.84604,186.3032,10.32362,18.76466,18.09014,103.1138,2.650953,64.34887,0.4920788,15.90237,69.81149,109.6576,1014.559,108.9991
38.8927,185.4057,10.25713,18.56539,17.62959,102.8484,2.495756,63.68855,0.5143509,15.80443,69.13419,107.3531,971.3834,105.819
39.03972,184.3761,10.16798,18.39748,17.20845,102.2901,2.554142,63.25214,0.6327991,15.64687,68.57095,105.2016,924.2079,102.8841
39.08849,183.2343,10.03835,18.33065,16.8243,101.88,2.397238,62.75701,0.7294846,15.63189,68.13383,103.1877,875.0331,100.071
39.39025,181.8811,9.939071,18.29704,16.47581,101.3999,2.274227,62.43706,0.8528137,15.58281,67.51156,101.5492,825.9208,97.35417
39.43625,180.4316,9.865972,18.1631,16.02182,100.6768,2.266062,62.09345,0.9238873,15.54049,66.971,99.76876,777.9098,94.82903
39.56673,178.8478,9.725102,18.05441,15.65011,99.75493,2.312019,61.65195,1.006029,15.45156,66.26862,98.02553,729.0116,92.3025
39.79207,177.3878,9.523854,17.95538,15.30116,98.65172,2.43009,61.16511,0.9497643,15.36898,65.40799,96.26117,680.366,89.48238
40.00423,175.5984,9.434056,17.97009,14.99993,97.31723,2.565145,60.6437,0.9470196,15.13992,64.89601,94.57628,632.85,87.05529
40.51925,173.9444,9.381921,17.99443,14.82119,95.8719,2.649389,60.09653,0.7946892,15.04481,64.36832,93.145,585.5828,84.66929
40.74812,172.1607,9.281615,18.0372,14.75212,94.05328,2.595993,59.44708,0.754549,14.77206,63.77789,91.88913,540.2785,82.10165
41.04582,170.603,9.266183,17.87725,14.63854,92.37378,2.577185,58.83195,0.6368561,14.56964,63.39241,90.72628,498.4016,79.68056
41.44083,169.1398,9.213355,17.55824,14.4605,90.81079,2.652462,58.41603,0.6464882,14.4178,63.13473,89.70509,459.8663,77.30352
41.66561,167.6483,9.092055,17.40585,14.31606,89.35555,2.397417,57.853,0.7965393,14.44768,62.6416,88.74152,421.2787,74.92619
41.9361,166.0938,8.953721,17.16397,14.16932,87.92554,2.389526,57.26385,0.8768578,14.49291,62.22205,88.02576,386.4041,72.7311
42.04552,164.2762,8.836654,16.86346,13.8627,86.46535,2.312054,56.74542,0.8377857,14.55879,61.80473,87.3737,353.933,70.6321
42.30717,162.6962,8.750527,16.78184,13.64076,85.09787,2.332001,56.17391,1.011564,14.50736,61.52117,86.55597,322.4909,68.84182
42.51877,161.1935,8.560443,16.68007,13.4094,83.58501,2.387089,55.71552,1.073271,14.36527,61.27316,85.75168,294.9866,66.97849
43.29195,159.919,8.371463,16.60234,13.2314,82.27097,2.435425,55.27364,1.096148,14.19951,61.3213,84.83218,269.987,65.30285
44.16927,158.7308,8.206151,16.59625,13.1626,80.953,2.444326,54.85898,1.029459,14.12093,61.35539,83.85104,247.2039,63.7256
44.80107,157.6621,8.061229,16.59254,13.03489,79.84311,2.493734,54.37071,0.9627666,13.95629,61.66333,82.7139,227.3717,62.1783
45.88068,156.6121,8.05079,16.46588,13.11609,78.97258,2.482162,53.94114,0.9074059,13.78536,62.25699,81.48775,208.87,60.70896
47.22343,155.4119,7.955981,16.3207,13.02283,78.05444,2.470779,53.55379,0.8515625,13.71755,63.05466,80.15959,193.0772,59.35146
48.34975,154.0642,7.923686,16.2866,13.03582,77.24831,2.365034,53.06702,0.788271,13.64488,64.07349,78.67896,179.1006,57.9291
49.37782,152.9522,7.837842,16.23302,12.83312,76.48474,2.384706,52.49876,0.7520733,13.58547,65.51955,77.16203,166.2155,56.84019
50.39648,151.5984,7.810218,16.14328,12.46162,75.80139,2.349503,52.1519,0.7610512,13.38675,67.49165,75.79092,155.1988,55.88749
51.83561,150.6214,7.752191,16.02101,12.13,75.15132,2.257593,51.72311,0.9329414,13.08864,70.46792,74.41747,145.6355,55.0973
52.99356,149.7077,7.546056,16.0411,11.83353,74.36726,2.343933,51.18496,0.9239559,12.90979,74.08689,73.00128,137.1619,54.23847
54.57263,149.2547,7.454755,16.03735,11.61391,73.64447,2.43318,50.66079,0.9477978,12.8868,78.72394,71.68786,129.7935,53.38657
56.20294,148.7291,7.387782,16.12505,11.50028,73.05606,2.461552,50.21383,0.9095535,12.81866,84.55541,70.59831,123.8508,52.62418
58.65975,148.1498,7.271022,16.15028,11.43354,72.37794,2.527674,49.6851,0.9166718,12.75054,91.6382,69.78058,118.3052,51.90964
61.24603,147.5992,7.231671,16.06821,11.60208,71.65259,2.600393,49.24593,1.015722,12.81571,99.6386,69.29824,112.9546,51.18336
64.48589,146.8355,7.214416,15.99793,11.55809,70.78059,2.65428,48.88003,0.9739704,13.02507,108.295,69.05242,108.0902,50.56993
69.39481,146.2785,7.286267,15.88417,11.61009,70.02463,2.660065,48.41592,0.94384,13.01926,117.032,68.8686,103.4678,49.6338
75.40455,145.7311,7.255881,15.72685,11.50811,69.30392,2.597425,47.87617,1.006258,12.96959,125.0872,69.00242,99.3339,48.80151
82.90659,144.3593,7.226903,15.44137,11.2372,68.47598,2.492344,47.40662,1.081572,12.82965,131.4681,69.25087,95.25208,47.95615
92.90875,143.1006,7.073613,15.16093,11.07549,67.9019,2.259256,46.88594,1.11857,12.71379,136.2651,69.69107,91.62936,46.94006
105.8389,141.9953,7.025662,15.14137,10.98931,67.26056,2.176065,46.26748,1.057055,12.74061,139.2458,70.41068,88.3399,45.88127
124.8385,140.9172,7.095757,15.11883,10.91718,66.7215,1.99605,45.66645,1.007368,12.68946,140.3293,71.11738,85.48761,44.89392
152.2131,139.8206,7.047658,15.12186,10.82137,66.22861,1.851297,45.17266,0.8885326,12.56298,140.1462,71.978,82.94543,43.89175
188.503,138.6964,6.997487,15.09962,10.74491,65.56732,1.82655,44.59682,0.8491459,12.48847,138.9132,72.64163,80.69428,43.15579
233.4973,137.6513,6.973584,15.09174,10.68262,64.9084,1.816818,43.95023,0.7957535,12.45682,136.8069,72.96098,78.40273,42.36658
286.0728,136.6542,6.876645,15.10421,10.64238,64.24451,1.835205,43.53505,0.8138885,12.38993,133.898,72.77859,76.35259,41.54224
339.0046,135.8539,6.723571,15.16389,10.68124,63.59063,1.971539,43.02277,0.7861996,12.22231,130.1919,72.02157,74.5594,40.62339
386.9084,134.9356,6.642232,15.10326,10.70488,62.98038,2.048861,42.43501,0.7136402,12.0187,125.4526,70.97564,72.84333,39.94342
424.165,133.5865,6.462714,14.95783,10.54847,62.40746,2.071707,41.94911,0.7822266,11.98377,119.3664,69.33253,71.01672,39.27689
445.8756,132.4532,6.3094,14.77523,10.39135,61.99015,2.142464,41.55081,0.6832504,12.01493,112.6579,67.62793,69.45241,38.70702
450.1462,131.4937,6.274642,14.6162,10.20228,61.48566,2.15703,41.14712,0.7280483,12.02725,105.5018,65.91454,67.87876,38.06197
438.2472,130.8716,6.207404,14.36249,9.947693,61.02071,2.115414,40.80632,0.7303982,11.99703,98.28552,64.17329,66.38029,37.68761
412.7982,129.9049,6.270431,14.12986,9.652008,60.49155,2.099564,40.29737,0.6479034,11.90779,91.79914,62.58719,64.81074,37.02505
377.4191,128.9255,6.292399,13.99239,9.547348,59.92742,2.026609,39.7226,0.6832085,11.79787,86.13767,61.03939,63.4689,36.61488
337.5124,127.746,6.308328,14.03579,9.356133,59.27486,1.901461,39.11767,0.7275639,11.73033,81.11938,59.63041,61.83649,35.99005
295.9637,126.8319,6.152444,13.97784,9.277025,58.61744,1.808649,38.69107,0.7818031,11.5333,76.53698,58.25666,60.37032,35.32336
253.5426,125.8142,6.081923,14.09588,9.390316,57.95062,1.852301,38.30984,0.6887798,11.46821,72.73312,57.01145,58.87724,34.66107
215.4013,124.8716,5.995307,14.09454,9.454248,57.30853,1.745586,37.84431,0.7685833,11.3469,68.89726,56.02809,57.44973,34.19312
181.458,123.8229,5.868917,14.16926,9.48255,56.81388,1.606236,37.54574,0.9201984,11.30266,65.04102,54.98001,56.13036,33.71024
152.4125,123.014,5.753411,14.19573,9.548342,56.14768,1.524763,37.22618,0.8853321,11.38543,61.09261,53.95129,54.8488,33.26325
128.6558,122.2207,5.701665,14.13281,9.57155,55.79051,1.411949,36.81116,0.8585358,11.37874,57.19772,53.06042,53.53302,32.77786
109.6806,121.6204,5.624312,13.99899,9.584455,55.41529,1.348442,36.47618,0.7283516,11.29033,53.72778,52.33424,52.4133,32.45232
94.68867,120.3462,5.79367,13.89245,9.63081,55.05888,1.415346,36.0177,0.6387863,11.1379,50.72676,51.72894,51.26724,32.00998
83.35398,119.1734,5.832265,13.80616,9.567297,54.64569,1.271734,35.58197,0.633934,11.09131,48.17748,51.15964,50.13446,31.79673
74.50935,118.1302,5.929879,13.81028,9.342144,54.08606,1.272451,35.11822,0.6160603,11.05862,45.85072,50.72166,49.01211,31.44887
67.80062,117.3416,5.84188,13.67851,9.192875,53.67442,1.33285,34.69137,0.6310463,10.9648,44.22244,50.26262,47.91281,31.1631
62.52628,116.3523,5.821746,13.60232,9.048409,53.17804,1.395559,34.34455,0.6578636,10.89504,42.98227,49.8629,46.81585,30.76267
59.22767,115.8421,5.738637,13.55827,8.777605,52.55413,1.369173,33.92113,0.8156204,10.81189,41.67506,49.47368,45.84851,30.46717
